"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C16ORF71",0,0,0,0,0,0
"EPHB2",1,1,1,1,1,1
"HSPB8",0,0,0,0,0,0
"TTC39C",1,1,1,1,1,1
"TP73",1,1,1,1,1,1
"VDAC2",2,2,2,2,2,2
"MOCS3",2,2,2,2,2,2
"NUDCD1",2,2,2,2,2,2
"FASTKD1",2,2,2,2,2,2
"SNRPD3",2,2,2,2,2,2
"NUPL2",2,2,2,2,2,2
"ZBTB12",1,1,1,1,1,1
"GGTLC3",0,0,0,0,0,0
"TLR8",0,0,0,0,0,0
"PLCL1",0,0,0,0,0,0
"UBALD2",2,2,2,2,2,2
"C1QB",0,0,0,0,0,0
"MARS2",1,1,1,1,1,1
"GVQW2",1,1,1,1,1,1
"ZIC4",1,1,1,1,1,1
"KIR3DL1",0,0,0,0,0,0
"ATP13A4",0,0,0,0,0,0
"GRAPL",0,0,0,0,0,0
"CD276",2,2,2,2,2,2
"CHIA",0,0,0,0,0,0
"MEOX2",0,0,0,0,0,0
"APOL3",0,0,0,0,0,0
"ERICH2",0,0,0,0,0,0
"FTCD",1,1,1,1,1,1
"RPE",2,2,2,2,2,2
"GPM6B",0,0,0,0,0,0
"SPRED1",0,0,0,0,0,0
"WNT6",1,1,1,1,1,1
"TMEM52",1,1,1,1,1,1
"ACTR3B",1,1,1,1,1,1
"MZT1",1,1,1,1,1,1
"RUNDC3A",1,1,1,1,1,1
"SLA",0,0,0,0,0,0
"SULT1A2",0,0,0,0,0,0
"FMN1",0,0,0,0,0,0
"RALGPS2",1,1,1,1,1,1
"ALX1",1,1,1,1,1,1
"HDHD3",1,1,1,1,1,1
"THUMPD2",2,2,2,2,2,2
"RIOX2",2,2,2,2,2,2
"S100A11",1,1,1,1,1,1
"SLC43A2",0,0,0,0,0,0
"UNC45B",0,0,0,0,0,0
"DNM1L",2,2,2,2,2,2
"DEFA4",0,0,0,0,0,0
"PRTFDC1",1,1,1,1,1,1
"ENOPH1",2,2,2,2,2,2
"DDO",0,0,0,0,0,0
"C1QBP",1,1,1,1,1,1
"FASTKD3",2,2,2,2,2,2
"MYL6B",1,1,1,1,1,1
"ARHGDIB",0,0,0,0,0,0
"ALX3",1,1,1,1,1,1
"NOTCH2NL",0,0,0,0,0,0
"ECT2L",0,0,0,0,0,0
"GAB1",0,0,0,0,0,0
"QSOX1",0,0,0,0,0,0
"WNT16",1,1,1,1,1,1
"SLC38A7",2,2,2,2,2,2
"C10ORF107",0,0,0,0,0,0
"ZMYND10",0,0,0,0,0,0
"LRRC18",0,0,0,0,0,0
"CCDC142",2,2,2,2,2,2
"NMD3",2,2,2,2,2,2
"POU6F1",0,0,0,0,0,0
"NTRK2",1,1,1,1,1,1
"TMEFF1",1,1,1,1,1,1
"REV3L",2,2,2,2,2,2
"CD74",0,0,0,0,0,0
"P2RX7",0,0,0,0,0,0
"CLK2",2,2,2,2,2,2
"TBC1D2B",2,2,2,2,2,2
"C16ORF54",0,0,0,0,0,0
"ADGRG1",1,1,1,1,1,1
"CNOT8",2,2,2,2,2,2
"SEC61A1",2,2,2,2,2,2
"GYS1",2,2,2,2,2,2
"HHIPL2",1,1,1,1,1,1
"SLC39A11",1,1,1,1,1,1
"F2RL2",1,1,1,1,1,1
"C3",0,0,0,0,0,0
"SLC25A25",0,0,0,0,0,0
"SULF1",1,1,1,1,1,1
"ZC3H15",2,2,2,2,2,2
"LRP12",1,1,1,1,1,1
"ABCC11",1,1,1,1,1,1
"AQP11",1,1,1,1,1,1
"ZNF212",2,2,2,2,2,2
"CBX4",2,2,2,2,2,2
"BTN3A3",0,0,0,0,0,0
"TMEM267",1,1,1,1,1,1
"ALAD",2,2,2,2,2,2
"PRSS27",1,1,1,1,1,1
"SIGLEC9",0,0,0,0,0,0
"ZNF763",0,0,0,0,0,0
"TGFBR3L",1,1,1,1,1,1
"LNX2",0,0,0,0,0,0
"MESP2",1,1,1,1,1,1
"DAZAP1",2,2,2,2,2,2
"TMEM35B",2,2,2,2,2,2
"CAMK2B",1,1,1,1,1,1
"FAM167A",0,0,0,0,0,0
"MEFV",0,0,0,0,0,0
"PIEZO2",0,0,0,0,0,0
"LEO1",2,2,2,2,2,2
"DHX9",2,2,2,2,2,2
"C11ORF21",0,0,0,0,0,0
"RBP1",1,1,1,1,1,1
"FCER1G",0,0,0,0,0,0
"UBR1",2,2,2,2,2,2
"VSTM5",1,1,1,1,1,1
"TMEM54",1,1,1,1,1,1
"PCM1",2,2,2,2,2,2
"CHP2",1,1,1,1,1,1
"KCNK2",1,1,1,1,1,1
"FBXL6",1,1,1,1,1,1
"PRKG1",0,0,0,0,0,0
"LRMDA",0,0,0,0,0,0
"ZNF207",2,2,2,2,2,2
"CTCFL",1,1,1,1,1,1
"SRM",2,2,2,2,2,2
"SERPINA1",0,0,0,0,0,0
"VPS25",2,2,2,2,2,2
"STRA8",1,1,1,1,1,1
"RIBC1",0,0,0,0,0,0
"KLC2",2,2,2,2,2,2
"CFAP43",0,0,0,0,0,0
"ATXN2L",2,2,2,2,2,2
"PM20D2",1,1,1,1,1,1
"SYT7",1,1,1,1,1,1
"ACAT1",2,2,2,2,2,2
"ZNF530",1,1,1,1,1,1
"N4BP2L2",2,2,2,2,2,2
"CCDC134",2,2,2,2,2,2
"IRAK3",0,0,0,0,0,0
"FLRT1",1,1,1,1,1,1
"SH2D1B",0,0,0,0,0,0
"MROH9",0,0,0,0,0,0
"EZR",2,2,2,2,2,2
"NIP7",2,2,2,2,2,2
"CEP126",0,0,0,0,0,0
"GTF2E1",2,2,2,2,2,2
"SLC35A2",2,2,2,2,2,2
"KPNA4",2,2,2,2,2,2
"ATP1B2",0,0,0,0,0,0
"HLA-DOA",0,0,0,0,0,0
"SLC5A4",0,0,0,0,0,0
"REPS1",2,2,2,2,2,2
"CRBN",2,2,2,2,2,2
"TCHHL1",1,1,1,1,1,1
"PLCB2",0,0,0,0,0,0
"PHB2",2,2,2,2,2,2
"CCDC51",1,1,1,1,1,1
"FBXL5",2,2,2,2,2,2
"THEG",1,1,1,1,1,1
"NAA10",2,2,2,2,2,2
"ARHGAP17",2,2,2,2,2,2
"RAD51C",2,2,2,2,2,2
"PTRH2",2,2,2,2,2,2
"ACAD9",2,2,2,2,2,2
"PDGFB",0,0,0,0,0,0
"UBE2QL1",1,1,1,1,1,1
"FAM69A",1,1,1,1,1,1
"FLVCR1",1,1,1,1,1,1
"HAS1",0,0,0,0,0,0
"SLC25A15",2,2,2,2,2,2
"PAXIP1",2,2,2,2,2,2
"HGF",0,0,0,0,0,0
"FAXC",1,1,1,1,1,1
"SIRPB2",0,0,0,0,0,0
"ACSM5",0,0,0,0,0,0
"C18ORF63",0,0,0,0,0,0
"TSEN54",2,2,2,2,2,2
"PPP1R16B",0,0,0,0,0,0
"RCSD1",0,0,0,0,0,0
"RRM2B",2,2,2,2,2,2
"HEBP2",1,1,1,1,1,1
"IER5L",1,1,1,1,1,1
"SOX18",0,0,0,0,0,0
"SCN2B",0,0,0,0,0,0
"POLG2",2,2,2,2,2,2
"HLA-DRB1",0,0,0,0,0,0
"LMO7DN",0,0,0,0,0,0
"KDM3A",2,2,2,2,2,2
"BEND3",2,2,2,2,2,2
"CMTM2",0,0,0,0,0,0
"NPNT",0,0,0,0,0,0
"DYNLRB2",0,0,0,0,0,0
"KCNE1",0,0,0,0,0,0
"TMEM138",2,2,2,2,2,2
"PNPLA5",1,1,1,1,1,1
"VDAC1",2,2,2,2,2,2
"CLEC19A",0,0,0,0,0,0
"ADH1A",0,0,0,0,0,0
"ANK2",0,0,0,0,0,0
"ADAMTS1",0,0,0,0,0,0
"HSP90AB1",2,2,2,2,2,2
"LRRC25",0,0,0,0,0,0
"C5ORF46",1,1,1,1,1,1
"UQCRHL",1,1,1,1,1,1
"SERINC2",1,1,1,1,1,1
"RCE1",2,2,2,2,2,2
"MFSD7",0,0,0,0,0,0
"FYTTD1",2,2,2,2,2,2
"MYADML2",1,1,1,1,1,1
"ABHD14B",2,2,2,2,2,2
"TOR1AIP1",2,2,2,2,2,2
"TRMT1",1,1,1,1,1,1
"SV2A",1,1,1,1,1,1
"ZC2HC1C",0,0,0,0,0,0
"EBNA1BP2",2,2,2,2,2,2
"AC020922.1",1,1,1,1,1,1
"ITGAL",0,0,0,0,0,0
"HMCN2",0,0,0,0,0,0
"FAM98A",2,2,2,2,2,2
"HSD17B10",2,2,2,2,2,2
"PTPRN2",0,0,0,0,0,0
"SLC16A6",0,0,0,0,0,0
"MMP20",1,1,1,1,1,1
"POTEF",1,1,1,1,1,1
"HPSE2",0,0,0,0,0,0
"SFTA3",0,0,0,0,0,0
"RAPGEF3",0,0,0,0,0,0
"ZNF107",1,1,1,1,1,1
"TIMM29",2,2,2,2,2,2
"CTSD",0,0,0,0,0,0
"REM1",0,0,0,0,0,0
"HERC1",2,2,2,2,2,2
"GMCL1",2,2,2,2,2,2
"CDK8",2,2,2,2,2,2
"TMEM192",2,2,2,2,2,2
"ISCU",2,2,2,2,2,2
"AHSA1",2,2,2,2,2,2
"CYP4F2",1,1,1,1,1,1
"HAUS6",2,2,2,2,2,2
"INO80B",1,1,1,1,1,1
"HNMT",0,0,0,0,0,0
"CEACAM4",0,0,0,0,0,0
"CST3",0,0,0,0,0,0
"NEPRO",2,2,2,2,2,2
"ITGA6",1,1,1,1,1,1
"PLCL2",0,0,0,0,0,0
"BRI3",2,2,2,2,2,2
"UBE2Z",2,2,2,2,2,2
"FBXL3",2,2,2,2,2,2
"AMER1",1,1,1,1,1,1
"NKX2-3",1,1,1,1,1,1
"GALC",0,0,0,0,0,0
"INPP5A",2,2,2,2,2,2
"PSMA4",2,2,2,2,2,2
"NPLOC4",2,2,2,2,2,2
"TAF4B",1,1,1,1,1,1
"PGGT1B",2,2,2,2,2,2
"C6ORF141",1,1,1,1,1,1
"FGF5",1,1,1,1,1,1
"CCR1",0,0,0,0,0,0
"FZD5",0,0,0,0,0,0
"ITSN2",2,2,2,2,2,2
"EVI2B",0,0,0,0,0,0
"SESN3",1,1,1,1,1,1
"PROS1",0,0,0,0,0,0
"WNT5A",1,1,1,1,1,1
"TPCN1",2,2,2,2,2,2
"AGR3",0,0,0,0,0,0
"KIF7",1,1,1,1,1,1
"EIF2S2",2,2,2,2,2,2
"SLC3A2",1,1,1,1,1,1
"ZNF280B",1,1,1,1,1,1
"SLC35G1",1,1,1,1,1,1
"POPDC3",1,1,1,1,1,1
"C10ORF35",1,1,1,1,1,1
"TMEM170B",0,0,0,0,0,0
"UTP14A",2,2,2,2,2,2
"IMMT",2,2,2,2,2,2
"ZC3H7A",2,2,2,2,2,2
"TMED5",2,2,2,2,2,2
"HIPK3",2,2,2,2,2,2
"GABRP",1,1,1,1,1,1
"ENTPD2",1,1,1,1,1,1
"C2ORF40",0,0,0,0,0,0
"DTX2",1,1,1,1,1,1
"NFATC2",0,0,0,0,0,0
"SNX24",2,2,2,2,2,2
"RINT1",2,2,2,2,2,2
"ABCF2",2,2,2,2,2,2
"TXN",1,1,1,1,1,1
"UGT1A4",1,1,1,1,1,1
"FOXE3",1,1,1,1,1,1
"NRM",2,2,2,2,2,2
"UBFD1",2,2,2,2,2,2
"ZNF121",1,1,1,1,1,1
"ARHGEF4",1,1,1,1,1,1
"SENP2",1,1,1,1,1,1
"SCML2",1,1,1,1,1,1
"TKFC",2,2,2,2,2,2
"FICD",2,2,2,2,2,2
"FDCSP",1,1,1,1,1,1
"RITA1",2,2,2,2,2,2
"CAPN3",0,0,0,0,0,0
"CRIPT",1,1,1,1,1,1
"HIST1H1E",1,1,1,1,1,1
"CXCR1",0,0,0,0,0,0
"HYDIN",0,0,0,0,0,0
"TNFRSF21",1,1,1,1,1,1
"SWI5",2,2,2,2,2,2
"CFAP45",0,0,0,0,0,0
"RNFT2",1,1,1,1,1,1
"PSME3",2,2,2,2,2,2
"HLA-DRB5",0,0,0,0,0,0
"MAP3K13",1,1,1,1,1,1
"ASPHD2",1,1,1,1,1,1
"NFIC",0,0,0,0,0,0
"MYH6",1,1,1,1,1,1
"ADAMTS4",0,0,0,0,0,0
"RASA4",0,0,0,0,0,0
"C12ORF45",2,2,2,2,2,2
"MRPS22",2,2,2,2,2,2
"TSPAN32",0,0,0,0,0,0
"PHTF2",2,2,2,2,2,2
"KCTD5",2,2,2,2,2,2
"MYO18B",1,1,1,1,1,1
"WDR45B",2,2,2,2,2,2
"RGS17",1,1,1,1,1,1
"LRP1B",1,1,1,1,1,1
"STXBP6",0,0,0,0,0,0
"ANPEP",0,0,0,0,0,0
"AFF1",2,2,2,2,2,2
"CEP19",1,1,1,1,1,1
"IDNK",0,0,0,0,0,0
"C11ORF54",0,0,0,0,0,0
"SLC46A3",0,0,0,0,0,0
"DNAH9",0,0,0,0,0,0
"LRRC1",1,1,1,1,1,1
"PSMB5",2,2,2,2,2,2
"HIST1H2BM",1,1,1,1,1,1
"PLA2G15",2,2,2,2,2,2
"KCNK17",0,0,0,0,0,0
"PAK5",1,1,1,1,1,1
"ANAPC5",2,2,2,2,2,2
"MAOB",0,0,0,0,0,0
"NETO2",1,1,1,1,1,1
"CRYBA2",1,1,1,1,1,1
"FAM114A2",2,2,2,2,2,2
"BPIFC",1,1,1,1,1,1
"POFUT1",2,2,2,2,2,2
"USP14",2,2,2,2,2,2
"GPR89B",2,2,2,2,2,2
"ERC2",1,1,1,1,1,1
"MUC1",0,0,0,0,0,0
"RCAN1",0,0,0,0,0,0
"IFIT5",0,0,0,0,0,0
"CYCS",1,1,1,1,1,1
"MPDZ",0,0,0,0,0,0
"ANO2",0,0,0,0,0,0
"AIF1",0,0,0,0,0,0
"LRRN4CL",0,0,0,0,0,0
"CCL16",0,0,0,0,0,0
"TLCD2",0,0,0,0,0,0
"PIFO",0,0,0,0,0,0
"FRAT1",0,0,0,0,0,0
"PRKCH",2,2,2,2,2,2
"TOM1L2",0,0,0,0,0,0
"LINGO1",1,1,1,1,1,1
"PDXP",1,1,1,1,1,1
"ZPLD1",1,1,1,1,1,1
"NFIX",0,0,0,0,0,0
"SDK1",1,1,1,1,1,1
"MTMR6",2,2,2,2,2,2
"EMC1",2,2,2,2,2,2
"MRPL38",2,2,2,2,2,2
"SMCP",1,1,1,1,1,1
"DAB2",0,0,0,0,0,0
"ANKFY1",2,2,2,2,2,2
"COX5A",2,2,2,2,2,2
"URB2",2,2,2,2,2,2
"ATF3",0,0,0,0,0,0
"GTF2E2",2,2,2,2,2,2
"RSU1",2,2,2,2,2,2
"CDH12",1,1,1,1,1,1
"PAH",1,1,1,1,1,1
"TBX1",1,1,1,1,1,1
"ATP23",1,1,1,1,1,1
"RYK",2,2,2,2,2,2
"AK7",0,0,0,0,0,0
"ADAM32",1,1,1,1,1,1
"ACOT11",1,1,1,1,1,1
"RIPOR2",0,0,0,0,0,0
"GLRA3",1,1,1,1,1,1
"KCND2",1,1,1,1,1,1
"ZNF706",2,2,2,2,2,2
"PRND",0,0,0,0,0,0
"DOCK2",0,0,0,0,0,0
"RPUSD2",2,2,2,2,2,2
"MAB21L2",0,0,0,0,0,0
"TIMM10",2,2,2,2,2,2
"MAPKAPK3",2,2,2,2,2,2
"APC",2,2,2,2,2,2
"MRAS",0,0,0,0,0,0
"TSC22D1",0,0,0,0,0,0
"GSC",1,1,1,1,1,1
"BCL2L2-PABPN1",1,1,1,1,1,1
"ADNP",2,2,2,2,2,2
"SLC50A1",1,1,1,1,1,1
"PWP1",2,2,2,2,2,2
"MAGEB1",1,1,1,1,1,1
"PDE4C",0,0,0,0,0,0
"GPR65",0,0,0,0,0,0
"LMO3",0,0,0,0,0,0
"TATDN1",2,2,2,2,2,2
"ADRA2B",1,1,1,1,1,1
"UTP18",2,2,2,2,2,2
"CRYBG2",1,1,1,1,1,1
"SUDS3",2,2,2,2,2,2
"MRPS10",2,2,2,2,2,2
"POLB",1,1,1,1,1,1
"CNGA4",0,0,0,0,0,0
"MRPS24",1,1,1,1,1,1
"PRDX4",1,1,1,1,1,1
"OPLAH",1,1,1,1,1,1
"STOML2",1,1,1,1,1,1
"YWHAQ",2,2,2,2,2,2
"DPH3",2,2,2,2,2,2
"ADGRB2",1,1,1,1,1,1
"IPPK",1,1,1,1,1,1
"RPN2",2,2,2,2,2,2
"EPRS",2,2,2,2,2,2
"C17ORF100",1,1,1,1,1,1
"SLC16A5",0,0,0,0,0,0
"CD109",1,1,1,1,1,1
"ASB14",0,0,0,0,0,0
"DMC1",1,1,1,1,1,1
"PCDH9",0,0,0,0,0,0
"QSOX2",2,2,2,2,2,2
"P3H1",2,2,2,2,2,2
"NUP50",2,2,2,2,2,2
"CERCAM",1,1,1,1,1,1
"ABCA13",1,1,1,1,1,1
"PABPC1L",1,1,1,1,1,1
"HILPDA",1,1,1,1,1,1
"PAQR5",0,0,0,0,0,0
"CFAP61",0,0,0,0,0,0
"IFNE",1,1,1,1,1,1
"KIAA1143",2,2,2,2,2,2
"ACP1",2,2,2,2,2,2
"SERBP1",2,2,2,2,2,2
"ANXA6",0,0,0,0,0,0
"E2F6",2,2,2,2,2,2
"FGF18",0,0,0,0,0,0
"FHOD1",0,0,0,0,0,0
"TRIB3",1,1,1,1,1,1
"ZNF696",2,2,2,2,2,2
"SMIM6",0,0,0,0,0,0
"ATP5B",2,2,2,2,2,2
"SEC14L2",1,1,1,1,1,1
"NDUFB5",1,1,1,1,1,1
"POLR2J",2,2,2,2,2,2
"TOR3A",2,2,2,2,2,2
"SCGB1A1",0,0,0,0,0,0
"NIPAL1",1,1,1,1,1,1
"PAQR8",0,0,0,0,0,0
"CPNE7",1,1,1,1,1,1
"KCTD16",0,0,0,0,0,0
"NEUROD2",1,1,1,1,1,1
"C19ORF38",0,0,0,0,0,0
"PXK",2,2,2,2,2,2
"SAMD14",0,0,0,0,0,0
"GNB3",1,1,1,1,1,1
"GSAP",0,0,0,0,0,0
"RIPPLY2",1,1,1,1,1,1
"NWD2",1,1,1,1,1,1
"PRPF40A",2,2,2,2,2,2
"RBBP7",2,2,2,2,2,2
"PLEKHG4B",1,1,1,1,1,1
"PKP2",1,1,1,1,1,1
"CTIF",2,2,2,2,2,2
"MT1A",0,0,0,0,0,0
"BRAT1",2,2,2,2,2,2
"NHSL2",0,0,0,0,0,0
"LPAR5",1,1,1,1,1,1
"ABCE1",2,2,2,2,2,2
"RSPH10B",0,0,0,0,0,0
"DIABLO",2,2,2,2,2,2
"CEP120",2,2,2,2,2,2
"GPR162",0,0,0,0,0,0
"SLC30A10",1,1,1,1,1,1
"CEP97",2,2,2,2,2,2
"TEX49",0,0,0,0,0,0
"JPH4",0,0,0,0,0,0
"LEF1",1,1,1,1,1,1
"MRPL11",1,1,1,1,1,1
"ATP9B",2,2,2,2,2,2
"VARS",2,2,2,2,2,2
"JAG2",1,1,1,1,1,1
"SYT13",1,1,1,1,1,1
"FZD6",1,1,1,1,1,1
"ERGIC1",2,2,2,2,2,2
"UTP14C",2,2,2,2,2,2
"MARCKS",2,2,2,2,2,2
"GLOD5",0,0,0,0,0,0
"PRKX",1,1,1,1,1,1
"HES6",1,1,1,1,1,1
"PDLIM4",1,1,1,1,1,1
"UGT2A1",1,1,1,1,1,1
"ANKRD39",2,2,2,2,2,2
"ATRNL1",1,1,1,1,1,1
"LPO",1,1,1,1,1,1
"SCNM1",2,2,2,2,2,2
"EVX2",1,1,1,1,1,1
"RNF225",1,1,1,1,1,1
"SMIM24",1,1,1,1,1,1
"ERN1",2,2,2,2,2,2
"DEK",2,2,2,2,2,2
"IFI16",1,1,1,1,1,1
"RANBP3L",0,0,0,0,0,0
"ATP6V0A1",2,2,2,2,2,2
"VWDE",1,1,1,1,1,1
"BANK1",0,0,0,0,0,0
"CTGF",0,0,0,0,0,0
"SLC8A3",0,0,0,0,0,0
"FAM174B",0,0,0,0,0,0
"FAM110C",1,1,1,1,1,1
"BID",1,1,1,1,1,1
"NRTN",1,1,1,1,1,1
"DNAJC18",0,0,0,0,0,0
"BAK1",1,1,1,1,1,1
"RAB6B",1,1,1,1,1,1
"ALKBH4",2,2,2,2,2,2
"OTUD6B",2,2,2,2,2,2
"PFDN6",2,2,2,2,2,2
"AC012651.1",0,0,0,0,0,0
"PCGF1",2,2,2,2,2,2
"EMC8",2,2,2,2,2,2
"OR7C1",1,1,1,1,1,1
"SCN5A",1,1,1,1,1,1
"ARL4D",1,1,1,1,1,1
"MYCN",1,1,1,1,1,1
"OMG",0,0,0,0,0,0
"ZNF724",1,1,1,1,1,1
"PRKAB1",2,2,2,2,2,2
"CFAP73",0,0,0,0,0,0
"IGSF10",0,0,0,0,0,0
"EPOR",0,0,0,0,0,0
"TSPAN6",1,1,1,1,1,1
"DHX33",2,2,2,2,2,2
"TIMM50",1,1,1,1,1,1
"DCSTAMP",0,0,0,0,0,0
"CAMP",0,0,0,0,0,0
"STRBP",1,1,1,1,1,1
"AKR7A3",1,1,1,1,1,1
"PRAP1",1,1,1,1,1,1
"DHCR24",0,0,0,0,0,0
"ORC2",2,2,2,2,2,2
"EMILIN2",0,0,0,0,0,0
"ERI2",2,2,2,2,2,2
"MMP9",1,1,1,1,1,1
"ATP5G3",1,1,1,1,1,1
"JAK1",2,2,2,2,2,2
"EML6",1,1,1,1,1,1
"FANCM",2,2,2,2,2,2
"PSMD1",2,2,2,2,2,2
"PKD2",2,2,2,2,2,2
"CAPN1",2,2,2,2,2,2
"HRCT1",0,0,0,0,0,0
"C2ORF73",0,0,0,0,0,0
"SRGAP2B",2,2,2,2,2,2
"FAM117B",1,1,1,1,1,1
"KRT76",1,1,1,1,1,1
"JMJD4",2,2,2,2,2,2
"GALNT7",1,1,1,1,1,1
"EVX1",1,1,1,1,1,1
"HIST1H2AJ",1,1,1,1,1,1
"CLDND1",1,1,1,1,1,1
"MNX1",1,1,1,1,1,1
"HLA-DRA",0,0,0,0,0,0
"HIST1H3E",1,1,1,1,1,1
"NUP35",2,2,2,2,2,2
"HIST1H4D",1,1,1,1,1,1
"NELFA",2,2,2,2,2,2
"RNF2",2,2,2,2,2,2
"IL19",1,1,1,1,1,1
"ULK1",2,2,2,2,2,2
"PDIA2",1,1,1,1,1,1
"HRC",0,0,0,0,0,0
"NOTCH3",1,1,1,1,1,1
"HIST1H2BE",1,1,1,1,1,1
"DNMT1",2,2,2,2,2,2
"AP2A2",2,2,2,2,2,2
"ARHGEF38",0,0,0,0,0,0
"SIRT7",2,2,2,2,2,2
"PYCR2",2,2,2,2,2,2
"COL6A5",0,0,0,0,0,0
"BCS1L",2,2,2,2,2,2
"ADAMTSL5",1,1,1,1,1,1
"DGKI",1,1,1,1,1,1
"WRNIP1",2,2,2,2,2,2
"GPSM3",0,0,0,0,0,0
"NRROS",0,0,0,0,0,0
"STK31",1,1,1,1,1,1
"MYH2",0,0,0,0,0,0
"C15ORF48",1,1,1,1,1,1
"CCDC30",0,0,0,0,0,0
"SYNGR3",1,1,1,1,1,1
"ITIH5",0,0,0,0,0,0
"FHOD3",1,1,1,1,1,1
"CCL24",0,0,0,0,0,0
"MYBPC1",1,1,1,1,1,1
"S1PR2",0,0,0,0,0,0
"ARRDC3",0,0,0,0,0,0
"ZYG11B",2,2,2,2,2,2
"MRPS33",2,2,2,2,2,2
"PTGR1",1,1,1,1,1,1
"KLK12",1,1,1,1,1,1
"LAPTM5",0,0,0,0,0,0
"RSPH1",0,0,0,0,0,0
"SLC30A6",2,2,2,2,2,2
"KLHDC7B",1,1,1,1,1,1
"HIST2H2AC",1,1,1,1,1,1
"TNFSF14",0,0,0,0,0,0
"STAT5A",0,0,0,0,0,0
"TRIB1",0,0,0,0,0,0
"LBH",0,0,0,0,0,0
"SCTR",0,0,0,0,0,0
"IGSF3",1,1,1,1,1,1
"HNRNPA2B1",2,2,2,2,2,2
"FAM57B",1,1,1,1,1,1
"NANP",2,2,2,2,2,2
"CADPS2",0,0,0,0,0,0
"TRPT1",2,2,2,2,2,2
"LRRC15",1,1,1,1,1,1
"NFAM1",0,0,0,0,0,0
"EHHADH",1,1,1,1,1,1
"ALKAL2",0,0,0,0,0,0
"RAD9A",1,1,1,1,1,1
"PXDC1",0,0,0,0,0,0
"EXOC6",2,2,2,2,2,2
"PSMD12",2,2,2,2,2,2
"SYPL2",0,0,0,0,0,0
"PARVG",0,0,0,0,0,0
"EPHA7",1,1,1,1,1,1
"ZBED4",2,2,2,2,2,2
"YIF1B",2,2,2,2,2,2
"DDX27",2,2,2,2,2,2
"ADGRG4",0,0,0,0,0,0
"CEBPG",1,1,1,1,1,1
"RRS1",2,2,2,2,2,2
"RBL2",2,2,2,2,2,2
"VCX3A",1,1,1,1,1,1
"COL2A1",1,1,1,1,1,1
"SFTPB",0,0,0,0,0,0
"UNC13D",0,0,0,0,0,0
"TBC1D5",2,2,2,2,2,2
"GANAB",2,2,2,2,2,2
"TRIM72",1,1,1,1,1,1
"SMARCD2",2,2,2,2,2,2
"ATP6V0D1",2,2,2,2,2,2
"CDK5",2,2,2,2,2,2
"SNCB",1,1,1,1,1,1
"ADAMTS9",0,0,0,0,0,0
"SLC35A4",2,2,2,2,2,2
"DAO",0,0,0,0,0,0
"NXPH1",1,1,1,1,1,1
"MUCL1",1,1,1,1,1,1
"LSM2",1,1,1,1,1,1
"PALMD",0,0,0,0,0,0
"RPA3",2,2,2,2,2,2
"RETREG1",0,0,0,0,0,0
"MS4A4A",0,0,0,0,0,0
"FCGR3A",0,0,0,0,0,0
"DHX35",1,1,1,1,1,1
"C22ORF15",0,0,0,0,0,0
"SIGMAR1",1,1,1,1,1,1
"MBNL2",0,0,0,0,0,0
"EPB41L2",0,0,0,0,0,0
"RSPH10B2",0,0,0,0,0,0
"PLEKHG5",1,1,1,1,1,1
"HNF4G",1,1,1,1,1,1
"CD4",0,0,0,0,0,0
"SELE",0,0,0,0,0,0
"NME5",0,0,0,0,0,0
"CD163",0,0,0,0,0,0
"GREB1L",1,1,1,1,1,1
"IL16",0,0,0,0,0,0
"SPDYA",1,1,1,1,1,1
"TIMM21",2,2,2,2,2,2
"ZBTB8A",2,2,2,2,2,2
"MRPS35",2,2,2,2,2,2
"GAS7",0,0,0,0,0,0
"MDH1",2,2,2,2,2,2
"FANCF",2,2,2,2,2,2
"G6PD",1,1,1,1,1,1
"FGD2",0,0,0,0,0,0
"SNRNP40",2,2,2,2,2,2
"RTN1",0,0,0,0,0,0
"NEDD4L",0,0,0,0,0,0
"NUP93",2,2,2,2,2,2
"DIRC1",1,1,1,1,1,1
"PLCE1",0,0,0,0,0,0
"ABCC2",1,1,1,1,1,1
"NSDHL",2,2,2,2,2,2
"PTPN6",2,2,2,2,2,2
"AKT1S1",2,2,2,2,2,2
"PCYT1A",1,1,1,1,1,1
"HSD17B3",1,1,1,1,1,1
"C19ORF57",1,1,1,1,1,1
"MTA3",2,2,2,2,2,2
"CASC1",0,0,0,0,0,0
"TTC27",2,2,2,2,2,2
"GCA",0,0,0,0,0,0
"TAF5",2,2,2,2,2,2
"RCC1L",2,2,2,2,2,2
"KCNN1",1,1,1,1,1,1
"TRMT10C",2,2,2,2,2,2
"VIP",0,0,0,0,0,0
"ZNF442",0,0,0,0,0,0
"DNAAF4",0,0,0,0,0,0
"LSM8",2,2,2,2,2,2
"VAX2",1,1,1,1,1,1
"DHRS2",1,1,1,1,1,1
"NIPAL3",2,2,2,2,2,2
"SAMD4A",0,0,0,0,0,0
"INSC",0,0,0,0,0,0
"NEK10",0,0,0,0,0,0
"BIN2",0,0,0,0,0,0
"AMIGO1",0,0,0,0,0,0
"KRTCAP3",1,1,1,1,1,1
"CFAP77",0,0,0,0,0,0
"P4HA1",1,1,1,1,1,1
"AHSP",0,0,0,0,0,0
"MFSD9",2,2,2,2,2,2
"FTHL17",1,1,1,1,1,1
"NCOA7",0,0,0,0,0,0
