"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DMTN",0,0,0,0,0,0
"ZC3H6",2,2,2,2,2,2
"SCAND1",1,1,1,1,1,1
"CNOT6",2,2,2,2,2,2
"SNX27",2,2,2,2,2,2
"ZNRF2",2,2,2,2,2,2
"HIST1H2BM",1,1,1,1,1,1
"SOGA3",0,0,0,0,0,0
"KLF7",2,2,2,2,2,2
"SLC12A7",2,2,2,2,2,2
"ELOVL3",0,0,0,0,0,0
"SLC16A12",0,0,0,0,0,0
"ULK3",2,2,2,2,2,2
"EPHA10",1,1,1,1,1,1
"PTPRN",1,1,1,1,1,1
"ZNF408",2,2,2,2,2,2
"JPH1",1,1,1,1,1,1
"LRR1",2,2,2,2,2,2
"FLT1",2,2,2,2,2,2
"AUH",2,2,2,2,2,2
"FBXO5",2,2,2,2,2,2
"ATXN3",2,2,2,2,2,2
"PROZ",1,1,1,1,1,1
"STRADB",2,2,2,2,2,2
"NOV",0,0,0,0,0,0
"MTFR1",2,2,2,2,2,2
"ZPLD1",1,1,1,1,1,1
"CISD3",1,1,1,1,1,1
"LGALS9C",1,1,1,1,1,1
"PDE8B",0,0,0,0,0,0
"PSMA6",2,2,2,2,2,2
"HHIP",0,0,0,0,0,0
"ATAD3A",2,2,2,2,2,2
"MYRFL",1,1,1,1,1,1
"VAV3",1,1,1,1,1,1
"GLMP",2,2,2,2,2,2
"VWA1",2,2,2,2,2,2
"COG7",2,2,2,2,2,2
"VARS",2,2,2,2,2,2
"QPCTL",2,2,2,2,2,2
"ST3GAL4",2,2,2,2,2,2
"PUF60",2,2,2,2,2,2
"MAP2K5",2,2,2,2,2,2
"MEIS1",2,2,2,2,2,2
"ARHGDIA",2,2,2,2,2,2
"CALCRL",0,0,0,0,0,0
"PLEKHN1",1,1,1,1,1,1
"TSPYL2",2,2,2,2,2,2
"GREM2",0,0,0,0,0,0
"TMEM134",2,2,2,2,2,2
"SSTR2",1,1,1,1,1,1
"ATAD5",2,2,2,2,2,2
"SPAAR",0,0,0,0,0,0
"DKC1",2,2,2,2,2,2
"FYN",2,2,2,2,2,2
"ANKRD40",2,2,2,2,2,2
"ADGRD2",0,0,0,0,0,0
"CYHR1",2,2,2,2,2,2
"PLA2G10",1,1,1,1,1,1
"ACADVL",2,2,2,2,2,2
"ACRV1",1,1,1,1,1,1
"USP41",1,1,1,1,1,1
"PRPS2",2,2,2,2,2,2
"PNKP",2,2,2,2,2,2
"MAP1B",0,0,0,0,0,0
"TH",1,1,1,1,1,1
"PRSS27",1,1,1,1,1,1
"STOX2",0,0,0,0,0,0
"UBE2I",2,2,2,2,2,2
"PGA5",0,0,0,0,0,0
"CEP85L",0,0,0,0,0,0
"ULBP2",1,1,1,1,1,1
"CSTF1",2,2,2,2,2,2
"PNMA8C",0,0,0,0,0,0
"PIGT",2,2,2,2,2,2
"ZNF480",2,2,2,2,2,2
"MEAF6",2,2,2,2,2,2
"ICOS",1,1,1,1,1,1
"KIAA1671",2,2,2,2,2,2
"RNF34",2,2,2,2,2,2
"UBE2D2",2,2,2,2,2,2
"ADCK2",2,2,2,2,2,2
"B3GALNT1",2,2,2,2,2,2
"CABP7",1,1,1,1,1,1
"MYH10",2,2,2,2,2,2
"TCF4",2,2,2,2,2,2
"GAS7",0,0,0,0,0,0
"PSMB5",2,2,2,2,2,2
"NDUFA7",2,2,2,2,2,2
"SERPINB7",1,1,1,1,1,1
"HIST1H1E",1,1,1,1,1,1
"TFF3",1,1,1,1,1,1
"SLC25A16",2,2,2,2,2,2
"TMED4",2,2,2,2,2,2
"SVIL",2,2,2,2,2,2
"TEX26",0,0,0,0,0,0
"MMEL1",1,1,1,1,1,1
"C2CD4B",0,0,0,0,0,0
"IER3",1,1,1,1,1,1
"RAB11FIP3",2,2,2,2,2,2
"ARF6",2,2,2,2,2,2
"NISCH",2,2,2,2,2,2
"ADGRG3",0,0,0,0,0,0
"KIF20B",2,2,2,2,2,2
"FXYD2",0,0,0,0,0,0
"IFNL1",1,1,1,1,1,1
"TCL1B",1,1,1,1,1,1
"SERPINA9",1,1,1,1,1,1
"TPBG",2,2,2,2,2,2
"EYS",0,0,0,0,0,0
"TEAD4",2,2,2,2,2,2
"NOC2L",2,2,2,2,2,2
"DZIP1L",0,0,0,0,0,0
"REPIN1",2,2,2,2,2,2
"AARD",1,1,1,1,1,1
"RFC5",2,2,2,2,2,2
"TMEM208",2,2,2,2,2,2
"YY1AP1",2,2,2,2,2,2
"CENPS-CORT",2,2,2,2,2,2
"CCT8",2,2,2,2,2,2
"ARPC4",2,2,2,2,2,2
"POLD4",2,2,2,2,2,2
"NYAP1",0,0,0,0,0,0
"MYO7B",0,0,0,0,0,0
"EVA1B",1,1,1,1,1,1
"AGR3",1,1,1,1,1,1
"DUS1L",2,2,2,2,2,2
"UBE2N",2,2,2,2,2,2
"THOP1",2,2,2,2,2,2
"FAM13B",2,2,2,2,2,2
"MUC5B",1,1,1,1,1,1
"USP25",2,2,2,2,2,2
"PCSK4",1,1,1,1,1,1
"SLC25A26",2,2,2,2,2,2
"C1ORF105",1,1,1,1,1,1
"SLC35F2",1,1,1,1,1,1
"SLC34A3",1,1,1,1,1,1
"TLL2",1,1,1,1,1,1
"NLGN3",2,2,2,2,2,2
"HADHB",2,2,2,2,2,2
"MCOLN2",1,1,1,1,1,1
"LIX1",1,1,1,1,1,1
"EFCAB14",2,2,2,2,2,2
"SEPT12",1,1,1,1,1,1
"ZBP1",1,1,1,1,1,1
"TRIM14",2,2,2,2,2,2
"ACSM2A",0,0,0,0,0,0
"GPC2",1,1,1,1,1,1
"PDGFRL",0,0,0,0,0,0
"MDH1",2,2,2,2,2,2
"COL14A1",0,0,0,0,0,0
"SASS6",2,2,2,2,2,2
"DTX2",2,2,2,2,2,2
"RFC3",2,2,2,2,2,2
"ETV5",0,0,0,0,0,0
"EFNA2",1,1,1,1,1,1
"N4BP2L2",2,2,2,2,2,2
"S100A16",1,1,1,1,1,1
"NECTIN4",1,1,1,1,1,1
"APOBR",1,1,1,1,1,1
"SSBP1",2,2,2,2,2,2
"F2RL2",1,1,1,1,1,1
"C1ORF122",2,2,2,2,2,2
"TMEM177",2,2,2,2,2,2
"CLIC1",2,2,2,2,2,2
"LCTL",1,1,1,1,1,1
"FOXS1",1,1,1,1,1,1
"POLR2J",2,2,2,2,2,2
"CNPY2",2,2,2,2,2,2
"ABCC5",1,1,1,1,1,1
"LTB",1,1,1,1,1,1
"FMNL2",0,0,0,0,0,0
"MRC1",0,0,0,0,0,0
"NFE2L3",1,1,1,1,1,1
"SNTA1",2,2,2,2,2,2
"C12ORF54",0,0,0,0,0,0
"DOCK9",2,2,2,2,2,2
"UBR3",2,2,2,2,2,2
"ITIH2",0,0,0,0,0,0
"IL12B",1,1,1,1,1,1
"MS4A4A",0,0,0,0,0,0
"BMPR1A",2,2,2,2,2,2
"RNASE4",0,0,0,0,0,0
"KIAA0319",1,1,1,1,1,1
"PELI1",2,2,2,2,2,2
"OIT3",1,1,1,1,1,1
"DSE",2,2,2,2,2,2
"KRAS",2,2,2,2,2,2
"SGCG",0,0,0,0,0,0
"LRRCC1",2,2,2,2,2,2
"SCD",0,0,0,0,0,0
"EDEM2",2,2,2,2,2,2
"MRPL42",2,2,2,2,2,2
"CLPP",2,2,2,2,2,2
"HIBADH",2,2,2,2,2,2
"OTUD3",2,2,2,2,2,2
"GCAT",1,1,1,1,1,1
"IRX5",1,1,1,1,1,1
"FAM205C",0,0,0,0,0,0
"SYCP2",1,1,1,1,1,1
"VCL",2,2,2,2,2,2
"NTSR1",1,1,1,1,1,1
"KAZALD1",1,1,1,1,1,1
"SOS2",2,2,2,2,2,2
"TOP1",2,2,2,2,2,2
"GCH1",2,2,2,2,2,2
"MAGEA6",1,1,1,1,1,1
"ZNF428",2,2,2,2,2,2
"PPP2R1A",2,2,2,2,2,2
"LRG1",1,1,1,1,1,1
"LGALS9B",1,1,1,1,1,1
"CLCN7",2,2,2,2,2,2
"MYOM3",0,0,0,0,0,0
"STAC3",2,2,2,2,2,2
"TJP2",2,2,2,2,2,2
"ZNF205",2,2,2,2,2,2
"ERFE",1,1,1,1,1,1
"ASB16",1,1,1,1,1,1
"ZNF726",1,1,1,1,1,1
"HBEGF",0,0,0,0,0,0
"RALGPS2",1,1,1,1,1,1
"IGFLR1",2,2,2,2,2,2
"SPIB",1,1,1,1,1,1
"MFNG",0,0,0,0,0,0
"ARRDC4",2,2,2,2,2,2
"RRAS2",0,0,0,0,0,0
"TCL1A",1,1,1,1,1,1
"UBALD1",2,2,2,2,2,2
"VSIG4",0,0,0,0,0,0
"CA12",1,1,1,1,1,1
"SMG9",2,2,2,2,2,2
"SERF2",2,2,2,2,2,2
"TMCC3",0,0,0,0,0,0
"AIM2",1,1,1,1,1,1
"DCT",0,0,0,0,0,0
"TM9SF1",2,2,2,2,2,2
"KIAA1522",2,2,2,2,2,2
"CLIC3",1,1,1,1,1,1
"CERS6",1,1,1,1,1,1
"BMPER",0,0,0,0,0,0
"AGO4",2,2,2,2,2,2
"LRRC42",2,2,2,2,2,2
"HDAC11",1,1,1,1,1,1
"TPRG1L",2,2,2,2,2,2
"APBA1",0,0,0,0,0,0
"CYP1A2",0,0,0,0,0,0
"SIX3",1,1,1,1,1,1
"C1GALT1C1L",0,0,0,0,0,0
"RPS6KA1",2,2,2,2,2,2
"FGL2",0,0,0,0,0,0
"SELP",0,0,0,0,0,0
"SRRM5",2,2,2,2,2,2
"ERP27",1,1,1,1,1,1
"LAMP3",1,1,1,1,1,1
"GOT1",2,2,2,2,2,2
"CCSER2",2,2,2,2,2,2
"PGLYRP4",1,1,1,1,1,1
"EIF5A",2,2,2,2,2,2
"CHGA",1,1,1,1,1,1
"STAP2",2,2,2,2,2,2
"SHISA8",1,1,1,1,1,1
"SLC1A1",1,1,1,1,1,1
"KPNA7",1,1,1,1,1,1
"ADAMTS6",1,1,1,1,1,1
"ORC5",2,2,2,2,2,2
"ATG101",2,2,2,2,2,2
"EXOSC5",2,2,2,2,2,2
"HIST1H3F",1,1,1,1,1,1
"NPAS4",0,0,0,0,0,0
"ZNF587",1,1,1,1,1,1
"C19ORF53",2,2,2,2,2,2
"ZMIZ2",2,2,2,2,2,2
"DCAF10",1,1,1,1,1,1
"CCT2",2,2,2,2,2,2
"SNRPD3",2,2,2,2,2,2
"ADAP1",1,1,1,1,1,1
"C5AR2",1,1,1,1,1,1
"ALG1L",1,1,1,1,1,1
"CEP250",2,2,2,2,2,2
"APTX",2,2,2,2,2,2
"SREBF1",1,1,1,1,1,1
"SPEN",2,2,2,2,2,2
"ASNS",1,1,1,1,1,1
"SNX18",2,2,2,2,2,2
"TSFM",2,2,2,2,2,2
"TTC33",2,2,2,2,2,2
"IQCE",2,2,2,2,2,2
"PDZRN3",0,0,0,0,0,0
"NONO",2,2,2,2,2,2
"FUT8",2,2,2,2,2,2
"TENM1",0,0,0,0,0,0
"PAX9",1,1,1,1,1,1
"NAV2",0,0,0,0,0,0
"CMPK2",1,1,1,1,1,1
"TMC6",2,2,2,2,2,2
"PMVK",2,2,2,2,2,2
"SELENOS",2,2,2,2,2,2
"RPUSD4",2,2,2,2,2,2
"UGCG",1,1,1,1,1,1
"TMEM52B",1,1,1,1,1,1
"PRKCZ",2,2,2,2,2,2
"GNGT1",1,1,1,1,1,1
"MBIP",2,2,2,2,2,2
"C2ORF50",1,1,1,1,1,1
"DPYSL5",1,1,1,1,1,1
"HSPA4",2,2,2,2,2,2
"THRA",2,2,2,2,2,2
"SWAP70",2,2,2,2,2,2
"LMNTD2",1,1,1,1,1,1
"ST14",2,2,2,2,2,2
"GCOM1",0,0,0,0,0,0
"ADRA2A",0,0,0,0,0,0
"TMEM55A",2,2,2,2,2,2
"CLVS1",0,0,0,0,0,0
"LAPTM4B",1,1,1,1,1,1
"ABCC6",0,0,0,0,0,0
"PRELID3A",1,1,1,1,1,1
"ADGRB3",0,0,0,0,0,0
"BEX1",1,1,1,1,1,1
"SLC23A2",2,2,2,2,2,2
"PPARGC1B",0,0,0,0,0,0
"GDPD2",1,1,1,1,1,1
"DOCK1",2,2,2,2,2,2
"INTS6L",0,0,0,0,0,0
"FBXW9",2,2,2,2,2,2
"ADH6",0,0,0,0,0,0
"GPR89B",2,2,2,2,2,2
"RUNDC3A",1,1,1,1,1,1
"GPR158",1,1,1,1,1,1
"CHURC1-FNTB",2,2,2,2,2,2
"AKAP5",1,1,1,1,1,1
"UTP18",2,2,2,2,2,2
"CCDC28B",1,1,1,1,1,1
"TMEM171",1,1,1,1,1,1
"CCL21",0,0,0,0,0,0
"CD24",1,1,1,1,1,1
"ARMT1",1,1,1,1,1,1
"IFI30",1,1,1,1,1,1
"CFP",0,0,0,0,0,0
"HCN3",2,2,2,2,2,2
"NOC4L",2,2,2,2,2,2
"MYO3B",1,1,1,1,1,1
"NAP1L5",2,2,2,2,2,2
"GSR",2,2,2,2,2,2
"NEU4",1,1,1,1,1,1
"C1ORF127",1,1,1,1,1,1
"ROBO2",1,1,1,1,1,1
"PIWIL4",0,0,0,0,0,0
"TNFRSF8",0,0,0,0,0,0
"GORASP2",2,2,2,2,2,2
"GALNT8",0,0,0,0,0,0
"CS",2,2,2,2,2,2
"ZFHX4",0,0,0,0,0,0
"JCAD",2,2,2,2,2,2
"SBNO2",2,2,2,2,2,2
"ATF5",2,2,2,2,2,2
"PLA2G5",0,0,0,0,0,0
"PAX2",1,1,1,1,1,1
"ZNF579",2,2,2,2,2,2
"ABHD14B",2,2,2,2,2,2
"CEND1",1,1,1,1,1,1
"DYNC1LI2",2,2,2,2,2,2
"ZBTB41",2,2,2,2,2,2
"PRLH",1,1,1,1,1,1
"MGAT5B",1,1,1,1,1,1
"RASGRP1",1,1,1,1,1,1
"NUDT5",2,2,2,2,2,2
"ELL3",2,2,2,2,2,2
"TRUB2",2,2,2,2,2,2
"NCBP2",2,2,2,2,2,2
"TBC1D5",2,2,2,2,2,2
"NPTX2",1,1,1,1,1,1
"CXCL3",0,0,0,0,0,0
"PKD1L3",0,0,0,0,0,0
"TNFRSF4",1,1,1,1,1,1
"CHST9",0,0,0,0,0,0
"SLC25A14",2,2,2,2,2,2
"TM9SF4",2,2,2,2,2,2
"PMCH",1,1,1,1,1,1
"PIGO",2,2,2,2,2,2
"LPIN1",0,0,0,0,0,0
"KLHDC8B",2,2,2,2,2,2
"ZNF341",2,2,2,2,2,2
"UCHL5",2,2,2,2,2,2
"C4ORF3",2,2,2,2,2,2
"PLCB3",2,2,2,2,2,2
"SEM1",2,2,2,2,2,2
"ZNF623",2,2,2,2,2,2
"NCOA5",2,2,2,2,2,2
"SH2D6",1,1,1,1,1,1
"CREG2",1,1,1,1,1,1
"HDAC1",2,2,2,2,2,2
"PRUNE2",0,0,0,0,0,0
"FZD7",0,0,0,0,0,0
"MASTL",2,2,2,2,2,2
"NOP16",2,2,2,2,2,2
"FAM91A1",2,2,2,2,2,2
"FPGT-TNNI3K",0,0,0,0,0,0
"DENND2D",2,2,2,2,2,2
"NAGA",2,2,2,2,2,2
"DUSP12",2,2,2,2,2,2
"GAL",1,1,1,1,1,1
"CCDC58",2,2,2,2,2,2
"GUK1",2,2,2,2,2,2
"PTAR1",2,2,2,2,2,2
"DNAJA1",2,2,2,2,2,2
"DEF6",2,2,2,2,2,2
"ZNF483",0,0,0,0,0,0
"PRR15L",1,1,1,1,1,1
"MPG",2,2,2,2,2,2
"CCNI2",1,1,1,1,1,1
"ELFN2",1,1,1,1,1,1
"C1ORF189",1,1,1,1,1,1
"GMPS",2,2,2,2,2,2
"CCDC51",2,2,2,2,2,2
"EIF4EBP1",1,1,1,1,1,1
"CYP27B1",1,1,1,1,1,1
"SCAF1",2,2,2,2,2,2
"MAP2K6",0,0,0,0,0,0
"COPS5",2,2,2,2,2,2
"ZNF200",2,2,2,2,2,2
"CEP89",2,2,2,2,2,2
"SLC35F6",2,2,2,2,2,2
"C22ORF23",0,0,0,0,0,0
"SNTG2",0,0,0,0,0,0
"EIF4E1B",1,1,1,1,1,1
"PRPF4",2,2,2,2,2,2
"ACTL10",1,1,1,1,1,1
"MRPL28",2,2,2,2,2,2
"CSRNP2",2,2,2,2,2,2
"TXNL4A",2,2,2,2,2,2
"COX17",2,2,2,2,2,2
"POLE3",2,2,2,2,2,2
"TARS",2,2,2,2,2,2
"ZNF468",2,2,2,2,2,2
"SETDB2",2,2,2,2,2,2
"CARMIL2",1,1,1,1,1,1
"PHF10",2,2,2,2,2,2
"NFATC2",2,2,2,2,2,2
"TTN",0,0,0,0,0,0
"SCCPDH",1,1,1,1,1,1
"TIMM10",2,2,2,2,2,2
"SERPIND1",0,0,0,0,0,0
"LTBP2",0,0,0,0,0,0
"CCDC88C",2,2,2,2,2,2
"HOXA10",0,0,0,0,0,0
"POLD2",2,2,2,2,2,2
"SPANXB1",1,1,1,1,1,1
"COX8A",2,2,2,2,2,2
"POLR3GL",2,2,2,2,2,2
"TSC1",2,2,2,2,2,2
"SMIM1",1,1,1,1,1,1
"HSPH1",2,2,2,2,2,2
"CRNKL1",2,2,2,2,2,2
"CRYZL1",2,2,2,2,2,2
"SLC39A6",1,1,1,1,1,1
"LCA5L",2,2,2,2,2,2
"FAM124A",0,0,0,0,0,0
"BRICD5",1,1,1,1,1,1
"C1ORF115",0,0,0,0,0,0
"CLIP3",2,2,2,2,2,2
"ACTN2",1,1,1,1,1,1
"PDCD1",1,1,1,1,1,1
"TUBA1B",2,2,2,2,2,2
"TCF15",0,0,0,0,0,0
"KCTD9",2,2,2,2,2,2
"CYTL1",0,0,0,0,0,0
"CXCR3",1,1,1,1,1,1
"C10ORF90",0,0,0,0,0,0
"EAF1",2,2,2,2,2,2
"KCNA1",0,0,0,0,0,0
"CLPTM1L",2,2,2,2,2,2
"RARRES3",1,1,1,1,1,1
"FAM71E1",1,1,1,1,1,1
"OGFRL1",0,0,0,0,0,0
"ACOX1",2,2,2,2,2,2
"TMEM104",2,2,2,2,2,2
"REPS2",1,1,1,1,1,1
"DFNA5",2,2,2,2,2,2
"KMO",1,1,1,1,1,1
"PJA2",2,2,2,2,2,2
"RASD1",0,0,0,0,0,0
"MTA3",2,2,2,2,2,2
"ZFP69B",2,2,2,2,2,2
"FAM184A",0,0,0,0,0,0
"FAM136A",2,2,2,2,2,2
"ERRFI1",0,0,0,0,0,0
"MT1H",1,1,1,1,1,1
"ABRAXAS1",2,2,2,2,2,2
"LARP4B",2,2,2,2,2,2
"CACNA1B",1,1,1,1,1,1
"PERM1",1,1,1,1,1,1
"NUP85",2,2,2,2,2,2
"CCR7",1,1,1,1,1,1
"C7ORF50",2,2,2,2,2,2
"KDELR3",1,1,1,1,1,1
"CCDC93",2,2,2,2,2,2
"INTS14",2,2,2,2,2,2
"NAGK",2,2,2,2,2,2
"PRIM1",2,2,2,2,2,2
"SBK2",1,1,1,1,1,1
"RNF214",2,2,2,2,2,2
"TRAFD1",2,2,2,2,2,2
"NDUFS6",2,2,2,2,2,2
"ABCF3",2,2,2,2,2,2
"CPNE8",0,0,0,0,0,0
"AMY2B",0,0,0,0,0,0
"HS6ST1",2,2,2,2,2,2
"SPATC1",1,1,1,1,1,1
"OSM",1,1,1,1,1,1
"TUBE1",2,2,2,2,2,2
"VPS25",2,2,2,2,2,2
"FDPS",2,2,2,2,2,2
"PHYKPL",2,2,2,2,2,2
"FAM228B",2,2,2,2,2,2
"PWWP2B",2,2,2,2,2,2
"CD19",1,1,1,1,1,1
"C1ORF53",1,1,1,1,1,1
"SRSF2",2,2,2,2,2,2
"KIAA0907",2,2,2,2,2,2
"PLIN3",2,2,2,2,2,2
"BTAF1",2,2,2,2,2,2
"SFPQ",2,2,2,2,2,2
"GNPDA1",2,2,2,2,2,2
"UBL4A",2,2,2,2,2,2
"PTOV1",2,2,2,2,2,2
"STXBP5L",1,1,1,1,1,1
"SLC27A1",2,2,2,2,2,2
"CLEC7A",1,1,1,1,1,1
"ZNF497",2,2,2,2,2,2
"XAGE3",0,0,0,0,0,0
"NECAB1",0,0,0,0,0,0
"ST13",2,2,2,2,2,2
"MARF1",2,2,2,2,2,2
"ARL11",1,1,1,1,1,1
"PLD1",0,0,0,0,0,0
"CRTC2",2,2,2,2,2,2
"SNTN",1,1,1,1,1,1
"AKAP2",0,0,0,0,0,0
"DPF1",1,1,1,1,1,1
"GSDMC",1,1,1,1,1,1
"TFRC",1,1,1,1,1,1
"RAB3IP",2,2,2,2,2,2
"RPE65",0,0,0,0,0,0
"LINC00694",0,0,0,0,0,0
"LCAT",2,2,2,2,2,2
"MYPOP",2,2,2,2,2,2
"STIM2",2,2,2,2,2,2
"ARHGAP42",0,0,0,0,0,0
"DDN",1,1,1,1,1,1
"RORA",2,2,2,2,2,2
"IFNB1",1,1,1,1,1,1
"RNF181",2,2,2,2,2,2
"ZNF333",2,2,2,2,2,2
"ACCS",2,2,2,2,2,2
"TIMM13",2,2,2,2,2,2
"CALB2",0,0,0,0,0,0
"NLGN1",0,0,0,0,0,0
"ZBTB44",2,2,2,2,2,2
"SLC24A4",0,0,0,0,0,0
"MAP1LC3B",2,2,2,2,2,2
"CCND2",0,0,0,0,0,0
"MAGEA3",1,1,1,1,1,1
"BEST1",2,2,2,2,2,2
"TENM2",0,0,0,0,0,0
"GRID1",0,0,0,0,0,0
"ZNF132",2,2,2,2,2,2
"RIMKLB",2,2,2,2,2,2
"WDR18",2,2,2,2,2,2
"RPP21",2,2,2,2,2,2
"KCTD16",0,0,0,0,0,0
"SLC25A17",2,2,2,2,2,2
"MKRN3",1,1,1,1,1,1
"NSMCE2",2,2,2,2,2,2
"TNIP3",1,1,1,1,1,1
"RASL12",0,0,0,0,0,0
"INHA",1,1,1,1,1,1
"FGD1",2,2,2,2,2,2
"SUMO1",2,2,2,2,2,2
"DDX17",2,2,2,2,2,2
"ISG20",1,1,1,1,1,1
"BCCIP",2,2,2,2,2,2
"VSIG1",1,1,1,1,1,1
"BCL6B",2,2,2,2,2,2
"VDAC1",2,2,2,2,2,2
"SLC1A4",1,1,1,1,1,1
"MAS1L",0,0,0,0,0,0
"ARHGEF19",2,2,2,2,2,2
"ATP5J2",2,2,2,2,2,2
"RNF186",0,0,0,0,0,0
"PPT1",2,2,2,2,2,2
"FCGR1B",1,1,1,1,1,1
"SLC8A2",1,1,1,1,1,1
"ADAMTS3",0,0,0,0,0,0
"PDSS1",2,2,2,2,2,2
"MERTK",2,2,2,2,2,2
"ADCY6",2,2,2,2,2,2
"APOA1",1,1,1,1,1,1
"TLR3",0,0,0,0,0,0
"IPPK",2,2,2,2,2,2
"SMAD4",2,2,2,2,2,2
"SNX29",2,2,2,2,2,2
"SCAPER",2,2,2,2,2,2
"FIGN",0,0,0,0,0,0
"AC138811.2",1,1,1,1,1,1
"DHCR7",1,1,1,1,1,1
"HNRNPK",2,2,2,2,2,2
"PLN",0,0,0,0,0,0
"TCF24",1,1,1,1,1,1
"PSMC3IP",2,2,2,2,2,2
"CXCR4",1,1,1,1,1,1
"BCKDK",2,2,2,2,2,2
"C4ORF50",1,1,1,1,1,1
"C7ORF73",2,2,2,2,2,2
"CDH15",1,1,1,1,1,1
"PF4",0,0,0,0,0,0
"CHFR",2,2,2,2,2,2
"LAMB3",0,0,0,0,0,0
"SPR",2,2,2,2,2,2
"SAMD8",2,2,2,2,2,2
"PPIB",2,2,2,2,2,2
"ZNF730",1,1,1,1,1,1
"TMPRSS4",1,1,1,1,1,1
"ZFP90",2,2,2,2,2,2
"KIAA1644",1,1,1,1,1,1
"EEA1",2,2,2,2,2,2
"NDUFB11",2,2,2,2,2,2
"SEZ6L",1,1,1,1,1,1
"NETO1",1,1,1,1,1,1
"UBE2F",2,2,2,2,2,2
"AIFM1",2,2,2,2,2,2
"NOLC1",2,2,2,2,2,2
"RAI14",2,2,2,2,2,2
"CD300LF",1,1,1,1,1,1
"SPCS2",2,2,2,2,2,2
"IRF9",1,1,1,1,1,1
"HIBCH",2,2,2,2,2,2
"ENPP6",0,0,0,0,0,0
"ZZEF1",2,2,2,2,2,2
"EXOSC1",2,2,2,2,2,2
"RBMXL1",2,2,2,2,2,2
"GRIP2",0,0,0,0,0,0
"DRD4",1,1,1,1,1,1
"GPS1",2,2,2,2,2,2
"SPATA7",2,2,2,2,2,2
"PLPPR4",0,0,0,0,0,0
"GPAA1",2,2,2,2,2,2
"NCOA1",2,2,2,2,2,2
"SEZ6L2",1,1,1,1,1,1
"WDR4",2,2,2,2,2,2
"RNASE10",1,1,1,1,1,1
"SLC4A1",0,0,0,0,0,0
"C6ORF163",2,2,2,2,2,2
"SDHD",2,2,2,2,2,2
"SHISA9",1,1,1,1,1,1
"ADGRL2",0,0,0,0,0,0
"TEX22",1,1,1,1,1,1
"ABCB9",2,2,2,2,2,2
"FAAH2",2,2,2,2,2,2
"PDCD2L",2,2,2,2,2,2
"ZBBX",1,1,1,1,1,1
"HK1",2,2,2,2,2,2
"TGFB1",2,2,2,2,2,2
"BAZ2B",2,2,2,2,2,2
"GRINA",2,2,2,2,2,2
"WFIKKN1",1,1,1,1,1,1
"TBX18",0,0,0,0,0,0
"DCK",2,2,2,2,2,2
"ZFYVE9",2,2,2,2,2,2
"OPTN",2,2,2,2,2,2
"GPATCH2L",2,2,2,2,2,2
"DUSP19",2,2,2,2,2,2
"NINJ1",2,2,2,2,2,2
"FAM234B",1,1,1,1,1,1
"EIF1AD",2,2,2,2,2,2
"TFF1",1,1,1,1,1,1
"PRDM12",1,1,1,1,1,1
"URB2",2,2,2,2,2,2
"SELENOT",2,2,2,2,2,2
"SULF2",1,1,1,1,1,1
"HIST1H3E",1,1,1,1,1,1
"CBX1",2,2,2,2,2,2
"TRAPPC6A",2,2,2,2,2,2
"VASP",2,2,2,2,2,2
"ZNF219",2,2,2,2,2,2
"ATG14",2,2,2,2,2,2
"CPSF1",2,2,2,2,2,2
"IMPDH1",2,2,2,2,2,2
"SLC51B",0,0,0,0,0,0
"NTMT1",2,2,2,2,2,2
"FHAD1",2,2,2,2,2,2
"YIPF1",2,2,2,2,2,2
"PLVAP",2,2,2,2,2,2
"P3H1",2,2,2,2,2,2
"EPC1",2,2,2,2,2,2
"PSMD2",2,2,2,2,2,2
"TUBA4B",1,1,1,1,1,1
"NLK",2,2,2,2,2,2
"ICA1",2,2,2,2,2,2
"ITLN1",0,0,0,0,0,0
"PTPN7",1,1,1,1,1,1
"COL3A1",1,1,1,1,1,1
"HSPG2",0,0,0,0,0,0
"TMEM223",2,2,2,2,2,2
"FAM155B",1,1,1,1,1,1
"FAAH",2,2,2,2,2,2
"TMEM35A",0,0,0,0,0,0
"GRIA2",1,1,1,1,1,1
"YEATS4",2,2,2,2,2,2
"BRAT1",2,2,2,2,2,2
"EXOC1L",0,0,0,0,0,0
"MRPL15",2,2,2,2,2,2
"ZNF774",2,2,2,2,2,2
"NAP1L2",0,0,0,0,0,0
"TPBGL",1,1,1,1,1,1
"CD2BP2",2,2,2,2,2,2
"TRERF1",2,2,2,2,2,2
"FAM50A",2,2,2,2,2,2
"QPRT",1,1,1,1,1,1
"ADAMTSL1",0,0,0,0,0,0
"YIPF7",2,2,2,2,2,2
"CDK16",2,2,2,2,2,2
"MROH1",2,2,2,2,2,2
"SH3KBP1",2,2,2,2,2,2
"RRAS",2,2,2,2,2,2
"ENKUR",1,1,1,1,1,1
"BCL2L1",2,2,2,2,2,2
"MARK2",2,2,2,2,2,2
"FBXO22",2,2,2,2,2,2
"RBX1",2,2,2,2,2,2
"DENND1B",1,1,1,1,1,1
"USP18",1,1,1,1,1,1
"C5ORF46",1,1,1,1,1,1
"P2RY11",2,2,2,2,2,2
"APEH",2,2,2,2,2,2
"MLPH",1,1,1,1,1,1
"CLDND2",0,0,0,0,0,0
