"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"IL17B",0,0,0,0,0,0
"LHX2",1,1,1,1,1,1
"LMBRD1",2,2,2,2,2,2
"XPO4",2,2,2,2,2,2
"SLC12A9",2,2,2,2,2,2
"PTCD1",2,2,2,2,2,2
"DCN",0,0,0,0,0,0
"TCERG1",2,2,2,2,2,2
"LAMP3",1,1,1,1,1,1
"MSRB3",0,0,0,0,0,0
"SNX31",0,0,0,0,0,0
"ILF3",2,2,2,2,2,2
"PATL1",2,2,2,2,2,2
"IKBIP",2,2,2,2,2,2
"HAUS7",2,2,2,2,2,2
"ZBTB33",2,2,2,2,2,2
"ARFGAP1",2,2,2,2,2,2
"LCN6",0,0,0,0,0,0
"RBM20",0,0,0,0,0,0
"FAM172A",2,2,2,2,2,2
"SPATA13",2,2,2,2,2,2
"ASB4",1,1,1,1,1,1
"MICU3",0,0,0,0,0,0
"EAF2",0,0,0,0,0,0
"C8ORF88",0,0,0,0,0,0
"NR4A1",0,0,0,0,0,0
"RCCD1",2,2,2,2,2,2
"PLIN4",0,0,0,0,0,0
"TUBB",2,2,2,2,2,2
"ZNF792",2,2,2,2,2,2
"MLLT11",0,0,0,0,0,0
"PTPRO",1,1,1,1,1,1
"KLHL15",2,2,2,2,2,2
"MRTO4",2,2,2,2,2,2
"LGALS9B",0,0,0,0,0,0
"GNG12",2,2,2,2,2,2
"SIRT2",2,2,2,2,2,2
"NRP2",0,0,0,0,0,0
"MRM2",2,2,2,2,2,2
"ZNF217",2,2,2,2,2,2
"TEX19",1,1,1,1,1,1
"BBOX1",0,0,0,0,0,0
"ZFP36L1",2,2,2,2,2,2
"RFC5",2,2,2,2,2,2
"CSMD2",1,1,1,1,1,1
"SOSTDC1",0,0,0,0,0,0
"RELT",2,2,2,2,2,2
"PGF",1,1,1,1,1,1
"NRCAM",1,1,1,1,1,1
"CENPP",2,2,2,2,2,2
"ACAD11",0,0,0,0,0,0
"MMP12",1,1,1,1,1,1
"NTAN1",2,2,2,2,2,2
"C2",1,1,1,1,1,1
"PHYHIP",0,0,0,0,0,0
"HOMEZ",2,2,2,2,2,2
"COL23A1",0,0,0,0,0,0
"MMP14",1,1,1,1,1,1
"FAM46C",0,0,0,0,0,0
"AOC3",0,0,0,0,0,0
"RRP1B",2,2,2,2,2,2
"CYP2C18",0,0,0,0,0,0
"GHRL",0,0,0,0,0,0
"TSC22D2",2,2,2,2,2,2
"PRDX5",2,2,2,2,2,2
"LRRC15",1,1,1,1,1,1
"NCEH1",1,1,1,1,1,1
"WDR3",2,2,2,2,2,2
"PSAPL1",0,0,0,0,0,0
"SLC2A2",0,0,0,0,0,0
"GCOM1",0,0,0,0,0,0
"C4ORF46",2,2,2,2,2,2
"LOR",0,0,0,0,0,0
"CXORF38",2,2,2,2,2,2
"RANBP3L",0,0,0,0,0,0
"ACTN2",0,0,0,0,0,0
"N4BP3",0,0,0,0,0,0
"MCEE",2,2,2,2,2,2
"THEM6",1,1,1,1,1,1
"FNDC11",1,1,1,1,1,1
"CHRNA5",1,1,1,1,1,1
"ABAT",0,0,0,0,0,0
"FGFBP2",0,0,0,0,0,0
"PLEKHD1",1,1,1,1,1,1
"SRCIN1",1,1,1,1,1,1
"PRPH",0,0,0,0,0,0
"DACT3",0,0,0,0,0,0
"TRIM3",2,2,2,2,2,2
"DUOX1",0,0,0,0,0,0
"CYP11A1",0,0,0,0,0,0
"PAK1IP1",2,2,2,2,2,2
"COCH",1,1,1,1,1,1
"CPSF6",2,2,2,2,2,2
"GNA15",0,0,0,0,0,0
"NUP37",2,2,2,2,2,2
"APOA1",0,0,0,0,0,0
"SERTAD3",2,2,2,2,2,2
"NUP205",2,2,2,2,2,2
"CDH19",0,0,0,0,0,0
"SORBS1",0,0,0,0,0,0
"TAGLN",0,0,0,0,0,0
"C19ORF48",1,1,1,1,1,1
"SELENBP1",0,0,0,0,0,0
"GLIPR2",0,0,0,0,0,0
"CPLX1",1,1,1,1,1,1
"NIPSNAP3B",0,0,0,0,0,0
"NKX6-1",0,0,0,0,0,0
"TSPEAR",1,1,1,1,1,1
"MESP2",1,1,1,1,1,1
"HELZ2",1,1,1,1,1,1
"DNAJB9",2,2,2,2,2,2
"STK16",2,2,2,2,2,2
"TSHZ1",2,2,2,2,2,2
"MLEC",2,2,2,2,2,2
"TFB2M",2,2,2,2,2,2
"LRAT",0,0,0,0,0,0
"MAOB",0,0,0,0,0,0
"CALB1",1,1,1,1,1,1
"CBR3",0,0,0,0,0,0
"PNMA5",1,1,1,1,1,1
"MORC4",2,2,2,2,2,2
"USH1G",0,0,0,0,0,0
"MEP1A",0,0,0,0,0,0
"CD79A",0,0,0,0,0,0
"SOBP",0,0,0,0,0,0
"GRM2",1,1,1,1,1,1
"IKZF2",0,0,0,0,0,0
"PRMT3",2,2,2,2,2,2
"DSCR4",1,1,1,1,1,1
"FANCM",2,2,2,2,2,2
"CERS3",0,0,0,0,0,0
"LINC00675",0,0,0,0,0,0
"PSRC1",1,1,1,1,1,1
"RPRD1B",2,2,2,2,2,2
"NOP53",2,2,2,2,2,2
"PNN",2,2,2,2,2,2
"LINGO1",1,1,1,1,1,1
"UQCR10",2,2,2,2,2,2
"BARX1",0,0,0,0,0,0
"BCL7A",2,2,2,2,2,2
"SLC1A5",1,1,1,1,1,1
"AGBL2",1,1,1,1,1,1
"SEMG2",1,1,1,1,1,1
"FGF2",0,0,0,0,0,0
"RHOJ",0,0,0,0,0,0
"PTK7",1,1,1,1,1,1
"ENAM",0,0,0,0,0,0
"PTRH2",2,2,2,2,2,2
"LILRB4",1,1,1,1,1,1
"MAX",2,2,2,2,2,2
"GSG1L",0,0,0,0,0,0
"VSIG8",0,0,0,0,0,0
"ATP5D",2,2,2,2,2,2
"UBE2S",1,1,1,1,1,1
"PAH",1,1,1,1,1,1
"RNF32",1,1,1,1,1,1
"TMEM62",2,2,2,2,2,2
"PPM1L",0,0,0,0,0,0
"FAM102A",2,2,2,2,2,2
"PRPF4",2,2,2,2,2,2
"SMPD4",2,2,2,2,2,2
"SURF1",2,2,2,2,2,2
"MIEF2",2,2,2,2,2,2
"DEFA5",0,0,0,0,0,0
"GPRASP1",0,0,0,0,0,0
"GKN1",0,0,0,0,0,0
"KIAA0232",2,2,2,2,2,2
"BZW2",2,2,2,2,2,2
"PPP2R3A",0,0,0,0,0,0
"CNOT9",2,2,2,2,2,2
"APBB1",0,0,0,0,0,0
"JAM3",0,0,0,0,0,0
"RADIL",0,0,0,0,0,0
"RASL12",0,0,0,0,0,0
"MAK16",2,2,2,2,2,2
"SGSM3",2,2,2,2,2,2
"CEP131",2,2,2,2,2,2
"RTL5",0,0,0,0,0,0
"MPP7",0,0,0,0,0,0
"LIN7B",2,2,2,2,2,2
"ADNP",2,2,2,2,2,2
"COL27A1",1,1,1,1,1,1
"NACC2",0,0,0,0,0,0
"DNAH14",1,1,1,1,1,1
"STUB1",2,2,2,2,2,2
"ZNF25",2,2,2,2,2,2
"SLC12A6",2,2,2,2,2,2
"STK40",2,2,2,2,2,2
"PGAM5",2,2,2,2,2,2
"UQCRQ",2,2,2,2,2,2
"NEU3",2,2,2,2,2,2
"FAM102B",2,2,2,2,2,2
"FAT2",0,0,0,0,0,0
"SMC1B",1,1,1,1,1,1
"CAPNS2",0,0,0,0,0,0
"SLC6A19",0,0,0,0,0,0
"SUCNR1",1,1,1,1,1,1
"MFSD13A",2,2,2,2,2,2
"SATB2",1,1,1,1,1,1
"CPSF3",2,2,2,2,2,2
"SRP14",2,2,2,2,2,2
"BNC1",0,0,0,0,0,0
"ZDHHC9",2,2,2,2,2,2
"RNF165",0,0,0,0,0,0
"MSTO1",2,2,2,2,2,2
"PGAM1",2,2,2,2,2,2
"DNAJC10",2,2,2,2,2,2
"EIF1B",2,2,2,2,2,2
"ETNPPL",0,0,0,0,0,0
"PECR",0,0,0,0,0,0
"EFCC1",0,0,0,0,0,0
"AADACL2",0,0,0,0,0,0
"GARS",2,2,2,2,2,2
"KCNJ16",0,0,0,0,0,0
"RPL10A",2,2,2,2,2,2
"BUD23",2,2,2,2,2,2
"SERINC5",2,2,2,2,2,2
"TEAD3",2,2,2,2,2,2
"TBX15",1,1,1,1,1,1
"GNAO1",0,0,0,0,0,0
"WDR76",2,2,2,2,2,2
"CASP8",2,2,2,2,2,2
"MYRIP",0,0,0,0,0,0
"CLDN5",0,0,0,0,0,0
"CRABP2",0,0,0,0,0,0
"LDB3",0,0,0,0,0,0
"FAM131A",2,2,2,2,2,2
"KLHDC2",2,2,2,2,2,2
"GPR158",1,1,1,1,1,1
"CDHR2",0,0,0,0,0,0
"ZNF688",2,2,2,2,2,2
"RASGEF1A",1,1,1,1,1,1
"TNFRSF10A",2,2,2,2,2,2
"PALLD",0,0,0,0,0,0
"OSCP1",2,2,2,2,2,2
"MUC12",1,1,1,1,1,1
"MDP1",2,2,2,2,2,2
"PAOX",2,2,2,2,2,2
"FGL1",1,1,1,1,1,1
"SLF1",2,2,2,2,2,2
"SIX4",1,1,1,1,1,1
"GPR180",2,2,2,2,2,2
"CACNA1H",0,0,0,0,0,0
"PLA2G15",2,2,2,2,2,2
"CASP9",2,2,2,2,2,2
"NXF3",1,1,1,1,1,1
"SV2C",0,0,0,0,0,0
"SPATA17",1,1,1,1,1,1
"TCF7L1",0,0,0,0,0,0
"YDJC",2,2,2,2,2,2
"CENPW",1,1,1,1,1,1
"CAPRIN1",2,2,2,2,2,2
"CXCL16",2,2,2,2,2,2
"NME5",0,0,0,0,0,0
"UQCRC2",2,2,2,2,2,2
"PRKAG2",2,2,2,2,2,2
"HMGXB3",2,2,2,2,2,2
"CPNE5",0,0,0,0,0,0
"ASB2",0,0,0,0,0,0
"FBXO9",2,2,2,2,2,2
"CXCR2",0,0,0,0,0,0
"LRPPRC",2,2,2,2,2,2
"NSMCE3",2,2,2,2,2,2
"WDR5B",2,2,2,2,2,2
"TSPAN2",0,0,0,0,0,0
"COL5A1",1,1,1,1,1,1
"ZNF618",2,2,2,2,2,2
"NAA15",2,2,2,2,2,2
"MAGEH1",0,0,0,0,0,0
"NFIC",2,2,2,2,2,2
"AUH",2,2,2,2,2,2
"MARCKSL1",2,2,2,2,2,2
"GDPD3",0,0,0,0,0,0
"SKP1",2,2,2,2,2,2
"P2RX2",0,0,0,0,0,0
"PPRC1",2,2,2,2,2,2
"PDE7A",2,2,2,2,2,2
"DHX15",2,2,2,2,2,2
"CPA2",0,0,0,0,0,0
"COQ7",2,2,2,2,2,2
"GFRA1",0,0,0,0,0,0
"SLCO1B1",1,1,1,1,1,1
"FNDC3B",2,2,2,2,2,2
"MAP7D1",2,2,2,2,2,2
"RPP25",2,2,2,2,2,2
"C2CD3",2,2,2,2,2,2
"NAA40",2,2,2,2,2,2
"NAAA",2,2,2,2,2,2
"ILVBL",2,2,2,2,2,2
"FANCF",2,2,2,2,2,2
"GDF7",0,0,0,0,0,0
"MAB21L1",0,0,0,0,0,0
"PYCR3",2,2,2,2,2,2
"TBC1D24",2,2,2,2,2,2
"XRCC3",2,2,2,2,2,2
"GJB7",1,1,1,1,1,1
"LPAR1",0,0,0,0,0,0
"OSBPL1A",0,0,0,0,0,0
"MIGA2",2,2,2,2,2,2
"PTF1A",0,0,0,0,0,0
"NUDT5",2,2,2,2,2,2
"ANOS1",1,1,1,1,1,1
"EXOC6",2,2,2,2,2,2
"C16ORF45",0,0,0,0,0,0
"COL12A1",1,1,1,1,1,1
"AGO2",2,2,2,2,2,2
"CPTP",2,2,2,2,2,2
"GRIK5",0,0,0,0,0,0
"PAMR1",0,0,0,0,0,0
"UMAD1",2,2,2,2,2,2
"NLN",2,2,2,2,2,2
"THNSL1",2,2,2,2,2,2
"NDUFA4",2,2,2,2,2,2
"SPRN",2,2,2,2,2,2
"EMP3",0,0,0,0,0,0
"SUV39H1",2,2,2,2,2,2
"IGFBP3",1,1,1,1,1,1
"FMO4",2,2,2,2,2,2
"ACYP2",2,2,2,2,2,2
"AC020915.2",1,1,1,1,1,1
"RDH5",0,0,0,0,0,0
"HSPBAP1",2,2,2,2,2,2
"PSME4",2,2,2,2,2,2
"ERMN",1,1,1,1,1,1
"TMEM82",0,0,0,0,0,0
"GPR176",1,1,1,1,1,1
"CD177",1,1,1,1,1,1
"DNASE1L2",1,1,1,1,1,1
"CENPQ",2,2,2,2,2,2
"FBXO7",2,2,2,2,2,2
"CLPSL2",1,1,1,1,1,1
"STIP1",2,2,2,2,2,2
"CYSLTR1",0,0,0,0,0,0
"POGK",2,2,2,2,2,2
"IL36RN",0,0,0,0,0,0
"RBPMS",0,0,0,0,0,0
"MTDH",2,2,2,2,2,2
"ZNF670",2,2,2,2,2,2
"VILL",0,0,0,0,0,0
"UBAP2",2,2,2,2,2,2
"CBWD6",1,1,1,1,1,1
"KCNC3",1,1,1,1,1,1
"SMC4",2,2,2,2,2,2
"SNTA1",0,0,0,0,0,0
"KCNN3",0,0,0,0,0,0
"STMN4",0,0,0,0,0,0
"ANKRD33",1,1,1,1,1,1
"CCAR1",2,2,2,2,2,2
"TNFRSF9",1,1,1,1,1,1
"GFY",1,1,1,1,1,1
"RAB3A",0,0,0,0,0,0
"ADAMTSL3",0,0,0,0,0,0
"MTMR3",2,2,2,2,2,2
"ACTR1B",2,2,2,2,2,2
"VWA5B1",1,1,1,1,1,1
"BARX2",0,0,0,0,0,0
"DUSP26",0,0,0,0,0,0
"FOS",0,0,0,0,0,0
"FABP1",0,0,0,0,0,0
"SGK1",0,0,0,0,0,0
"CALD1",0,0,0,0,0,0
"HNRNPU",2,2,2,2,2,2
"ANKEF1",2,2,2,2,2,2
"PTBP1",2,2,2,2,2,2
"ART3",0,0,0,0,0,0
"FAM228B",2,2,2,2,2,2
"KIT",0,0,0,0,0,0
"GJB6",0,0,0,0,0,0
"DUSP22",2,2,2,2,2,2
"SNAPC4",2,2,2,2,2,2
"RNF10",2,2,2,2,2,2
"FNDC4",0,0,0,0,0,0
"PLEKHM1",2,2,2,2,2,2
"PPFIA1",2,2,2,2,2,2
"DENND4B",2,2,2,2,2,2
"JPT2",2,2,2,2,2,2
"NFIX",2,2,2,2,2,2
"WDR66",1,1,1,1,1,1
"ADAM8",1,1,1,1,1,1
"ZNF888",1,1,1,1,1,1
"ATXN2L",2,2,2,2,2,2
"COX4I1",2,2,2,2,2,2
"PGLYRP3",0,0,0,0,0,0
"PPP1R12A",2,2,2,2,2,2
"NARS2",2,2,2,2,2,2
"ACTA2",0,0,0,0,0,0
"LRCH2",0,0,0,0,0,0
"FAM13A",0,0,0,0,0,0
"CRCT1",0,0,0,0,0,0
"NNAT",0,0,0,0,0,0
"CCT3",2,2,2,2,2,2
"NPHP4",2,2,2,2,2,2
"SLC9A3R1",0,0,0,0,0,0
"SORCS3",0,0,0,0,0,0
"NANP",2,2,2,2,2,2
"CHDH",1,1,1,1,1,1
"HS3ST2",1,1,1,1,1,1
"HERC3",2,2,2,2,2,2
"MAP4K4",2,2,2,2,2,2
"PTDSS1",2,2,2,2,2,2
"NR3C2",0,0,0,0,0,0
"LANCL3",0,0,0,0,0,0
"MSX2",1,1,1,1,1,1
"S1PR5",0,0,0,0,0,0
"NEXN",0,0,0,0,0,0
"TCF3",2,2,2,2,2,2
"TCEAL3",0,0,0,0,0,0
"PDCD4",2,2,2,2,2,2
"MRGPRF",0,0,0,0,0,0
"ZNF600",2,2,2,2,2,2
"ADAP1",1,1,1,1,1,1
"MIS18A",2,2,2,2,2,2
"CSPG4",0,0,0,0,0,0
"SMG9",2,2,2,2,2,2
"DLL4",2,2,2,2,2,2
"MBD5",2,2,2,2,2,2
"METTL27",1,1,1,1,1,1
"TTLL2",1,1,1,1,1,1
"WDR20",2,2,2,2,2,2
"SEC61A2",2,2,2,2,2,2
"DAPK3",2,2,2,2,2,2
"HSD17B2",0,0,0,0,0,0
"TLR2",1,1,1,1,1,1
"RAET1L",0,0,0,0,0,0
"TMPRSS5",1,1,1,1,1,1
"GNG8",0,0,0,0,0,0
"ALG6",2,2,2,2,2,2
"GPR146",0,0,0,0,0,0
"N4BP1",2,2,2,2,2,2
"NDUFB10",2,2,2,2,2,2
"CHST13",1,1,1,1,1,1
"SLC7A6",2,2,2,2,2,2
"P2RY2",0,0,0,0,0,0
"CACNA1E",1,1,1,1,1,1
"CDH11",1,1,1,1,1,1
"PADI1",0,0,0,0,0,0
"LRP10",2,2,2,2,2,2
"SATB1",0,0,0,0,0,0
"IFI30",1,1,1,1,1,1
"MNX1",1,1,1,1,1,1
"KDELC1",2,2,2,2,2,2
"TMEM270",1,1,1,1,1,1
"GYG1",2,2,2,2,2,2
"GEM",0,0,0,0,0,0
"PURA",2,2,2,2,2,2
"APOBEC2",0,0,0,0,0,0
"ZZEF1",2,2,2,2,2,2
"EPGN",0,0,0,0,0,0
"EDN2",0,0,0,0,0,0
"ADCY5",0,0,0,0,0,0
"PKP1",0,0,0,0,0,0
"DBT",2,2,2,2,2,2
"ZNF781",0,0,0,0,0,0
"C12ORF75",1,1,1,1,1,1
"DNAH17",1,1,1,1,1,1
"C2CD4D",1,1,1,1,1,1
"EIF3B",2,2,2,2,2,2
"JPH4",0,0,0,0,0,0
"WT1",1,1,1,1,1,1
"SYNJ2BP-COX16",0,0,0,0,0,0
"ANK2",0,0,0,0,0,0
"LRRIQ4",1,1,1,1,1,1
"ELANE",0,0,0,0,0,0
"TMEM33",2,2,2,2,2,2
"USP14",2,2,2,2,2,2
"LYNX1",0,0,0,0,0,0
"SMARCC1",2,2,2,2,2,2
"RPL36AL",2,2,2,2,2,2
"RTN4RL2",1,1,1,1,1,1
"ATP6V1B1",1,1,1,1,1,1
"FZD2",1,1,1,1,1,1
"STX5",2,2,2,2,2,2
"EARS2",2,2,2,2,2,2
"PHOX2A",0,0,0,0,0,0
"MSH5-SAPCD1",1,1,1,1,1,1
"LRRC58",2,2,2,2,2,2
"PAFAH1B1",2,2,2,2,2,2
"BFSP2",0,0,0,0,0,0
"LYG1",1,1,1,1,1,1
"POPDC2",0,0,0,0,0,0
"MAGI3",2,2,2,2,2,2
"ECHDC2",2,2,2,2,2,2
"GALNT15",0,0,0,0,0,0
"SPEG",0,0,0,0,0,0
"C8ORF76",2,2,2,2,2,2
"SH3GL1",2,2,2,2,2,2
"PMFBP1",1,1,1,1,1,1
"TNFSF4",1,1,1,1,1,1
"PDE1B",0,0,0,0,0,0
"SPAG8",0,0,0,0,0,0
"TFRC",1,1,1,1,1,1
"TMED6",0,0,0,0,0,0
"PLPP7",0,0,0,0,0,0
"PRKACA",2,2,2,2,2,2
"MCEMP1",1,1,1,1,1,1
"LRRC69",1,1,1,1,1,1
"FAM186A",1,1,1,1,1,1
"ANKLE2",2,2,2,2,2,2
"PRDM12",1,1,1,1,1,1
"AP2B1",2,2,2,2,2,2
"NOM1",2,2,2,2,2,2
"ZFPM2",0,0,0,0,0,0
"FAR2",1,1,1,1,1,1
"AR",0,0,0,0,0,0
"PTCD3",2,2,2,2,2,2
"HPS3",2,2,2,2,2,2
"NUFIP1",2,2,2,2,2,2
"ACOD1",1,1,1,1,1,1
"BVES",0,0,0,0,0,0
"ZNF358",2,2,2,2,2,2
"AL449266.1",0,0,0,0,0,0
"C2ORF71",0,0,0,0,0,0
"NME4",0,0,0,0,0,0
"AP1S2",0,0,0,0,0,0
"SLC6A14",1,1,1,1,1,1
"SLC20A1",2,2,2,2,2,2
"CYP24A1",1,1,1,1,1,1
"RRP9",2,2,2,2,2,2
"RAI2",0,0,0,0,0,0
"PARP9",2,2,2,2,2,2
"MFAP4",0,0,0,0,0,0
"NFIA",0,0,0,0,0,0
"KLHDC4",2,2,2,2,2,2
"IFNL2",1,1,1,1,1,1
"NIFK",2,2,2,2,2,2
"NVL",2,2,2,2,2,2
"PTPRU",1,1,1,1,1,1
"BCHE",0,0,0,0,0,0
"GRIA2",0,0,0,0,0,0
"TRPC4",0,0,0,0,0,0
"WDR36",2,2,2,2,2,2
"NXPH4",1,1,1,1,1,1
"SEPT10",2,2,2,2,2,2
"SCHIP1",0,0,0,0,0,0
"ZNF425",2,2,2,2,2,2
"TRIM50",0,0,0,0,0,0
"ALB",1,1,1,1,1,1
"ADGRB3",0,0,0,0,0,0
"HSPB6",0,0,0,0,0,0
"RTL8B",0,0,0,0,0,0
"KIAA0907",2,2,2,2,2,2
"PKHD1L1",0,0,0,0,0,0
"CDK12",2,2,2,2,2,2
"ADH1B",0,0,0,0,0,0
"COX7C",2,2,2,2,2,2
"SMC6",2,2,2,2,2,2
"ARL6IP1",2,2,2,2,2,2
"PPIL1",2,2,2,2,2,2
"KIAA1841",2,2,2,2,2,2
"SMTNL1",1,1,1,1,1,1
"ZMYND15",1,1,1,1,1,1
"PENK",0,0,0,0,0,0
"ATCAY",0,0,0,0,0,0
"RFX2",0,0,0,0,0,0
"SRSF2",2,2,2,2,2,2
"ALDH2",2,2,2,2,2,2
"TBRG4",2,2,2,2,2,2
"DYNC1I1",0,0,0,0,0,0
"SAMD12",2,2,2,2,2,2
"RUSC2",2,2,2,2,2,2
"IL18BP",1,1,1,1,1,1
"ITPR1",0,0,0,0,0,0
"SSUH2",0,0,0,0,0,0
"PALM2",1,1,1,1,1,1
"VARS",2,2,2,2,2,2
"PRR5L",1,1,1,1,1,1
"FBXO45",2,2,2,2,2,2
"KLHDC1",0,0,0,0,0,0
"TICAM1",2,2,2,2,2,2
"SLC45A2",1,1,1,1,1,1
"DRAXIN",1,1,1,1,1,1
"MTF2",2,2,2,2,2,2
"NUCB2",2,2,2,2,2,2
"CNTNAP3",0,0,0,0,0,0
"KCNJ15",0,0,0,0,0,0
"FAM19A5",1,1,1,1,1,1
"RAI14",2,2,2,2,2,2
"LCTL",1,1,1,1,1,1
"ASPG",0,0,0,0,0,0
"IK",2,2,2,2,2,2
"PRX",2,2,2,2,2,2
"PAFAH1B3",2,2,2,2,2,2
"DUOXA1",0,0,0,0,0,0
"KCNIP2",0,0,0,0,0,0
"CHMP6",2,2,2,2,2,2
"DZIP1",0,0,0,0,0,0
"CRISP3",0,0,0,0,0,0
"OST4",2,2,2,2,2,2
"GRIK3",0,0,0,0,0,0
"ADAMTSL4",0,0,0,0,0,0
"COL4A3BP",2,2,2,2,2,2
"PUM3",2,2,2,2,2,2
"DAAM1",2,2,2,2,2,2
"KCNG3",1,1,1,1,1,1
"SF3B3",2,2,2,2,2,2
"IL17D",0,0,0,0,0,0
"TMEM74B",1,1,1,1,1,1
"SMARCD3",0,0,0,0,0,0
"TRIP10",2,2,2,2,2,2
"MDFI",1,1,1,1,1,1
"RPL3",2,2,2,2,2,2
"VMP1",2,2,2,2,2,2
"PIWIL4",1,1,1,1,1,1
"ZBTB41",2,2,2,2,2,2
"ACOX1",2,2,2,2,2,2
"FBXO30",2,2,2,2,2,2
"PRAP1",0,0,0,0,0,0
"GLCCI1",2,2,2,2,2,2
"RAB12",2,2,2,2,2,2
"MUL1",2,2,2,2,2,2
"RAB4A",2,2,2,2,2,2
"TNS3",2,2,2,2,2,2
"LIX1",0,0,0,0,0,0
"XKR8",2,2,2,2,2,2
"RSPH3",2,2,2,2,2,2
"DHRS12",2,2,2,2,2,2
"TMEM256-PLSCR3",0,0,0,0,0,0
"SLC26A8",1,1,1,1,1,1
"RNF223",0,0,0,0,0,0
"LINC00890",0,0,0,0,0,0
"NLRP5",1,1,1,1,1,1
"KCNN2",0,0,0,0,0,0
"FAM25C",0,0,0,0,0,0
"TST",0,0,0,0,0,0
"PPP1R3F",0,0,0,0,0,0
"SMIM6",0,0,0,0,0,0
"SPAST",2,2,2,2,2,2
"PSMD11",2,2,2,2,2,2
"BTBD11",0,0,0,0,0,0
"SAA2",1,1,1,1,1,1
"IARS",2,2,2,2,2,2
"NUP188",2,2,2,2,2,2
"CRELD1",2,2,2,2,2,2
"FILIP1",0,0,0,0,0,0
"POU5F1B",1,1,1,1,1,1
"FADS6",0,0,0,0,0,0
"IL4I1",1,1,1,1,1,1
"LRRC36",1,1,1,1,1,1
"MYOZ2",0,0,0,0,0,0
"TMEM68",2,2,2,2,2,2
"KRT17",1,1,1,1,1,1
"DNAH5",1,1,1,1,1,1
"NOTUM",1,1,1,1,1,1
"PHC1",2,2,2,2,2,2
"NLRP6",0,0,0,0,0,0
"SCMH1",2,2,2,2,2,2
"MYBBP1A",2,2,2,2,2,2
"ZP1",0,0,0,0,0,0
"TNFRSF25",1,1,1,1,1,1
"DGKA",0,0,0,0,0,0
"ZNF114",1,1,1,1,1,1
"TWISTNB",2,2,2,2,2,2
"NR1H2",2,2,2,2,2,2
"ZNF135",0,0,0,0,0,0
"PTK2",2,2,2,2,2,2
"DNAJC28",2,2,2,2,2,2
"TP63",0,0,0,0,0,0
"GTF2H3",2,2,2,2,2,2
"ABL1",2,2,2,2,2,2
"NICN1",2,2,2,2,2,2
"GABRA5",0,0,0,0,0,0
"UNC5D",0,0,0,0,0,0
"RAB38",0,0,0,0,0,0
"KANK1",2,2,2,2,2,2
"CALY",0,0,0,0,0,0
"SPART",0,0,0,0,0,0
"CXCL12",0,0,0,0,0,0
"NAT9",2,2,2,2,2,2
"CYP2J2",0,0,0,0,0,0
"EIF3K",2,2,2,2,2,2
"DUSP3",2,2,2,2,2,2
"CFHR4",1,1,1,1,1,1
"REEP1",0,0,0,0,0,0
"ANKRD10",2,2,2,2,2,2
"COL8A1",1,1,1,1,1,1
"DRICH1",1,1,1,1,1,1
"PARP1",2,2,2,2,2,2
"TGM5",0,0,0,0,0,0
"SET",2,2,2,2,2,2
"SMC1A",2,2,2,2,2,2
"FAF2",2,2,2,2,2,2
"IRF2BPL",2,2,2,2,2,2
"NPTX1",0,0,0,0,0,0
"FBXO32",0,0,0,0,0,0
"ZNF525",1,1,1,1,1,1
"SLC31A2",2,2,2,2,2,2
"HMGCL",2,2,2,2,2,2
"RRN3",2,2,2,2,2,2
"E2F6",2,2,2,2,2,2
"PAWR",2,2,2,2,2,2
"FBXW4",2,2,2,2,2,2
"SLC13A2",0,0,0,0,0,0
"CLDN16",1,1,1,1,1,1
"NPAS1",0,0,0,0,0,0
"UBXN1",2,2,2,2,2,2
"PHYHD1",0,0,0,0,0,0
"TNS1",0,0,0,0,0,0
"RBSN",2,2,2,2,2,2
"LEF1",1,1,1,1,1,1
"F2",1,1,1,1,1,1
"CPED1",0,0,0,0,0,0
"FAAP24",2,2,2,2,2,2
"ZBED6CL",2,2,2,2,2,2
"SH3GL2",0,0,0,0,0,0
"GRPR",0,0,0,0,0,0
"IMPA2",0,0,0,0,0,0
"ZNF28",2,2,2,2,2,2
"E2F5",2,2,2,2,2,2
"IQANK1",1,1,1,1,1,1
"AHSG",1,1,1,1,1,1
"SPRYD3",2,2,2,2,2,2
"SNRK",2,2,2,2,2,2
"ACYP1",2,2,2,2,2,2
"SLAMF8",1,1,1,1,1,1
"KREMEN2",1,1,1,1,1,1
"PPP3CB",2,2,2,2,2,2
"DPF1",1,1,1,1,1,1
"KAZALD1",0,0,0,0,0,0
"ACTR3B",2,2,2,2,2,2
"MTMR10",2,2,2,2,2,2
"RBFOX2",2,2,2,2,2,2
"MUC5B",1,1,1,1,1,1
"SNX8",2,2,2,2,2,2
"LYRM7",2,2,2,2,2,2
"RBM24",0,0,0,0,0,0
"TMEM134",2,2,2,2,2,2
"HSPA14",2,2,2,2,2,2
"OBP2B",1,1,1,1,1,1
"ABHD8",2,2,2,2,2,2
"TCEAL2",0,0,0,0,0,0
"ATP5O",2,2,2,2,2,2
"STEAP1",1,1,1,1,1,1
"TASP1",2,2,2,2,2,2
"TMEM47",0,0,0,0,0,0
"UHRF1BP1",2,2,2,2,2,2
"XPO6",2,2,2,2,2,2
"DNAH3",1,1,1,1,1,1
"TXLNB",0,0,0,0,0,0
"FAM162A",2,2,2,2,2,2
