"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CLEC4E",0,0,0,0,0,0
"C12ORF66",2,2,2,2,2,2
"PPIB",2,2,2,2,2,2
"SLC25A21",1,1,1,1,1,1
"SCX",1,1,1,1,1,1
"UCN",1,1,1,1,1,1
"TMEM263",2,2,2,2,2,2
"XPO6",2,2,2,2,2,2
"CXCL3",0,0,0,0,0,0
"LST1",0,0,0,0,0,0
"C4ORF46",2,2,2,2,2,2
"HDLBP",2,2,2,2,2,2
"MEA1",2,2,2,2,2,2
"ADAMTS20",1,1,1,1,1,1
"STAT5A",2,2,2,2,2,2
"GAS7",0,0,0,0,0,0
"ZNF696",2,2,2,2,2,2
"PSMB2",2,2,2,2,2,2
"MEX3D",2,2,2,2,2,2
"GFER",2,2,2,2,2,2
"TDO2",1,1,1,1,1,1
"SLAMF9",1,1,1,1,1,1
"ZDHHC19",0,0,0,0,0,0
"KRT78",1,1,1,1,1,1
"MYH6",1,1,1,1,1,1
"INTS4",2,2,2,2,2,2
"OPRD1",1,1,1,1,1,1
"ARAP1",2,2,2,2,2,2
"GLIPR1L2",0,0,0,0,0,0
"REPS2",0,0,0,0,0,0
"AQP9",0,0,0,0,0,0
"TPD52",1,1,1,1,1,1
"FAR2",0,0,0,0,0,0
"SAR1A",2,2,2,2,2,2
"BMF",2,2,2,2,2,2
"CLTC",2,2,2,2,2,2
"TOMM70",2,2,2,2,2,2
"WDCP",2,2,2,2,2,2
"GRHL2",2,2,2,2,2,2
"HEBP1",2,2,2,2,2,2
"PNRC2",2,2,2,2,2,2
"ASPHD2",1,1,1,1,1,1
"SMIM31",1,1,1,1,1,1
"C3ORF30",1,1,1,1,1,1
"MSLNL",1,1,1,1,1,1
"SSTR1",0,0,0,0,0,0
"ZNF280C",2,2,2,2,2,2
"ARHGAP39",1,1,1,1,1,1
"AKIRIN2",2,2,2,2,2,2
"C6ORF15",1,1,1,1,1,1
"SOWAHB",1,1,1,1,1,1
"SMTNL2",0,0,0,0,0,0
"C6ORF136",2,2,2,2,2,2
"UGGT1",2,2,2,2,2,2
"BMPR1A",2,2,2,2,2,2
"C9ORF153",0,0,0,0,0,0
"APEX2",2,2,2,2,2,2
"DCTPP1",2,2,2,2,2,2
"FAM53B",2,2,2,2,2,2
"SSBP1",2,2,2,2,2,2
"EBF1",0,0,0,0,0,0
"HAUS8",2,2,2,2,2,2
"KCNRG",0,0,0,0,0,0
"PRDM15",2,2,2,2,2,2
"CCZ1",2,2,2,2,2,2
"JPH2",0,0,0,0,0,0
"MGAT1",2,2,2,2,2,2
"RINT1",2,2,2,2,2,2
"RNF146",2,2,2,2,2,2
"WWP2",2,2,2,2,2,2
"SFTPA1",0,0,0,0,0,0
"ARG1",0,0,0,0,0,0
"C5ORF22",2,2,2,2,2,2
"TOPBP1",2,2,2,2,2,2
"GSG1L",0,0,0,0,0,0
"KCNE1",0,0,0,0,0,0
"ZNF550",2,2,2,2,2,2
"MOB3B",0,0,0,0,0,0
"UVRAG",2,2,2,2,2,2
"ZNF480",2,2,2,2,2,2
"LRRC14B",1,1,1,1,1,1
"LRP8",1,1,1,1,1,1
"PAIP1",2,2,2,2,2,2
"CST2",1,1,1,1,1,1
"EEF1E1",2,2,2,2,2,2
"MYOZ1",0,0,0,0,0,0
"CC2D2A",2,2,2,2,2,2
"FAM76A",2,2,2,2,2,2
"EPS8L1",1,1,1,1,1,1
"CDS2",2,2,2,2,2,2
"TET1",1,1,1,1,1,1
"BST1",0,0,0,0,0,0
"CPA3",0,0,0,0,0,0
"BTBD16",1,1,1,1,1,1
"PDCD11",2,2,2,2,2,2
"GUCD1",2,2,2,2,2,2
"MRM2",2,2,2,2,2,2
"REG1A",1,1,1,1,1,1
"MAP3K4",2,2,2,2,2,2
"GDA",1,1,1,1,1,1
"RNASEH1",2,2,2,2,2,2
"GABRQ",1,1,1,1,1,1
"B3GALNT2",2,2,2,2,2,2
"PNMA5",1,1,1,1,1,1
"LHFPL4",1,1,1,1,1,1
"RSPRY1",2,2,2,2,2,2
"ZNF781",0,0,0,0,0,0
"HAPLN3",1,1,1,1,1,1
"PCYT1B",0,0,0,0,0,0
"FCRL2",1,1,1,1,1,1
"ITGAL",0,0,0,0,0,0
"AL139260.3",1,1,1,1,1,1
"MLLT11",1,1,1,1,1,1
"JAK2",2,2,2,2,2,2
"P4HA1",2,2,2,2,2,2
"GBP4",0,0,0,0,0,0
"HILPDA",1,1,1,1,1,1
"CD244",0,0,0,0,0,0
"RXRA",2,2,2,2,2,2
"FGF5",1,1,1,1,1,1
"BOLA2-SMG1P6",2,2,2,2,2,2
"C1QL1",1,1,1,1,1,1
"AGTR2",0,0,0,0,0,0
"CD24",1,1,1,1,1,1
"ABLIM3",0,0,0,0,0,0
"PCNX3",2,2,2,2,2,2
"SCNN1D",1,1,1,1,1,1
"TRAF6",2,2,2,2,2,2
"CAMK2B",1,1,1,1,1,1
"VDAC1",2,2,2,2,2,2
"IP6K1",2,2,2,2,2,2
"AQP10",0,0,0,0,0,0
"GRAMD2B",2,2,2,2,2,2
"UBE2Q1",2,2,2,2,2,2
"MITD1",2,2,2,2,2,2
"CNTNAP2",1,1,1,1,1,1
"CFLAR",2,2,2,2,2,2
"MORF4L2",2,2,2,2,2,2
"RBBP5",2,2,2,2,2,2
"BICD2",2,2,2,2,2,2
"COX7B2",1,1,1,1,1,1
"SEC14L3",0,0,0,0,0,0
"AP1M2",2,2,2,2,2,2
"NHP2",2,2,2,2,2,2
"PSMB5",2,2,2,2,2,2
"CD44",0,0,0,0,0,0
"AFP",1,1,1,1,1,1
"VARS2",2,2,2,2,2,2
"TMEM5",2,2,2,2,2,2
"TRMT5",2,2,2,2,2,2
"RPL37",2,2,2,2,2,2
"PLK5",1,1,1,1,1,1
"CCDC134",2,2,2,2,2,2
"S100A7",1,1,1,1,1,1
"ANGPTL3",1,1,1,1,1,1
"PABPC4",2,2,2,2,2,2
"MRPS23",2,2,2,2,2,2
"REPIN1",2,2,2,2,2,2
"RIN3",2,2,2,2,2,2
"MAPRE2",2,2,2,2,2,2
"MCCC2",2,2,2,2,2,2
"TNFRSF17",1,1,1,1,1,1
"EXO5",2,2,2,2,2,2
"LRRIQ4",1,1,1,1,1,1
"CTSS",2,2,2,2,2,2
"VPS25",2,2,2,2,2,2
"TOMM40",2,2,2,2,2,2
"MRPL2",2,2,2,2,2,2
"RAPGEF5",2,2,2,2,2,2
"JUP",2,2,2,2,2,2
"RTEL1",2,2,2,2,2,2
"RGS9BP",0,0,0,0,0,0
"FAM72A",1,1,1,1,1,1
"MCMDC2",1,1,1,1,1,1
"CDKN2B",0,0,0,0,0,0
"SALL3",1,1,1,1,1,1
"SULT1A1",0,0,0,0,0,0
"IL17REL",1,1,1,1,1,1
"PRKCG",1,1,1,1,1,1
"TTN",0,0,0,0,0,0
"GUF1",2,2,2,2,2,2
"PEBP4",0,0,0,0,0,0
"PIK3R2",2,2,2,2,2,2
"MTMR6",2,2,2,2,2,2
"MDFI",1,1,1,1,1,1
"TMEM54",2,2,2,2,2,2
"GOLPH3L",2,2,2,2,2,2
"TRABD",2,2,2,2,2,2
"HARBI1",2,2,2,2,2,2
"PRKRIP1",2,2,2,2,2,2
"SLC13A5",1,1,1,1,1,1
"GAMT",1,1,1,1,1,1
"PLK3",2,2,2,2,2,2
"VIP",0,0,0,0,0,0
"SLC8A1",0,0,0,0,0,0
"WDR87",1,1,1,1,1,1
"ACSL1",2,2,2,2,2,2
"AP1S2",2,2,2,2,2,2
"AKT3",0,0,0,0,0,0
"ETS2",2,2,2,2,2,2
"DMRTC2",1,1,1,1,1,1
"SPIRE2",1,1,1,1,1,1
"TM9SF4",2,2,2,2,2,2
"LEO1",2,2,2,2,2,2
"FAM180B",0,0,0,0,0,0
"RPS2",2,2,2,2,2,2
"PLSCR2",1,1,1,1,1,1
"RNF149",2,2,2,2,2,2
"C16ORF86",2,2,2,2,2,2
"RNF182",0,0,0,0,0,0
"NHLRC4",0,0,0,0,0,0
"S100A16",1,1,1,1,1,1
"RAD9A",2,2,2,2,2,2
"HIP1R",2,2,2,2,2,2
"MPHOSPH8",2,2,2,2,2,2
"METTL13",2,2,2,2,2,2
"ZDHHC3",2,2,2,2,2,2
"HBD",0,0,0,0,0,0
"RXRG",0,0,0,0,0,0
"TAC4",1,1,1,1,1,1
"NR4A1",0,0,0,0,0,0
"SND1",2,2,2,2,2,2
"MAPK8IP3",1,1,1,1,1,1
"PFN2",1,1,1,1,1,1
"ZRANB3",2,2,2,2,2,2
"EPHA8",1,1,1,1,1,1
"EIF4A3",2,2,2,2,2,2
"SLC38A3",1,1,1,1,1,1
"DSCR8",1,1,1,1,1,1
"CREBZF",2,2,2,2,2,2
"C19ORF57",1,1,1,1,1,1
"ARMC12",1,1,1,1,1,1
"BACE2",1,1,1,1,1,1
"KCNK1",1,1,1,1,1,1
"C22ORF39",2,2,2,2,2,2
"ADGRF1",1,1,1,1,1,1
"TLNRD1",2,2,2,2,2,2
"CACNA1I",1,1,1,1,1,1
"CXCL12",0,0,0,0,0,0
"SHARPIN",2,2,2,2,2,2
"MAP6",0,0,0,0,0,0
"MST1",1,1,1,1,1,1
"ZNRD1",2,2,2,2,2,2
"ZNF280A",1,1,1,1,1,1
"GCHFR",2,2,2,2,2,2
"PRSS27",1,1,1,1,1,1
"APLN",0,0,0,0,0,0
"SLC28A1",1,1,1,1,1,1
"GPRC5A",0,0,0,0,0,0
"STXBP5L",1,1,1,1,1,1
"TBX18",1,1,1,1,1,1
"DAPK1",0,0,0,0,0,0
"KDSR",2,2,2,2,2,2
"PRELID3A",2,2,2,2,2,2
"TUBB4A",1,1,1,1,1,1
"GYPB",0,0,0,0,0,0
"IGFL4",1,1,1,1,1,1
"ARHGAP33",1,1,1,1,1,1
"FZD9",1,1,1,1,1,1
"MRPL52",2,2,2,2,2,2
"SGPP2",1,1,1,1,1,1
"METTL5",2,2,2,2,2,2
"SLC9A3R1",1,1,1,1,1,1
"GPR78",1,1,1,1,1,1
"KLF11",2,2,2,2,2,2
"LCP1",0,0,0,0,0,0
"LRIG3",1,1,1,1,1,1
"SLCO1B1",1,1,1,1,1,1
"TIGD2",2,2,2,2,2,2
"TIMM50",2,2,2,2,2,2
"FCGR3A",0,0,0,0,0,0
"GLYATL2",1,1,1,1,1,1
"RHPN2",1,1,1,1,1,1
"RAET1L",1,1,1,1,1,1
"ZNF583",2,2,2,2,2,2
"WDR34",2,2,2,2,2,2
"TEX22",1,1,1,1,1,1
"SFTPD",0,0,0,0,0,0
"HMGCS1",0,0,0,0,0,0
"C10ORF55",1,1,1,1,1,1
"CTSO",2,2,2,2,2,2
"RC3H1",2,2,2,2,2,2
"NFE4",1,1,1,1,1,1
"CCDC65",0,0,0,0,0,0
"ELOVL4",1,1,1,1,1,1
"KRT75",1,1,1,1,1,1
"URB2",2,2,2,2,2,2
"MRPS16",2,2,2,2,2,2
"AMOTL2",2,2,2,2,2,2
"COL2A1",1,1,1,1,1,1
"TSPAN17",2,2,2,2,2,2
"F10",0,0,0,0,0,0
"RPL36A",2,2,2,2,2,2
"STK10",2,2,2,2,2,2
"NASP",2,2,2,2,2,2
"MRPL13",2,2,2,2,2,2
"ECHDC1",2,2,2,2,2,2
"SBSN",1,1,1,1,1,1
"ADAM32",1,1,1,1,1,1
"TIMM9",2,2,2,2,2,2
"ANXA8L1",0,0,0,0,0,0
"RRAGB",2,2,2,2,2,2
"SPRY4",0,0,0,0,0,0
"CDK16",2,2,2,2,2,2
"E4F1",2,2,2,2,2,2
"TRMT1",2,2,2,2,2,2
"SLC30A4",2,2,2,2,2,2
"ZNF681",1,1,1,1,1,1
"TEPSIN",2,2,2,2,2,2
"SIGLEC6",0,0,0,0,0,0
"TRIOBP",2,2,2,2,2,2
"HOXC4",1,1,1,1,1,1
"CDYL",2,2,2,2,2,2
"RASSF3",2,2,2,2,2,2
"MRPS35",2,2,2,2,2,2
"F11",0,0,0,0,0,0
"GTF2E2",2,2,2,2,2,2
"HCFC2",2,2,2,2,2,2
"TMEM170B",2,2,2,2,2,2
"ITPA",2,2,2,2,2,2
"AATK",0,0,0,0,0,0
"TCEAL7",0,0,0,0,0,0
"FETUB",1,1,1,1,1,1
"TTC7A",2,2,2,2,2,2
"TLX2",1,1,1,1,1,1
"CCBE1",0,0,0,0,0,0
"SSR1",2,2,2,2,2,2
"UCK2",1,1,1,1,1,1
"DOCK9",2,2,2,2,2,2
"MBOAT7",2,2,2,2,2,2
"CDH23",0,0,0,0,0,0
"TMEM74",1,1,1,1,1,1
"GGN",1,1,1,1,1,1
"TUT1",2,2,2,2,2,2
"COL13A1",0,0,0,0,0,0
"GABARAPL1",2,2,2,2,2,2
"MARCH6",2,2,2,2,2,2
"TKFC",2,2,2,2,2,2
"MSRB1",1,1,1,1,1,1
"MFSD6L",1,1,1,1,1,1
"FEM1C",2,2,2,2,2,2
"PTBP1",2,2,2,2,2,2
"PASK",2,2,2,2,2,2
"ACSL4",0,0,0,0,0,0
"CCM2",2,2,2,2,2,2
"RAB44",0,0,0,0,0,0
"SMARCB1",2,2,2,2,2,2
"FOXO1",2,2,2,2,2,2
"UGT1A10",1,1,1,1,1,1
"C16ORF78",0,0,0,0,0,0
"KISS1",1,1,1,1,1,1
"COQ9",2,2,2,2,2,2
"CYP4F11",1,1,1,1,1,1
"CASP2",2,2,2,2,2,2
"AK2",2,2,2,2,2,2
"ZNF215",1,1,1,1,1,1
"RASSF1",2,2,2,2,2,2
"RPUSD4",2,2,2,2,2,2
"CYTH1",2,2,2,2,2,2
"MSI1",1,1,1,1,1,1
"PGBD2",2,2,2,2,2,2
"FAM120B",2,2,2,2,2,2
"ANKRD34A",1,1,1,1,1,1
"ADRA1D",0,0,0,0,0,0
"CHKB-CPT1B",1,1,1,1,1,1
"CBR3",1,1,1,1,1,1
"SCARF1",0,0,0,0,0,0
"TYSND1",2,2,2,2,2,2
"PTPRG",0,0,0,0,0,0
"C2ORF16",2,2,2,2,2,2
"TSPAN5",1,1,1,1,1,1
"SEL1L3",2,2,2,2,2,2
"JRKL",2,2,2,2,2,2
"GON4L",2,2,2,2,2,2
"PAAF1",2,2,2,2,2,2
"CDK17",2,2,2,2,2,2
"PDZRN3",0,0,0,0,0,0
"NFIL3",2,2,2,2,2,2
"AMMECR1",2,2,2,2,2,2
"KCNV1",1,1,1,1,1,1
"CNTFR",0,0,0,0,0,0
"TEKT3",0,0,0,0,0,0
"SPICE1",2,2,2,2,2,2
"ERI2",2,2,2,2,2,2
"ZFP41",2,2,2,2,2,2
"FGD6",2,2,2,2,2,2
"ANKLE1",1,1,1,1,1,1
"COL4A3BP",2,2,2,2,2,2
"VWDE",1,1,1,1,1,1
"DISP3",1,1,1,1,1,1
"NIT1",2,2,2,2,2,2
"TMEM147",2,2,2,2,2,2
"CD160",0,0,0,0,0,0
"RGS5",0,0,0,0,0,0
"KPNA5",2,2,2,2,2,2
"ITIH6",1,1,1,1,1,1
"CNTNAP4",1,1,1,1,1,1
"IFIT1B",0,0,0,0,0,0
"MMP15",1,1,1,1,1,1
"COBLL1",2,2,2,2,2,2
"CHURC1",2,2,2,2,2,2
"TMEM255B",2,2,2,2,2,2
"SEPHS2",2,2,2,2,2,2
"MRPS33",2,2,2,2,2,2
"TTLL7",0,0,0,0,0,0
"FAXC",1,1,1,1,1,1
"TAF6",2,2,2,2,2,2
"FKBP14",2,2,2,2,2,2
"KLRF1",0,0,0,0,0,0
"MECR",2,2,2,2,2,2
"DMGDH",1,1,1,1,1,1
"SRP54",2,2,2,2,2,2
"GINM1",2,2,2,2,2,2
"BFSP2",1,1,1,1,1,1
"RSPH9",0,0,0,0,0,0
"SFRP5",0,0,0,0,0,0
"PARVB",2,2,2,2,2,2
"EMB",1,1,1,1,1,1
"EMX1",1,1,1,1,1,1
"RGS22",0,0,0,0,0,0
"KLC2",2,2,2,2,2,2
"ELMOD1",0,0,0,0,0,0
"TMPRSS11D",1,1,1,1,1,1
"ZNF251",2,2,2,2,2,2
"RLN3",1,1,1,1,1,1
"CAPN15",2,2,2,2,2,2
"LTA4H",2,2,2,2,2,2
"PERP",1,1,1,1,1,1
"LGALS4",1,1,1,1,1,1
"MAGEA1",1,1,1,1,1,1
"AK1",0,0,0,0,0,0
"CCSER1",1,1,1,1,1,1
"NOX4",1,1,1,1,1,1
"SRP9",2,2,2,2,2,2
"FAM43A",0,0,0,0,0,0
"ALX3",1,1,1,1,1,1
"PPP2R5A",2,2,2,2,2,2
"PTCD1",2,2,2,2,2,2
"SLC16A11",0,0,0,0,0,0
"BTBD11",1,1,1,1,1,1
"SEC13",2,2,2,2,2,2
"XAGE1B",1,1,1,1,1,1
"GID8",2,2,2,2,2,2
"FTSJ3",2,2,2,2,2,2
"SYNDIG1",1,1,1,1,1,1
"ZHX1-C8ORF76",2,2,2,2,2,2
"SNRNP200",2,2,2,2,2,2
"RTEL1-TNFRSF6B",1,1,1,1,1,1
"AATF",2,2,2,2,2,2
"TMEM139",0,0,0,0,0,0
"TNFSF4",1,1,1,1,1,1
"PHB",2,2,2,2,2,2
"ROBO2",0,0,0,0,0,0
"ZMIZ2",2,2,2,2,2,2
"CLDN2",1,1,1,1,1,1
"KRT19",1,1,1,1,1,1
"SREBF2",2,2,2,2,2,2
"ZNF408",2,2,2,2,2,2
"BRSK2",1,1,1,1,1,1
"UBXN4",2,2,2,2,2,2
"ZC3HC1",2,2,2,2,2,2
"POLR3A",2,2,2,2,2,2
"BATF",1,1,1,1,1,1
"FAM60A",2,2,2,2,2,2
"TTC22",2,2,2,2,2,2
"RASGRF1",0,0,0,0,0,0
"AC010616.1",1,1,1,1,1,1
"METTL17",2,2,2,2,2,2
"TMPRSS6",1,1,1,1,1,1
"SPIN3",2,2,2,2,2,2
"CYP51A1",2,2,2,2,2,2
"AWAT2",0,0,0,0,0,0
"SDC2",0,0,0,0,0,0
"TUBB",2,2,2,2,2,2
"AMN",1,1,1,1,1,1
"C1ORF21",0,0,0,0,0,0
"HIST2H2AC",1,1,1,1,1,1
"TMEM267",2,2,2,2,2,2
"HIST1H2BL",1,1,1,1,1,1
"ZMYM1",2,2,2,2,2,2
"TSPAN9",2,2,2,2,2,2
"DEFA3",0,0,0,0,0,0
"CHORDC1",2,2,2,2,2,2
"HOXA1",1,1,1,1,1,1
"NPFFR2",1,1,1,1,1,1
"ANKRD44",2,2,2,2,2,2
"TMEM106B",2,2,2,2,2,2
"NECAB2",1,1,1,1,1,1
"TLE4",2,2,2,2,2,2
"NTSR1",1,1,1,1,1,1
"RFC3",2,2,2,2,2,2
"GPATCH2",2,2,2,2,2,2
"CPEB3",2,2,2,2,2,2
"SLC30A2",1,1,1,1,1,1
"LRRC18",0,0,0,0,0,0
"CARS",2,2,2,2,2,2
"NARFL",2,2,2,2,2,2
"BCL2L2-PABPN1",1,1,1,1,1,1
"LAMP5",1,1,1,1,1,1
"CCNL2",1,1,1,1,1,1
"PLPPR5",0,0,0,0,0,0
"RETNLB",1,1,1,1,1,1
"PAQR5",0,0,0,0,0,0
"PANO1",2,2,2,2,2,2
"PRAC2",1,1,1,1,1,1
"CRTC3",2,2,2,2,2,2
"SMPX",1,1,1,1,1,1
"SYT5",1,1,1,1,1,1
"DOCK6",2,2,2,2,2,2
"ZC3H15",2,2,2,2,2,2
"MAZ",2,2,2,2,2,2
"A1CF",1,1,1,1,1,1
"ADH1A",0,0,0,0,0,0
"CALY",1,1,1,1,1,1
"ZNF281",2,2,2,2,2,2
"CHMP4B",2,2,2,2,2,2
"COL6A3",1,1,1,1,1,1
"QPRT",1,1,1,1,1,1
"ALG1",2,2,2,2,2,2
"WDR90",2,2,2,2,2,2
"LRR1",2,2,2,2,2,2
"UTP4",2,2,2,2,2,2
"CDC42EP2",2,2,2,2,2,2
"PSMA5",2,2,2,2,2,2
"SIGLEC7",0,0,0,0,0,0
"FBXO45",2,2,2,2,2,2
"MSN",2,2,2,2,2,2
"CHODL",1,1,1,1,1,1
"ST7",2,2,2,2,2,2
"CFAP161",0,0,0,0,0,0
"ISM2",1,1,1,1,1,1
"TIMM10",2,2,2,2,2,2
"PIGW",2,2,2,2,2,2
"CD53",0,0,0,0,0,0
"CEP95",2,2,2,2,2,2
"MPP6",1,1,1,1,1,1
"CTH",1,1,1,1,1,1
"ERBB4",0,0,0,0,0,0
"VAT1",2,2,2,2,2,2
"ADPRHL1",1,1,1,1,1,1
"CHAC2",2,2,2,2,2,2
"ADAR",2,2,2,2,2,2
"NUCB1",2,2,2,2,2,2
"CSE1L",2,2,2,2,2,2
"PHLDB3",2,2,2,2,2,2
"ADGRB3",0,0,0,0,0,0
"MASTL",2,2,2,2,2,2
"DDX23",2,2,2,2,2,2
"FKBP15",2,2,2,2,2,2
"H2AFZ",2,2,2,2,2,2
"ITPK1",2,2,2,2,2,2
"NEK5",0,0,0,0,0,0
"TPK1",2,2,2,2,2,2
"FLCN",2,2,2,2,2,2
"SNRPF",2,2,2,2,2,2
"DDX3X",2,2,2,2,2,2
"ADA2",0,0,0,0,0,0
"NFKBIZ",0,0,0,0,0,0
"SLAIN2",2,2,2,2,2,2
"LAMTOR2",2,2,2,2,2,2
"MOSPD2",2,2,2,2,2,2
"WASF2",2,2,2,2,2,2
"SRGAP2B",2,2,2,2,2,2
"RPH3A",0,0,0,0,0,0
"TGFA",1,1,1,1,1,1
"ERV3-1",1,1,1,1,1,1
"MAGI3",2,2,2,2,2,2
"MST1R",1,1,1,1,1,1
"S100PBP",2,2,2,2,2,2
"C2ORF68",2,2,2,2,2,2
"SLC38A8",1,1,1,1,1,1
"RGS13",0,0,0,0,0,0
"HIPK1",2,2,2,2,2,2
"SOX21",1,1,1,1,1,1
"LRFN4",1,1,1,1,1,1
"BANP",2,2,2,2,2,2
"DCAF12L2",1,1,1,1,1,1
"ERGIC2",2,2,2,2,2,2
"NPRL2",2,2,2,2,2,2
"HIST1H3E",1,1,1,1,1,1
"PPP1R32",0,0,0,0,0,0
"EMP3",2,2,2,2,2,2
"SFTPA2",0,0,0,0,0,0
"BCL2A1",0,0,0,0,0,0
"NIT2",2,2,2,2,2,2
"OAS1",1,1,1,1,1,1
"FAM83F",1,1,1,1,1,1
"CHST7",2,2,2,2,2,2
"KIAA1328",2,2,2,2,2,2
"TMEM99",2,2,2,2,2,2
"TCTE3",2,2,2,2,2,2
"TSC22D1",2,2,2,2,2,2
"STON1-GTF2A1L",0,0,0,0,0,0
"NOLC1",2,2,2,2,2,2
"NEDD4L",0,0,0,0,0,0
"CDKN1A",2,2,2,2,2,2
"SCHIP1",0,0,0,0,0,0
"GAR1",2,2,2,2,2,2
"CFAP58",0,0,0,0,0,0
"UAP1",2,2,2,2,2,2
"KLC3",1,1,1,1,1,1
"RGS7",1,1,1,1,1,1
"RFTN2",2,2,2,2,2,2
"ARMC2",2,2,2,2,2,2
"GANC",2,2,2,2,2,2
"HMBOX1",2,2,2,2,2,2
"ANKRD7",1,1,1,1,1,1
"FERMT3",2,2,2,2,2,2
"LYG1",1,1,1,1,1,1
"FGF14",0,0,0,0,0,0
"MATN3",0,0,0,0,0,0
"TLK1",2,2,2,2,2,2
"SF3B3",2,2,2,2,2,2
"LOXL1",1,1,1,1,1,1
"ZNF774",2,2,2,2,2,2
"DCP1A",2,2,2,2,2,2
"PDS5B",2,2,2,2,2,2
"PRRC1",2,2,2,2,2,2
"MRPL10",2,2,2,2,2,2
"GRAPL",0,0,0,0,0,0
"NDP",1,1,1,1,1,1
"WDR64",1,1,1,1,1,1
"SRSF9",2,2,2,2,2,2
"SMYD3",2,2,2,2,2,2
"TARBP1",2,2,2,2,2,2
"MCL1",2,2,2,2,2,2
"NPAS2",1,1,1,1,1,1
"RHCG",1,1,1,1,1,1
"UCHL3",2,2,2,2,2,2
"PLXDC2",2,2,2,2,2,2
"ALKBH2",2,2,2,2,2,2
"TMCC3",0,0,0,0,0,0
"GOLGA3",2,2,2,2,2,2
"APIP",2,2,2,2,2,2
"NCOA4",2,2,2,2,2,2
"CABP7",1,1,1,1,1,1
"CNOT9",2,2,2,2,2,2
"SLC25A15",2,2,2,2,2,2
"ILK",2,2,2,2,2,2
"GGCX",2,2,2,2,2,2
"GOT2",2,2,2,2,2,2
"TMEM262",2,2,2,2,2,2
"MROH9",0,0,0,0,0,0
"CAPN14",1,1,1,1,1,1
"GLI4",2,2,2,2,2,2
"LYL1",2,2,2,2,2,2
"COQ6",2,2,2,2,2,2
"TMPRSS13",1,1,1,1,1,1
"U2AF2",2,2,2,2,2,2
"ASIC1",1,1,1,1,1,1
"ZNHIT3",2,2,2,2,2,2
"NAE1",2,2,2,2,2,2
"ITGA2",1,1,1,1,1,1
"COL18A1",1,1,1,1,1,1
"SNRPB",2,2,2,2,2,2
"CAPN11",0,0,0,0,0,0
"CARMIL2",1,1,1,1,1,1
"YARS2",2,2,2,2,2,2
"BRD9",2,2,2,2,2,2
"PTPN6",2,2,2,2,2,2
"TEX101",1,1,1,1,1,1
"PPP1R16B",0,0,0,0,0,0
"NFASC",0,0,0,0,0,0
"NAT16",1,1,1,1,1,1
"APOC1",0,0,0,0,0,0
"MRPL21",2,2,2,2,2,2
"PA2G4",2,2,2,2,2,2
"GMPS",2,2,2,2,2,2
"MARK2",2,2,2,2,2,2
"MS4A4A",0,0,0,0,0,0
"DPYSL5",1,1,1,1,1,1
"FAM174A",2,2,2,2,2,2
"RCBTB2",2,2,2,2,2,2
"FAM207A",2,2,2,2,2,2
"ADGRA3",2,2,2,2,2,2
"CDC34",2,2,2,2,2,2
"UFSP1",1,1,1,1,1,1
"LCMT1",2,2,2,2,2,2
"TBL1X",2,2,2,2,2,2
"BRCA2",2,2,2,2,2,2
"SPRR3",1,1,1,1,1,1
"RAD51C",2,2,2,2,2,2
"TMEM2",2,2,2,2,2,2
"PPIH",2,2,2,2,2,2
"HMGB2",2,2,2,2,2,2
"LRRC25",0,0,0,0,0,0
"F2RL1",1,1,1,1,1,1
"C14ORF166",2,2,2,2,2,2
"SEC24A",2,2,2,2,2,2
"PCNX2",2,2,2,2,2,2
"ENOPH1",2,2,2,2,2,2
"TLDC1",2,2,2,2,2,2
"TCTEX1D1",0,0,0,0,0,0
"ERBB2",2,2,2,2,2,2
"VSIG10L",1,1,1,1,1,1
"HOXD11",1,1,1,1,1,1
"DCHS1",0,0,0,0,0,0
"PARVA",2,2,2,2,2,2
"CTPS2",2,2,2,2,2,2
"CADM1",0,0,0,0,0,0
"TRPC4",0,0,0,0,0,0
"CALCOCO2",2,2,2,2,2,2
"CD276",2,2,2,2,2,2
"BCAS1",1,1,1,1,1,1
"ADRM1",2,2,2,2,2,2
"BEND3",2,2,2,2,2,2
"RANBP10",2,2,2,2,2,2
"HOXD13",1,1,1,1,1,1
"SSH3",2,2,2,2,2,2
"NUP88",2,2,2,2,2,2
"KCNC2",1,1,1,1,1,1
"CIAO1",2,2,2,2,2,2
"C4BPB",1,1,1,1,1,1
"SCN1A",0,0,0,0,0,0
"LRRC49",0,0,0,0,0,0
"MZT2B",2,2,2,2,2,2
"BTN3A3",2,2,2,2,2,2
"KRT222",0,0,0,0,0,0
"WDR72",1,1,1,1,1,1
"IL6ST",2,2,2,2,2,2
"MTA1",2,2,2,2,2,2
"CD37",0,0,0,0,0,0
"FAM90A1",1,1,1,1,1,1
"GDPD4",1,1,1,1,1,1
"PRRG3",0,0,0,0,0,0
"NUP107",2,2,2,2,2,2
"DMRT1",1,1,1,1,1,1
"LRP1",2,2,2,2,2,2
"TIMM29",2,2,2,2,2,2
"TBC1D2B",2,2,2,2,2,2
"FMO1",1,1,1,1,1,1
"RRP1B",2,2,2,2,2,2
"DNPH1",2,2,2,2,2,2
"FCRLA",1,1,1,1,1,1
"NLRP11",1,1,1,1,1,1
