"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"IL20RB",0,0,0,0,0,0
"AC023509.3",1,1,1,1,1,1
"MAST4",2,2,2,2,2,2
"DCST2",1,1,1,1,1,1
"ZC2HC1C",2,2,2,2,2,2
"PFDN6",2,2,2,2,2,2
"C2CD2L",2,2,2,2,2,2
"TPD52L1",2,2,2,2,2,2
"UMPS",2,2,2,2,2,2
"RPL7L1",2,2,2,2,2,2
"TMEM190",1,1,1,1,1,1
"BANK1",1,1,1,1,1,1
"ST8SIA1",0,0,0,0,0,0
"ITGAX",2,2,2,2,2,2
"TCTE3",2,2,2,2,2,2
"LHX2",1,1,1,1,1,1
"SERPINF1",0,0,0,0,0,0
"TNFRSF11A",2,2,2,2,2,2
"SLC38A1",2,2,2,2,2,2
"GDPGP1",2,2,2,2,2,2
"PPM1G",2,2,2,2,2,2
"SAMD8",2,2,2,2,2,2
"RHPN2",2,2,2,2,2,2
"RRAGA",2,2,2,2,2,2
"GPRC6A",0,0,0,0,0,0
"LINC01125",2,2,2,2,2,2
"LYPD8",1,1,1,1,1,1
"AGAP6",2,2,2,2,2,2
"RXRG",0,0,0,0,0,0
"EEF2K",2,2,2,2,2,2
"TCEAL6",0,0,0,0,0,0
"HIGD1A",2,2,2,2,2,2
"C16ORF70",2,2,2,2,2,2
"HEY2",1,1,1,1,1,1
"ATG12",2,2,2,2,2,2
"GAA",2,2,2,2,2,2
"CYB5R2",2,2,2,2,2,2
"PRKN",2,2,2,2,2,2
"ZNF195",2,2,2,2,2,2
"ZNF556",1,1,1,1,1,1
"GNPNAT1",2,2,2,2,2,2
"OPA1",2,2,2,2,2,2
"SKAP1",0,0,0,0,0,0
"TUBG2",2,2,2,2,2,2
"CRTC3",2,2,2,2,2,2
"MYO1G",1,1,1,1,1,1
"ANKRD53",2,2,2,2,2,2
"ORAOV1",2,2,2,2,2,2
"SLC26A7",0,0,0,0,0,0
"PRAME",1,1,1,1,1,1
"CABS1",0,0,0,0,0,0
"PNLIP",1,1,1,1,1,1
"MTMR10",2,2,2,2,2,2
"LUC7L2",2,2,2,2,2,2
"ZWINT",2,2,2,2,2,2
"FBXO43",1,1,1,1,1,1
"CDH16",0,0,0,0,0,0
"NAP1L3",2,2,2,2,2,2
"SSFA2",2,2,2,2,2,2
"FANCD2",2,2,2,2,2,2
"TMEM229B",2,2,2,2,2,2
"FCGR3B",0,0,0,0,0,0
"PAPPA2",0,0,0,0,0,0
"CROT",2,2,2,2,2,2
"PCYOX1L",2,2,2,2,2,2
"GLYCTK",2,2,2,2,2,2
"CYB561A3",2,2,2,2,2,2
"RBM39",2,2,2,2,2,2
"SLC22A23",2,2,2,2,2,2
"CLPSL1",0,0,0,0,0,0
"CLUAP1",2,2,2,2,2,2
"PLD1",2,2,2,2,2,2
"PDIA4",2,2,2,2,2,2
"S100A5",0,0,0,0,0,0
"AC113554.2",1,1,1,1,1,1
"PRRC2A",2,2,2,2,2,2
"RPTOR",2,2,2,2,2,2
"MITD1",2,2,2,2,2,2
"SIN3B",2,2,2,2,2,2
"DIRC3",0,0,0,0,0,0
"FEN1",2,2,2,2,2,2
"MYEF2",2,2,2,2,2,2
"TP53I11",2,2,2,2,2,2
"KCNG1",2,2,2,2,2,2
"VWC2",0,0,0,0,0,0
"SCNN1A",0,0,0,0,0,0
"ZNF544",2,2,2,2,2,2
"STXBP5L",0,0,0,0,0,0
"CACNB1",0,0,0,0,0,0
"SPPL2B",2,2,2,2,2,2
"CXORF38",2,2,2,2,2,2
"TMEM269",1,1,1,1,1,1
"RIPK4",2,2,2,2,2,2
"C1QL1",0,0,0,0,0,0
"GID4",2,2,2,2,2,2
"TGFB3",0,0,0,0,0,0
"RPL31",2,2,2,2,2,2
"POMT1",2,2,2,2,2,2
"RPL13A",2,2,2,2,2,2
"CSNK1D",2,2,2,2,2,2
"POLR2D",2,2,2,2,2,2
"VSIR",2,2,2,2,2,2
"MMP11",1,1,1,1,1,1
"PDSS1",2,2,2,2,2,2
"MPI",2,2,2,2,2,2
"LCN1",0,0,0,0,0,0
"TXNIP",2,2,2,2,2,2
"FBXO25",2,2,2,2,2,2
"PILRB",1,1,1,1,1,1
"PCM1",2,2,2,2,2,2
"JADE2",2,2,2,2,2,2
"AQP3",2,2,2,2,2,2
"COX16",2,2,2,2,2,2
"CEP162",2,2,2,2,2,2
"TWF1",2,2,2,2,2,2
"GHRHR",1,1,1,1,1,1
"TMPRSS11A",0,0,0,0,0,0
"ANAPC2",2,2,2,2,2,2
"EGR4",1,1,1,1,1,1
"AP1M2",2,2,2,2,2,2
"DPYSL2",2,2,2,2,2,2
"AP4E1",2,2,2,2,2,2
"GTPBP6",2,2,2,2,2,2
"RPL6",2,2,2,2,2,2
"C15ORF48",1,1,1,1,1,1
"KIRREL1",2,2,2,2,2,2
"GPATCH4",2,2,2,2,2,2
"POLB",2,2,2,2,2,2
"SCD5",2,2,2,2,2,2
"NSUN5",2,2,2,2,2,2
"DNAJC12",1,1,1,1,1,1
"ARMCX4",2,2,2,2,2,2
"MLC1",0,0,0,0,0,0
"C1ORF53",2,2,2,2,2,2
"WDR24",2,2,2,2,2,2
"CPQ",2,2,2,2,2,2
"AHR",2,2,2,2,2,2
"XPO5",2,2,2,2,2,2
"FAM217B",2,2,2,2,2,2
"CDK7",2,2,2,2,2,2
"NUDT7",2,2,2,2,2,2
"IL1RAPL2",0,0,0,0,0,0
"RPS24",2,2,2,2,2,2
"FADS2",0,0,0,0,0,0
"ZC3H13",2,2,2,2,2,2
"CD320",2,2,2,2,2,2
"KCTD13",2,2,2,2,2,2
"FAM102B",2,2,2,2,2,2
"VASN",2,2,2,2,2,2
"TRPC7",1,1,1,1,1,1
"CBX6",2,2,2,2,2,2
"DPH1",2,2,2,2,2,2
"OPN1SW",2,2,2,2,2,2
"TTBK1",0,0,0,0,0,0
"SYVN1",2,2,2,2,2,2
"PTGES3L",2,2,2,2,2,2
"DOPEY1",2,2,2,2,2,2
"C2ORF82",2,2,2,2,2,2
"CHST6",0,0,0,0,0,0
"CPSF6",2,2,2,2,2,2
"TVP23A",2,2,2,2,2,2
"HIPK3",2,2,2,2,2,2
"AC091551.1",0,0,0,0,0,0
"ARHGEF37",2,2,2,2,2,2
"TTR",1,1,1,1,1,1
"STXBP2",2,2,2,2,2,2
"MRPL44",2,2,2,2,2,2
"BLOC1S5-TXNDC5",1,1,1,1,1,1
"CFAP43",2,2,2,2,2,2
"FAM189A1",1,1,1,1,1,1
"CLCA4",0,0,0,0,0,0
"BMPR1A",2,2,2,2,2,2
"FADS1",2,2,2,2,2,2
"RPLP0",2,2,2,2,2,2
"PITPNB",2,2,2,2,2,2
"AVL9",2,2,2,2,2,2
"PABPC1",2,2,2,2,2,2
"PPIB",2,2,2,2,2,2
"DDX56",2,2,2,2,2,2
"SYPL1",2,2,2,2,2,2
"IAPP",1,1,1,1,1,1
"GLI2",2,2,2,2,2,2
"PPEF2",1,1,1,1,1,1
"PCLAF",1,1,1,1,1,1
"RPL14",2,2,2,2,2,2
"MTR",2,2,2,2,2,2
"ERVV-1",0,0,0,0,0,0
"TALDO1",2,2,2,2,2,2
"ZNF879",2,2,2,2,2,2
"TMEM69",2,2,2,2,2,2
"FHOD1",2,2,2,2,2,2
"MARVELD3",2,2,2,2,2,2
"LGALS7B",0,0,0,0,0,0
"TSPAN17",2,2,2,2,2,2
"FAM229B",2,2,2,2,2,2
"ZBTB10",2,2,2,2,2,2
"SCN7A",0,0,0,0,0,0
"TRIM29",0,0,0,0,0,0
"PRAC2",2,2,2,2,2,2
"INO80B",2,2,2,2,2,2
"TMEM158",0,0,0,0,0,0
"HNF1A",1,1,1,1,1,1
"PCDHB9",1,1,1,1,1,1
"RBM19",2,2,2,2,2,2
"DYM",2,2,2,2,2,2
"ADCY6",2,2,2,2,2,2
"HIST1H1B",1,1,1,1,1,1
"TAF6L",2,2,2,2,2,2
"ATP5G2",2,2,2,2,2,2
"ZNF607",2,2,2,2,2,2
"SIX2",0,0,0,0,0,0
"D2HGDH",2,2,2,2,2,2
"GRIN2A",0,0,0,0,0,0
"HSPE1",2,2,2,2,2,2
"DDX49",2,2,2,2,2,2
"ADGRG6",0,0,0,0,0,0
"MRGPRD",0,0,0,0,0,0
"BSND",0,0,0,0,0,0
"ZNF658",2,2,2,2,2,2
"NOS1",0,0,0,0,0,0
"TXNRD2",2,2,2,2,2,2
"EARS2",2,2,2,2,2,2
"ITPRIP",2,2,2,2,2,2
"STAP2",2,2,2,2,2,2
"SULF2",2,2,2,2,2,2
"GPX6",0,0,0,0,0,0
"DENND1C",2,2,2,2,2,2
"SMC6",2,2,2,2,2,2
"TMEM249",1,1,1,1,1,1
"KIF11",2,2,2,2,2,2
"DUSP15",0,0,0,0,0,0
"SLC1A3",2,2,2,2,2,2
"ACSM5",2,2,2,2,2,2
"C8ORF59",2,2,2,2,2,2
"SYTL4",2,2,2,2,2,2
"PES1",2,2,2,2,2,2
"ZNF664",2,2,2,2,2,2
"PRR5-ARHGAP8",2,2,2,2,2,2
"LOXHD1",0,0,0,0,0,0
"CBR3",1,1,1,1,1,1
"AP5Z1",2,2,2,2,2,2
"FAM173A",2,2,2,2,2,2
"MACROD1",2,2,2,2,2,2
"RBM10",2,2,2,2,2,2
"ITPA",2,2,2,2,2,2
"KRT7",0,0,0,0,0,0
"NACAD",2,2,2,2,2,2
"RAP1GAP2",2,2,2,2,2,2
"GRIN1",2,2,2,2,2,2
"SLC5A3",2,2,2,2,2,2
"CUL7",2,2,2,2,2,2
"SSH1",2,2,2,2,2,2
"H1F0",2,2,2,2,2,2
"EVPLL",0,0,0,0,0,0
"ASL",2,2,2,2,2,2
"GAD1",1,1,1,1,1,1
"FBXO3",2,2,2,2,2,2
"NRXN1",0,0,0,0,0,0
"RBFOX1",0,0,0,0,0,0
"UPK1A",0,0,0,0,0,0
"BSPRY",2,2,2,2,2,2
"WDR45B",2,2,2,2,2,2
"HSD17B3",1,1,1,1,1,1
"KLHL33",0,0,0,0,0,0
"LPA",0,0,0,0,0,0
"ANO8",2,2,2,2,2,2
"FN3K",2,2,2,2,2,2
"ZNF862",2,2,2,2,2,2
"TRIP6",2,2,2,2,2,2
"PLEKHG5",2,2,2,2,2,2
"SYT17",2,2,2,2,2,2
"C2ORF40",0,0,0,0,0,0
"TMEM45B",1,1,1,1,1,1
"SMIM23",1,1,1,1,1,1
"ANAPC4",2,2,2,2,2,2
"IDH3A",2,2,2,2,2,2
"ARHGEF19",2,2,2,2,2,2
"TTC7A",2,2,2,2,2,2
"SLC22A17",2,2,2,2,2,2
"LCN8",0,0,0,0,0,0
"HAAO",0,0,0,0,0,0
"KCNK12",1,1,1,1,1,1
"MAP3K19",1,1,1,1,1,1
"LRRC2",0,0,0,0,0,0
"PCDH18",2,2,2,2,2,2
"APTX",2,2,2,2,2,2
"PDXDC1",2,2,2,2,2,2
"MGAT4A",2,2,2,2,2,2
"AC005726.2",2,2,2,2,2,2
"WDR4",2,2,2,2,2,2
"SLC39A7",2,2,2,2,2,2
"TPSG1",0,0,0,0,0,0
"PTPRR",1,1,1,1,1,1
"PRSS35",0,0,0,0,0,0
"PPIC",2,2,2,2,2,2
"NLN",2,2,2,2,2,2
"COPG1",2,2,2,2,2,2
"DMBT1",0,0,0,0,0,0
"C16ORF62",2,2,2,2,2,2
"PCDHGA5",1,1,1,1,1,1
"MPZ",0,0,0,0,0,0
"CEACAM19",2,2,2,2,2,2
"AMFR",2,2,2,2,2,2
"PSD4",2,2,2,2,2,2
"GDI1",2,2,2,2,2,2
"SLC35A2",2,2,2,2,2,2
"POP7",2,2,2,2,2,2
"ZNF561",2,2,2,2,2,2
"CST6",0,0,0,0,0,0
"FAM196A",0,0,0,0,0,0
"A1CF",1,1,1,1,1,1
"MPDZ",2,2,2,2,2,2
"AC011511.1",2,2,2,2,2,2
"STARD9",2,2,2,2,2,2
"DDAH1",2,2,2,2,2,2
"BHLHB9",2,2,2,2,2,2
"HIST1H2BC",1,1,1,1,1,1
"PPEF1",1,1,1,1,1,1
"ZNF593",2,2,2,2,2,2
"OLFML1",2,2,2,2,2,2
"CXCR1",0,0,0,0,0,0
"TRIM62",2,2,2,2,2,2
"MYDGF",2,2,2,2,2,2
"ZNF146",2,2,2,2,2,2
"MALRD1",0,0,0,0,0,0
"LDLRAD2",2,2,2,2,2,2
"MSANTD3-TMEFF1",0,0,0,0,0,0
"PTGER2",0,0,0,0,0,0
"INTS11",2,2,2,2,2,2
"CIT",2,2,2,2,2,2
"MESP1",1,1,1,1,1,1
"CTIF",2,2,2,2,2,2
"ATCAY",0,0,0,0,0,0
"AL163195.3",0,0,0,0,0,0
"ZNF764",2,2,2,2,2,2
"SCTR",0,0,0,0,0,0
"HIST1H2AB",1,1,1,1,1,1
"ELFN2",1,1,1,1,1,1
"FAM50A",2,2,2,2,2,2
"ADPRHL1",1,1,1,1,1,1
"CASP14",0,0,0,0,0,0
"E2F1",2,2,2,2,2,2
"TMEM125",2,2,2,2,2,2
"BDKRB2",0,0,0,0,0,0
"RNF224",1,1,1,1,1,1
"BDH2",2,2,2,2,2,2
"NARS2",2,2,2,2,2,2
"KRT23",0,0,0,0,0,0
"GRIPAP1",2,2,2,2,2,2
"RNPEPL1",2,2,2,2,2,2
"ARMC12",2,2,2,2,2,2
"MRPS33",2,2,2,2,2,2
"SCN4B",2,2,2,2,2,2
"DLG3",2,2,2,2,2,2
"PIEZO2",2,2,2,2,2,2
"TBRG4",2,2,2,2,2,2
"CHPF2",2,2,2,2,2,2
"PTPN18",2,2,2,2,2,2
"UQCRHL",2,2,2,2,2,2
"FAM174B",2,2,2,2,2,2
"UBE2QL1",2,2,2,2,2,2
"CNOT11",2,2,2,2,2,2
"FAM166A",1,1,1,1,1,1
"TMPRSS4",0,0,0,0,0,0
"BRI3BP",2,2,2,2,2,2
"KANSL1L",2,2,2,2,2,2
"TMEM200C",0,0,0,0,0,0
"SLC6A17",1,1,1,1,1,1
"WDR44",2,2,2,2,2,2
"SLC13A3",2,2,2,2,2,2
"CDK16",2,2,2,2,2,2
"EFCAB12",2,2,2,2,2,2
"HIST1H3J",1,1,1,1,1,1
"ABHD2",2,2,2,2,2,2
"MAP4",2,2,2,2,2,2
"NELFB",2,2,2,2,2,2
"XPOT",2,2,2,2,2,2
"TTLL5",2,2,2,2,2,2
"TRIM68",2,2,2,2,2,2
"SAFB",2,2,2,2,2,2
"C3ORF35",2,2,2,2,2,2
"PLPP7",0,0,0,0,0,0
"TRPM8",1,1,1,1,1,1
"CFAP47",1,1,1,1,1,1
"SIGLEC15",0,0,0,0,0,0
"DOCK1",2,2,2,2,2,2
"C20ORF144",2,2,2,2,2,2
"MICAL2",2,2,2,2,2,2
"LRRC4",0,0,0,0,0,0
"DPM2",2,2,2,2,2,2
"CAPZA3",0,0,0,0,0,0
"P3H4",2,2,2,2,2,2
"MDH1B",1,1,1,1,1,1
"RPS18",2,2,2,2,2,2
"NCKAP1",2,2,2,2,2,2
"SLC8A2",0,0,0,0,0,0
"SORCS2",0,0,0,0,0,0
"UPK2",0,0,0,0,0,0
"NXPH2",0,0,0,0,0,0
"TRIM22",2,2,2,2,2,2
"RPL35A",2,2,2,2,2,2
"RTN4",2,2,2,2,2,2
"ARHGEF2",2,2,2,2,2,2
"FAM71F1",1,1,1,1,1,1
"GRK4",2,2,2,2,2,2
"ADH5",2,2,2,2,2,2
"EDA2R",2,2,2,2,2,2
"IRGQ",2,2,2,2,2,2
"PSAT1",2,2,2,2,2,2
"EHD4",2,2,2,2,2,2
"SSR2",2,2,2,2,2,2
"TRPS1",2,2,2,2,2,2
"KLHL29",2,2,2,2,2,2
"HIST1H4H",1,1,1,1,1,1
"NOG",0,0,0,0,0,0
"U2AF2",2,2,2,2,2,2
"CYB561D2",2,2,2,2,2,2
"NME2",2,2,2,2,2,2
"DGKQ",2,2,2,2,2,2
"PSMG3",2,2,2,2,2,2
"KRT9",0,0,0,0,0,0
"NPY",1,1,1,1,1,1
"C4A",1,1,1,1,1,1
"MRPS34",2,2,2,2,2,2
"CHD5",0,0,0,0,0,0
"NRG1",0,0,0,0,0,0
"HMBS",2,2,2,2,2,2
"ADGRG2",0,0,0,0,0,0
"ZNF784",2,2,2,2,2,2
"ARSK",2,2,2,2,2,2
"CHRNB1",2,2,2,2,2,2
"SLCO1B1",1,1,1,1,1,1
"PER2",2,2,2,2,2,2
"ZNF610",2,2,2,2,2,2
"PRELP",2,2,2,2,2,2
"ANKRD10",2,2,2,2,2,2
"TSPAN12",2,2,2,2,2,2
"ALX4",1,1,1,1,1,1
"DMBX1",1,1,1,1,1,1
"CHFR",2,2,2,2,2,2
"CAPN15",2,2,2,2,2,2
"WFDC8",0,0,0,0,0,0
"HIST4H4",1,1,1,1,1,1
"CDH4",0,0,0,0,0,0
"PVR",2,2,2,2,2,2
"EMP3",2,2,2,2,2,2
"SRSF1",2,2,2,2,2,2
"KRT5",0,0,0,0,0,0
"HOXD11",0,0,0,0,0,0
"GSTZ1",2,2,2,2,2,2
"SEZ6L2",2,2,2,2,2,2
"MON1A",2,2,2,2,2,2
"DDX24",2,2,2,2,2,2
"TP53INP2",2,2,2,2,2,2
"SHC3",2,2,2,2,2,2
"FAM181B",2,2,2,2,2,2
"FAM8A1",2,2,2,2,2,2
"PMP2",0,0,0,0,0,0
"ROR1",2,2,2,2,2,2
"MAGED1",2,2,2,2,2,2
"RNF126",2,2,2,2,2,2
"PFKP",2,2,2,2,2,2
"HNRNPL",2,2,2,2,2,2
"NHLRC1",2,2,2,2,2,2
"RHOJ",2,2,2,2,2,2
"HIST1H3H",1,1,1,1,1,1
"AC020915.1",2,2,2,2,2,2
"TACR2",0,0,0,0,0,0
"HDAC8",2,2,2,2,2,2
"RSPH4A",1,1,1,1,1,1
"AHCYL1",2,2,2,2,2,2
"CLEC18A",1,1,1,1,1,1
"MANF",2,2,2,2,2,2
"HIST1H2BF",1,1,1,1,1,1
"AOC2",2,2,2,2,2,2
"DNAJC7",2,2,2,2,2,2
"IFNGR2",2,2,2,2,2,2
"LYPLA1",2,2,2,2,2,2
"SLC37A4",2,2,2,2,2,2
"WTH3DI",1,1,1,1,1,1
"SRCIN1",2,2,2,2,2,2
"EPHA7",0,0,0,0,0,0
"IKBIP",2,2,2,2,2,2
"LAT",1,1,1,1,1,1
"TENM1",1,1,1,1,1,1
"HIST2H2BF",1,1,1,1,1,1
"TSNARE1",2,2,2,2,2,2
"PLPPR5",0,0,0,0,0,0
"RPS17",2,2,2,2,2,2
"NTRK3",0,0,0,0,0,0
"FAM122A",2,2,2,2,2,2
"RUSC1",2,2,2,2,2,2
"B3GLCT",2,2,2,2,2,2
"MRPL14",2,2,2,2,2,2
"UST",2,2,2,2,2,2
"MAN1B1",2,2,2,2,2,2
"SCO2",2,2,2,2,2,2
"RAN",2,2,2,2,2,2
"GCNA",2,2,2,2,2,2
"SELENOO",2,2,2,2,2,2
"ZNF276",2,2,2,2,2,2
"IGF2BP2",0,0,0,0,0,0
"ZNF497",2,2,2,2,2,2
"WFS1",2,2,2,2,2,2
"PKD1L3",1,1,1,1,1,1
"KAT7",2,2,2,2,2,2
"ZFP41",2,2,2,2,2,2
"PIDD1",2,2,2,2,2,2
"TMEM107",2,2,2,2,2,2
"SH3BP1",2,2,2,2,2,2
"FHL2",2,2,2,2,2,2
"TRNP1",2,2,2,2,2,2
"PET100",2,2,2,2,2,2
"PRR35",0,0,0,0,0,0
"IFI6",1,1,1,1,1,1
"RAD23B",2,2,2,2,2,2
"HSPA12A",2,2,2,2,2,2
"RPS4Y1",2,2,2,2,2,2
"KRTAP20-4",1,1,1,1,1,1
"GLI4",2,2,2,2,2,2
"EXOSC9",2,2,2,2,2,2
"C10ORF76",2,2,2,2,2,2
"CLN6",2,2,2,2,2,2
"PGM1",2,2,2,2,2,2
"AP1S1",2,2,2,2,2,2
"DCN",0,0,0,0,0,0
"RASSF4",2,2,2,2,2,2
"CCT5",2,2,2,2,2,2
"EEF2KMT",2,2,2,2,2,2
"CETN2",2,2,2,2,2,2
"YDJC",2,2,2,2,2,2
"ADRA1D",0,0,0,0,0,0
"H2AFX",2,2,2,2,2,2
"SLC2A1",2,2,2,2,2,2
"PPP3R2",1,1,1,1,1,1
"CNDP1",0,0,0,0,0,0
"TBC1D2B",2,2,2,2,2,2
"RNF152",2,2,2,2,2,2
"LAGE3",2,2,2,2,2,2
"INHA",1,1,1,1,1,1
"CAPN1",2,2,2,2,2,2
"C1ORF194",1,1,1,1,1,1
"ADGRG4",0,0,0,0,0,0
"KPNB1",2,2,2,2,2,2
"GPX7",2,2,2,2,2,2
"DDX39B",2,2,2,2,2,2
"DOCK4",2,2,2,2,2,2
"CUL2",2,2,2,2,2,2
"SH3BGR",2,2,2,2,2,2
"AC092835.1",0,0,0,0,0,0
"FLRT2",0,0,0,0,0,0
"PELI2",2,2,2,2,2,2
"FKBP3",2,2,2,2,2,2
"HDGF",2,2,2,2,2,2
"SVOPL",0,0,0,0,0,0
"NKX6-3",1,1,1,1,1,1
"MTTP",0,0,0,0,0,0
"LINC00959",2,2,2,2,2,2
"AGAP3",2,2,2,2,2,2
"ACLY",2,2,2,2,2,2
"ARHGEF16",2,2,2,2,2,2
"DHODH",2,2,2,2,2,2
"PCDHB8",1,1,1,1,1,1
"CCNE2",2,2,2,2,2,2
"NDUFB10",2,2,2,2,2,2
"NSUN6",2,2,2,2,2,2
"MS4A8",1,1,1,1,1,1
"TMED9",2,2,2,2,2,2
"NAALADL1",2,2,2,2,2,2
"FBXL2",2,2,2,2,2,2
"ACRBP",2,2,2,2,2,2
"CASC10",2,2,2,2,2,2
"EID2",2,2,2,2,2,2
"SLC29A2",2,2,2,2,2,2
"PROZ",1,1,1,1,1,1
"RBCK1",2,2,2,2,2,2
"ITGA7",2,2,2,2,2,2
"KRT73",1,1,1,1,1,1
"BLM",2,2,2,2,2,2
"PCSK9",0,0,0,0,0,0
"PWWP2B",2,2,2,2,2,2
"HYLS1",2,2,2,2,2,2
"SLC25A4",2,2,2,2,2,2
"NKAIN3",0,0,0,0,0,0
"PPM1M",2,2,2,2,2,2
"DRAXIN",2,2,2,2,2,2
"GFOD2",2,2,2,2,2,2
"CSDE1",2,2,2,2,2,2
"RNF208",2,2,2,2,2,2
"CDADC1",2,2,2,2,2,2
"DHX32",2,2,2,2,2,2
"WDR81",2,2,2,2,2,2
"NCMAP",0,0,0,0,0,0
"RABGGTA",2,2,2,2,2,2
"CFH",2,2,2,2,2,2
"MST1",2,2,2,2,2,2
"MAP7",2,2,2,2,2,2
"NCBP2-AS2",2,2,2,2,2,2
"BBS4",2,2,2,2,2,2
"ACCS",2,2,2,2,2,2
"OLIG1",1,1,1,1,1,1
"NPM3",2,2,2,2,2,2
"FLRT3",0,0,0,0,0,0
"FAM229A",2,2,2,2,2,2
"DECR1",2,2,2,2,2,2
"TMEM5",2,2,2,2,2,2
"FANCF",2,2,2,2,2,2
"ZNF446",2,2,2,2,2,2
"ARMCX2",2,2,2,2,2,2
"CNOT7",2,2,2,2,2,2
"AAMP",2,2,2,2,2,2
"SLC39A3",2,2,2,2,2,2
"NDN",2,2,2,2,2,2
"THSD4",2,2,2,2,2,2
"H2AFY",2,2,2,2,2,2
"RBM6",2,2,2,2,2,2
"HIST2H2AB",1,1,1,1,1,1
"FBXO31",2,2,2,2,2,2
"IRF2",2,2,2,2,2,2
"SPINT1",2,2,2,2,2,2
"SYCP2L",1,1,1,1,1,1
"AL163636.2",2,2,2,2,2,2
"TBX6",2,2,2,2,2,2
"NAA10",2,2,2,2,2,2
"CYYR1",2,2,2,2,2,2
"C19ORF24",2,2,2,2,2,2
"DTYMK",2,2,2,2,2,2
"WASHC2A",2,2,2,2,2,2
"PPIH",2,2,2,2,2,2
"IL1RN",0,0,0,0,0,0
"WRNIP1",2,2,2,2,2,2
"CACNA2D3",2,2,2,2,2,2
"PLCXD1",2,2,2,2,2,2
"RFNG",2,2,2,2,2,2
"PARP4",2,2,2,2,2,2
"EDN3",0,0,0,0,0,0
"PPM1E",1,1,1,1,1,1
"MAP4K4",2,2,2,2,2,2
"GCFC2",2,2,2,2,2,2
"CENPE",2,2,2,2,2,2
"FRRS1L",0,0,0,0,0,0
"ST3GAL5",2,2,2,2,2,2
"PRSS12",0,0,0,0,0,0
"ATP6V0E2",2,2,2,2,2,2
"MRPL36",2,2,2,2,2,2
"TMEM106C",2,2,2,2,2,2
"EN2",1,1,1,1,1,1
"DNAH1",2,2,2,2,2,2
"NHSL1",2,2,2,2,2,2
"THEG",1,1,1,1,1,1
"PIK3C3",2,2,2,2,2,2
"MMGT1",2,2,2,2,2,2
"PUS7",2,2,2,2,2,2
"TDP1",2,2,2,2,2,2
"RPS16",2,2,2,2,2,2
"LMBRD1",2,2,2,2,2,2
"PPP2CB",2,2,2,2,2,2
"ALDH1B1",2,2,2,2,2,2
"VGLL1",0,0,0,0,0,0
"SYNPO",2,2,2,2,2,2
"TRIM28",2,2,2,2,2,2
"DNPEP",2,2,2,2,2,2
"CPSF1",2,2,2,2,2,2
"PNMA8B",2,2,2,2,2,2
"SYMPK",2,2,2,2,2,2
"SEC61A1",2,2,2,2,2,2
"CD160",2,2,2,2,2,2
"FAS",2,2,2,2,2,2
"ZBTB37",2,2,2,2,2,2
"TTC33",2,2,2,2,2,2
"MBD5",2,2,2,2,2,2
"FMC1",2,2,2,2,2,2
"GALNT3",2,2,2,2,2,2
"ANXA8",0,0,0,0,0,0
"ADORA2B",0,0,0,0,0,0
"MUC21",0,0,0,0,0,0
"GPR37L1",0,0,0,0,0,0
"GRHL2",2,2,2,2,2,2
"ACTR5",2,2,2,2,2,2
"GGACT",2,2,2,2,2,2
"RARS",2,2,2,2,2,2
"FAM212A",0,0,0,0,0,0
"TMEM242",2,2,2,2,2,2
"CRABP1",0,0,0,0,0,0
"IL1RL2",0,0,0,0,0,0
"VTCN1",0,0,0,0,0,0
"NDST2",2,2,2,2,2,2
"RIPK3",2,2,2,2,2,2
"ABHD17A",2,2,2,2,2,2
"ANP32A",2,2,2,2,2,2
"TEKT4",1,1,1,1,1,1
"TUBB3",1,1,1,1,1,1
"POLQ",1,1,1,1,1,1
"SDC1",2,2,2,2,2,2
"SULT1A2",0,0,0,0,0,0
"RPL29",2,2,2,2,2,2
"ZNHIT2",2,2,2,2,2,2
"MTHFR",2,2,2,2,2,2
"PPP1R14A",0,0,0,0,0,0
"PCDHB16",1,1,1,1,1,1
"CNIH2",1,1,1,1,1,1
"F7",0,0,0,0,0,0
"NDUFAF8",2,2,2,2,2,2
"DSG3",0,0,0,0,0,0
"PPP1R3G",2,2,2,2,2,2
"ANTXR1",2,2,2,2,2,2
"NEURL3",0,0,0,0,0,0
"HIST1H3B",1,1,1,1,1,1
"AGL",2,2,2,2,2,2
"NFE2L1",2,2,2,2,2,2
"TGFB2",2,2,2,2,2,2
"MRPS25",2,2,2,2,2,2
"BCL2L2-PABPN1",2,2,2,2,2,2
"SLC25A24",2,2,2,2,2,2
"LINC00282",1,1,1,1,1,1
"LILRB4",2,2,2,2,2,2
"PPP2R1B",2,2,2,2,2,2
"GRM4",1,1,1,1,1,1
"ACOT8",2,2,2,2,2,2
"JAM3",2,2,2,2,2,2
"CAMK2D",2,2,2,2,2,2
"COL4A4",2,2,2,2,2,2
"HOXA9",2,2,2,2,2,2
"GGT6",0,0,0,0,0,0
"SLFN11",2,2,2,2,2,2
"EPS8L1",2,2,2,2,2,2
"DNMT3A",2,2,2,2,2,2
"CLDN8",1,1,1,1,1,1
"CA11",2,2,2,2,2,2
"RPL23",2,2,2,2,2,2
"GABRB2",0,0,0,0,0,0
"BICDL2",2,2,2,2,2,2
"KIAA0907",2,2,2,2,2,2
