"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"IFI27",1,1,1,1,1,1
"MT4",1,1,1,1,1,1
"DNAH14",1,1,1,1,1,1
"NECTIN2",1,1,1,1,1,1
"C15ORF48",1,1,1,1,1,1
"SH3BGRL3",1,1,1,1,1,1
"OAS3",1,1,1,1,1,1
"B3GAT3",1,1,1,1,1,1
"NKX1-2",1,1,1,1,1,1
"ACTR3B",2,2,2,2,2,2
"MVK",2,2,2,2,2,2
"FOXA1",1,1,1,1,1,1
"GCOM1",0,0,0,0,0,0
"PRR15L",1,1,1,1,1,1
"HEPH",0,0,0,0,0,0
"DCUN1D5",2,2,2,2,2,2
"CLCA2",1,1,1,1,1,1
"PLOD1",1,1,1,1,1,1
"ATPIF1",1,1,1,1,1,1
"SLC30A2",1,1,1,1,1,1
"GNA15",1,1,1,1,1,1
"FAM180B",0,0,0,0,0,0
"ATAD5",1,1,1,1,1,1
"CALML3",1,1,1,1,1,1
"TLE6",1,1,1,1,1,1
"SLC12A7",1,1,1,1,1,1
"MCHR1",0,0,0,0,0,0
"ADK",2,2,2,2,2,2
"PABPC1L",1,1,1,1,1,1
"ADAMTSL1",0,0,0,0,0,0
"SIGLEC15",1,1,1,1,1,1
"RSL24D1",2,2,2,2,2,2
"PAX9",1,1,1,1,1,1
"ADCY2",0,0,0,0,0,0
"TBX20",1,1,1,1,1,1
"SMG9",2,2,2,2,2,2
"CNPY2",1,1,1,1,1,1
"TRPC4AP",2,2,2,2,2,2
"USP30",2,2,2,2,2,2
"SLC12A3",1,1,1,1,1,1
"LPCAT1",1,1,1,1,1,1
"C9ORF16",1,1,1,1,1,1
"C19ORF48",1,1,1,1,1,1
"CASP14",1,1,1,1,1,1
"RIMS3",0,0,0,0,0,0
"CD22",0,0,0,0,0,0
"FNBP1",0,0,0,0,0,0
"AMIGO1",0,0,0,0,0,0
"NPM3",1,1,1,1,1,1
"LONP1",1,1,1,1,1,1
"TSPAN31",2,2,2,2,2,2
"PAICS",2,2,2,2,2,2
"COL9A2",1,1,1,1,1,1
"NR1D1",0,0,0,0,0,0
"CHGA",1,1,1,1,1,1
"SLC8A1",0,0,0,0,0,0
"TRIAP1",2,2,2,2,2,2
"RAB30",0,0,0,0,0,0
"PCBP3",0,0,0,0,0,0
"WT1",0,0,0,0,0,0
"KIF4B",1,1,1,1,1,1
"RGL3",1,1,1,1,1,1
"SERP2",0,0,0,0,0,0
"KIF20B",1,1,1,1,1,1
"HAVCR1",1,1,1,1,1,1
"ZNF383",2,2,2,2,2,2
"TRIM4",0,0,0,0,0,0
"ALYREF",1,1,1,1,1,1
"CHPT1",0,0,0,0,0,0
"TRPM4",1,1,1,1,1,1
"TMEM47",0,0,0,0,0,0
"MUC5B",1,1,1,1,1,1
"HIST1H2AH",1,1,1,1,1,1
"NDUFA2",1,1,1,1,1,1
"AMBN",1,1,1,1,1,1
"TMEM210",1,1,1,1,1,1
"PSMD4",2,2,2,2,2,2
"SHKBP1",1,1,1,1,1,1
"ZNF575",2,2,2,2,2,2
"XYLT1",0,0,0,0,0,0
"SMPD2",1,1,1,1,1,1
"CEP85L",0,0,0,0,0,0
"PSMD8",2,2,2,2,2,2
"AQP2",1,1,1,1,1,1
"MIEN1",1,1,1,1,1,1
"FBXL17",2,2,2,2,2,2
"LIMD2",1,1,1,1,1,1
"ARHGEF17",0,0,0,0,0,0
"CCDC36",0,0,0,0,0,0
"MICAL3",0,0,0,0,0,0
"RASSF6",1,1,1,1,1,1
"CORO1B",1,1,1,1,1,1
"SLC9A4",1,1,1,1,1,1
"CXORF57",0,0,0,0,0,0
"EPAS1",0,0,0,0,0,0
"STAP2",1,1,1,1,1,1
"GDF5",1,1,1,1,1,1
"CCDC51",2,2,2,2,2,2
"MRPL55",1,1,1,1,1,1
"GJB4",1,1,1,1,1,1
"EHBP1L1",0,0,0,0,0,0
"AGPAT3",2,2,2,2,2,2
"GPRC5D",1,1,1,1,1,1
"SCLY",2,2,2,2,2,2
"MUC1",1,1,1,1,1,1
"RAB3C",0,0,0,0,0,0
"DZIP1",0,0,0,0,0,0
"NAA10",1,1,1,1,1,1
"KRTCAP3",1,1,1,1,1,1
"ZNF510",2,2,2,2,2,2
"AGRN",1,1,1,1,1,1
"PI15",0,0,0,0,0,0
"PRICKLE1",0,0,0,0,0,0
"WWC1",1,1,1,1,1,1
"SYTL1",1,1,1,1,1,1
"ARHGEF10",0,0,0,0,0,0
"RICTOR",0,0,0,0,0,0
"ASPSCR1",1,1,1,1,1,1
"CNN3",2,2,2,2,2,2
"MTHFD1L",1,1,1,1,1,1
"LSM7",1,1,1,1,1,1
"RCAN2",0,0,0,0,0,0
"AFAP1L2",0,0,0,0,0,0
"SEC13",2,2,2,2,2,2
"GCAT",1,1,1,1,1,1
"VAT1L",0,0,0,0,0,0
"C19ORF73",1,1,1,1,1,1
"PRLHR",0,0,0,0,0,0
"GBX2",1,1,1,1,1,1
"SYTL5",0,0,0,0,0,0
"OTUD7A",0,0,0,0,0,0
"GABARAPL2",2,2,2,2,2,2
"C19ORF24",1,1,1,1,1,1
"MAPKAPK3",2,2,2,2,2,2
"FOXP1",0,0,0,0,0,0
"OSBP2",1,1,1,1,1,1
"KCNMB2",0,0,0,0,0,0
"C22ORF23",0,0,0,0,0,0
"MTMR11",0,0,0,0,0,0
"PHLDB2",0,0,0,0,0,0
"MT3",1,1,1,1,1,1
"C3ORF18",0,0,0,0,0,0
"HIST2H2AB",1,1,1,1,1,1
"RBPMS",0,0,0,0,0,0
"SLC2A13",0,0,0,0,0,0
"SYNGR4",1,1,1,1,1,1
"NFKBIB",2,2,2,2,2,2
"ARL6IP1",2,2,2,2,2,2
"PRAP1",1,1,1,1,1,1
"GTPBP2",2,2,2,2,2,2
"BHLHB9",0,0,0,0,0,0
"NCOA1",2,2,2,2,2,2
"RBFOX3",0,0,0,0,0,0
"TAF10",2,2,2,2,2,2
"LIPI",0,0,0,0,0,0
"SUN2",0,0,0,0,0,0
"ZNF641",2,2,2,2,2,2
"GPR135",0,0,0,0,0,0
"NUP43",2,2,2,2,2,2
"GREM1",0,0,0,0,0,0
"EPC2",2,2,2,2,2,2
"CCR8",1,1,1,1,1,1
"CLCN2",1,1,1,1,1,1
"EPC1",2,2,2,2,2,2
"RHBG",1,1,1,1,1,1
"LGI3",0,0,0,0,0,0
"NKX2-5",1,1,1,1,1,1
"TAPBP",1,1,1,1,1,1
"RUVBL2",1,1,1,1,1,1
"SMYD2",1,1,1,1,1,1
"ZGRF1",1,1,1,1,1,1
"KCNK9",1,1,1,1,1,1
"C7ORF73",2,2,2,2,2,2
"NCS1",0,0,0,0,0,0
"INPP5B",2,2,2,2,2,2
"ITSN1",2,2,2,2,2,2
"CTNNAL1",0,0,0,0,0,0
"FAM71E1",1,1,1,1,1,1
"PIGQ",1,1,1,1,1,1
"CCDC85A",0,0,0,0,0,0
"NANS",1,1,1,1,1,1
"CDKL1",0,0,0,0,0,0
"CELF2",0,0,0,0,0,0
"ASNA1",2,2,2,2,2,2
"ZNF532",0,0,0,0,0,0
"MAPK14",2,2,2,2,2,2
"CHMP3",2,2,2,2,2,2
"CC2D1B",2,2,2,2,2,2
"LRRC1",2,2,2,2,2,2
"TIMM13",1,1,1,1,1,1
"ATPAF2",2,2,2,2,2,2
"RGS13",0,0,0,0,0,0
"AEBP1",0,0,0,0,0,0
"SEM1",1,1,1,1,1,1
"PLA2G4C",0,0,0,0,0,0
"NSUN4",2,2,2,2,2,2
"LINGO2",0,0,0,0,0,0
"SH2D6",1,1,1,1,1,1
"C11ORF68",2,2,2,2,2,2
"CPNE5",0,0,0,0,0,0
"DRP2",0,0,0,0,0,0
"MYCL",1,1,1,1,1,1
"MISP",1,1,1,1,1,1
"PSMG1",2,2,2,2,2,2
"DONSON",2,2,2,2,2,2
"P2RX4",1,1,1,1,1,1
"UBE2E3",2,2,2,2,2,2
"SOX11",1,1,1,1,1,1
"DLL3",1,1,1,1,1,1
"HIST1H2AJ",1,1,1,1,1,1
"GMPPB",1,1,1,1,1,1
"SPRR2A",1,1,1,1,1,1
"PDZD4",0,0,0,0,0,0
"NDUFS3",2,2,2,2,2,2
"ERG28",2,2,2,2,2,2
"PRSS22",1,1,1,1,1,1
"HSD17B7",2,2,2,2,2,2
"COL6A3",0,0,0,0,0,0
"TMEM255B",0,0,0,0,0,0
"URB2",2,2,2,2,2,2
"UBQLN2",2,2,2,2,2,2
"HIST1H3A",1,1,1,1,1,1
"TIMM50",1,1,1,1,1,1
"PPP1R37",2,2,2,2,2,2
"NDUFB3",2,2,2,2,2,2
"ZNF555",2,2,2,2,2,2
"KBTBD3",2,2,2,2,2,2
"TLE4",0,0,0,0,0,0
"TSPAN13",1,1,1,1,1,1
"SCN2B",0,0,0,0,0,0
"FBN2",1,1,1,1,1,1
"JMY",2,2,2,2,2,2
"TRAF7",2,2,2,2,2,2
"SDSL",1,1,1,1,1,1
"TLX1",1,1,1,1,1,1
"MICAL2",0,0,0,0,0,0
"RYK",2,2,2,2,2,2
"CNPY3",2,2,2,2,2,2
"EIF2B5",2,2,2,2,2,2
"ISG20L2",2,2,2,2,2,2
"PAK1",2,2,2,2,2,2
"ONECUT3",1,1,1,1,1,1
"LGSN",1,1,1,1,1,1
"IMP4",2,2,2,2,2,2
"GPR35",1,1,1,1,1,1
"HCN2",1,1,1,1,1,1
"COMMD4",2,2,2,2,2,2
"STX2",0,0,0,0,0,0
"RNASE4",0,0,0,0,0,0
"NOMO1",2,2,2,2,2,2
"DUSP26",0,0,0,0,0,0
"SLC25A5",1,1,1,1,1,1
"AMMECR1",1,1,1,1,1,1
"ADRM1",2,2,2,2,2,2
"MCFD2",2,2,2,2,2,2
"KIAA1549L",1,1,1,1,1,1
"TEX45",1,1,1,1,1,1
"DNMT3A",2,2,2,2,2,2
"ARHGAP21",2,2,2,2,2,2
"MROH6",1,1,1,1,1,1
"MTUS2",0,0,0,0,0,0
"CD248",0,0,0,0,0,0
"PLEKHH2",0,0,0,0,0,0
"TMEM213",1,1,1,1,1,1
"ADGRG1",1,1,1,1,1,1
"PFKFB1",1,1,1,1,1,1
"WDR12",2,2,2,2,2,2
"P2RY2",1,1,1,1,1,1
"PFKFB2",1,1,1,1,1,1
"ARPC3",2,2,2,2,2,2
"KAT2B",0,0,0,0,0,0
"ATF3",0,0,0,0,0,0
"CASC4",2,2,2,2,2,2
"NKX6-3",1,1,1,1,1,1
"RAMP2",0,0,0,0,0,0
"DCXR",1,1,1,1,1,1
"TTYH1",0,0,0,0,0,0
"BACH2",0,0,0,0,0,0
"JMJD1C",2,2,2,2,2,2
"ANKLE1",1,1,1,1,1,1
"NUDT7",0,0,0,0,0,0
"UBAC2",2,2,2,2,2,2
"TTC13",2,2,2,2,2,2
"MRPS16",2,2,2,2,2,2
"PSMA7",2,2,2,2,2,2
"RIPK2",1,1,1,1,1,1
"MOGAT1",1,1,1,1,1,1
"DAGLB",2,2,2,2,2,2
"CALCB",1,1,1,1,1,1
"MRPS11",2,2,2,2,2,2
"CPZ",0,0,0,0,0,0
"ELAVL1",2,2,2,2,2,2
"TSFM",2,2,2,2,2,2
"PCNP",2,2,2,2,2,2
"TEX19",1,1,1,1,1,1
"C1R",0,0,0,0,0,0
"GYS1",2,2,2,2,2,2
"PAFAH1B1",2,2,2,2,2,2
"VPS25",2,2,2,2,2,2
"CTSA",1,1,1,1,1,1
"USMG5",1,1,1,1,1,1
"TEX15",0,0,0,0,0,0
"ZNF407",2,2,2,2,2,2
"PDGFRL",0,0,0,0,0,0
"NAXE",2,2,2,2,2,2
"LCN2",1,1,1,1,1,1
"MUC21",1,1,1,1,1,1
"IRAK1",1,1,1,1,1,1
"NIPAL2",0,0,0,0,0,0
"NTAN1",2,2,2,2,2,2
"BLNK",1,1,1,1,1,1
"RAN",2,2,2,2,2,2
"GRM7",0,0,0,0,0,0
"GNAZ",0,0,0,0,0,0
"SELENOH",2,2,2,2,2,2
"MTOR",2,2,2,2,2,2
"MED8",2,2,2,2,2,2
"OTUD1",0,0,0,0,0,0
"TMEM119",0,0,0,0,0,0
"SAMD8",2,2,2,2,2,2
"DTX2",1,1,1,1,1,1
"LHFPL5",1,1,1,1,1,1
"CYP11A1",0,0,0,0,0,0
"SLC35F1",0,0,0,0,0,0
"HOXD10",0,0,0,0,0,0
"SORT1",2,2,2,2,2,2
"POP1",2,2,2,2,2,2
"HYAL3",1,1,1,1,1,1
"PRR34",0,0,0,0,0,0
"TGFA",1,1,1,1,1,1
"ZNF341",2,2,2,2,2,2
"DDA1",2,2,2,2,2,2
"ZNF367",1,1,1,1,1,1
"LILRB4",1,1,1,1,1,1
"SDHAF3",2,2,2,2,2,2
"PIH1D1",2,2,2,2,2,2
"CORO2A",1,1,1,1,1,1
"PIGR",1,1,1,1,1,1
"SLC14A2",1,1,1,1,1,1
"SUV39H1",1,1,1,1,1,1
"KRTAP2-3",1,1,1,1,1,1
"BPGM",2,2,2,2,2,2
"KY",0,0,0,0,0,0
"PBX4",1,1,1,1,1,1
"TSC22D3",0,0,0,0,0,0
"CDK7",2,2,2,2,2,2
"RAB40C",2,2,2,2,2,2
"MRC1",0,0,0,0,0,0
"HECA",2,2,2,2,2,2
"RAD51B",2,2,2,2,2,2
"GRIN2A",0,0,0,0,0,0
"TKFC",2,2,2,2,2,2
"ISOC1",0,0,0,0,0,0
"IL17D",0,0,0,0,0,0
"NDUFS5",1,1,1,1,1,1
"CAPN15",2,2,2,2,2,2
"ADRA1D",0,0,0,0,0,0
"DKK1",1,1,1,1,1,1
"KLF15",0,0,0,0,0,0
"BTBD19",0,0,0,0,0,0
"RIPOR1",2,2,2,2,2,2
"IRS1",0,0,0,0,0,0
"NFKBIE",1,1,1,1,1,1
"CARF",0,0,0,0,0,0
"ZNF333",2,2,2,2,2,2
"ST6GALNAC1",1,1,1,1,1,1
"SCO2",1,1,1,1,1,1
"CTLA4",1,1,1,1,1,1
"CYC1",1,1,1,1,1,1
"C3ORF52",1,1,1,1,1,1
"PPM1D",2,2,2,2,2,2
"ARMC7",2,2,2,2,2,2
"C19ORF53",1,1,1,1,1,1
"CARS",2,2,2,2,2,2
"FNDC5",0,0,0,0,0,0
"NOC4L",2,2,2,2,2,2
"STARD10",1,1,1,1,1,1
"GDE1",2,2,2,2,2,2
"HECTD2",0,0,0,0,0,0
"HRAS",1,1,1,1,1,1
"TMEM189",2,2,2,2,2,2
"RORA",0,0,0,0,0,0
"SLC25A1",1,1,1,1,1,1
"LRRC4B",0,0,0,0,0,0
"GSKIP",2,2,2,2,2,2
"GLT1D1",0,0,0,0,0,0
"ADCY4",0,0,0,0,0,0
"ANKZF1",2,2,2,2,2,2
"OSTM1",2,2,2,2,2,2
"PAMR1",0,0,0,0,0,0
"CLSTN2",0,0,0,0,0,0
"SNRPG",2,2,2,2,2,2
"SCUBE1",0,0,0,0,0,0
"PDLIM7",0,0,0,0,0,0
"SEMA4B",1,1,1,1,1,1
"TBX2",0,0,0,0,0,0
"STYXL1",2,2,2,2,2,2
"PTCHD1",0,0,0,0,0,0
"PDK1",1,1,1,1,1,1
"HIST2H2BF",1,1,1,1,1,1
"NLRP7",1,1,1,1,1,1
"TBC1D24",2,2,2,2,2,2
"TMEM204",0,0,0,0,0,0
"NRTN",1,1,1,1,1,1
"GNA11",2,2,2,2,2,2
"METTL5",2,2,2,2,2,2
"VARS2",2,2,2,2,2,2
"FER",0,0,0,0,0,0
"ARHGDIG",1,1,1,1,1,1
"MCM6",2,2,2,2,2,2
"GTF2IRD2B",0,0,0,0,0,0
"MIF",1,1,1,1,1,1
"DPAGT1",2,2,2,2,2,2
"IGFLR1",1,1,1,1,1,1
"CRYBG3",0,0,0,0,0,0
"CLEC4M",0,0,0,0,0,0
"AGFG2",0,0,0,0,0,0
"IBSP",1,1,1,1,1,1
"ADAM8",1,1,1,1,1,1
"ATG2B",2,2,2,2,2,2
"BORCS8",2,2,2,2,2,2
"NKX2-8",1,1,1,1,1,1
"RANBP1",2,2,2,2,2,2
"SLC12A4",0,0,0,0,0,0
"EIF3I",2,2,2,2,2,2
"HUS1",2,2,2,2,2,2
"TEKT5",1,1,1,1,1,1
"ARPC1B",1,1,1,1,1,1
"RUNDC3B",0,0,0,0,0,0
"SLC22A31",1,1,1,1,1,1
"GPR160",1,1,1,1,1,1
"MAD2L1BP",2,2,2,2,2,2
"C14ORF132",0,0,0,0,0,0
"TXNRD2",2,2,2,2,2,2
"ACOX2",0,0,0,0,0,0
"PDCD4",2,2,2,2,2,2
"TIGD3",1,1,1,1,1,1
"ANKS1B",0,0,0,0,0,0
"GPR89B",1,1,1,1,1,1
"ZNF385D",0,0,0,0,0,0
"MTR",2,2,2,2,2,2
"CCNJ",2,2,2,2,2,2
"FBXO6",1,1,1,1,1,1
"NLN",2,2,2,2,2,2
"FKBPL",2,2,2,2,2,2
"DEF6",1,1,1,1,1,1
"APPBP2",2,2,2,2,2,2
"PGAP2",2,2,2,2,2,2
"B4GALT7",2,2,2,2,2,2
"PCDHGA11",0,0,0,0,0,0
"HEBP1",2,2,2,2,2,2
"CYP4X1",1,1,1,1,1,1
"MISP3",1,1,1,1,1,1
"C1QBP",2,2,2,2,2,2
"DPY30",2,2,2,2,2,2
"ARNT",2,2,2,2,2,2
"SMYD3",1,1,1,1,1,1
"AVPR1B",1,1,1,1,1,1
"BCL2L11",2,2,2,2,2,2
"LTB",1,1,1,1,1,1
"CAPZA1",2,2,2,2,2,2
"CSPG4",0,0,0,0,0,0
"WNT7A",1,1,1,1,1,1
"GINS3",2,2,2,2,2,2
"PANK1",1,1,1,1,1,1
"NDUFAF8",1,1,1,1,1,1
"NFIL3",0,0,0,0,0,0
"BCR",2,2,2,2,2,2
"ADCY8",0,0,0,0,0,0
"KCTD5",2,2,2,2,2,2
"RUNX3",1,1,1,1,1,1
"FCGR1A",1,1,1,1,1,1
"PTAR1",2,2,2,2,2,2
"PLEKHB2",2,2,2,2,2,2
"ACVRL1",0,0,0,0,0,0
"PXK",0,0,0,0,0,0
"ZSWIM4",1,1,1,1,1,1
"SCNM1",2,2,2,2,2,2
"EREG",1,1,1,1,1,1
"ST3GAL3",0,0,0,0,0,0
"XPA",2,2,2,2,2,2
"EIF1B",2,2,2,2,2,2
"RPP40",2,2,2,2,2,2
"PHF23",2,2,2,2,2,2
"TARS",2,2,2,2,2,2
"TRERF1",0,0,0,0,0,0
"RNF103",2,2,2,2,2,2
"MAP3K5",0,0,0,0,0,0
"KCNJ10",1,1,1,1,1,1
"CBX4",2,2,2,2,2,2
"CSDE1",2,2,2,2,2,2
"SCGB1D1",1,1,1,1,1,1
"KRT23",1,1,1,1,1,1
"PADI1",1,1,1,1,1,1
"C1ORF226",1,1,1,1,1,1
"LINC00959",0,0,0,0,0,0
"LDLRAD4",0,0,0,0,0,0
"ZFP28",0,0,0,0,0,0
"TCHH",1,1,1,1,1,1
"PCDHB7",0,0,0,0,0,0
"DOT1L",2,2,2,2,2,2
"HMOX2",2,2,2,2,2,2
"RIC8B",2,2,2,2,2,2
"THAP5",2,2,2,2,2,2
"P2RX7",0,0,0,0,0,0
"SARAF",2,2,2,2,2,2
"EMC10",2,2,2,2,2,2
"PMP2",0,0,0,0,0,0
"CYB561",2,2,2,2,2,2
"SNX22",1,1,1,1,1,1
"LCA5",0,0,0,0,0,0
"MSH2",2,2,2,2,2,2
"ASB1",2,2,2,2,2,2
"UGT3A2",1,1,1,1,1,1
"FAM114A2",2,2,2,2,2,2
"SEC14L2",1,1,1,1,1,1
"SLC39A7",2,2,2,2,2,2
"PPFIA3",1,1,1,1,1,1
"FANCC",2,2,2,2,2,2
"ACY3",1,1,1,1,1,1
"NOTUM",1,1,1,1,1,1
"HOXC13",1,1,1,1,1,1
"IGBP1",2,2,2,2,2,2
"CDIP1",0,0,0,0,0,0
"KRTAP3-1",1,1,1,1,1,1
"MYCBP2",2,2,2,2,2,2
"ZFP36L1",0,0,0,0,0,0
"FOLH1",1,1,1,1,1,1
"ADCY3",0,0,0,0,0,0
"IRS4",0,0,0,0,0,0
"COPB2",2,2,2,2,2,2
"PCNX3",2,2,2,2,2,2
"NDUFA9",2,2,2,2,2,2
"NUDT15",2,2,2,2,2,2
"RASSF4",1,1,1,1,1,1
"FOXD4",1,1,1,1,1,1
"TMEM238",1,1,1,1,1,1
"GDPGP1",2,2,2,2,2,2
"EFNA1",1,1,1,1,1,1
"KLHDC8B",0,0,0,0,0,0
"TMEM132C",0,0,0,0,0,0
"MICU3",0,0,0,0,0,0
"OLFM4",1,1,1,1,1,1
"TMEM64",0,0,0,0,0,0
"FAM129A",0,0,0,0,0,0
"COX7B",2,2,2,2,2,2
"FAT4",0,0,0,0,0,0
"RHBDD2",2,2,2,2,2,2
"CCL21",0,0,0,0,0,0
"ADAP1",1,1,1,1,1,1
"NSUN5",2,2,2,2,2,2
"GNPDA2",2,2,2,2,2,2
"STK31",1,1,1,1,1,1
"VTCN1",1,1,1,1,1,1
"TNS4",1,1,1,1,1,1
"NID1",0,0,0,0,0,0
"LPAR4",0,0,0,0,0,0
"RHBDL2",1,1,1,1,1,1
"C5ORF46",1,1,1,1,1,1
"KIF26A",0,0,0,0,0,0
"CIB1",1,1,1,1,1,1
"FAM49B",1,1,1,1,1,1
"ARL15",2,2,2,2,2,2
"TWIST2",0,0,0,0,0,0
"DNAJB14",2,2,2,2,2,2
"SQLE",1,1,1,1,1,1
"FAAP24",1,1,1,1,1,1
"DCAF12",2,2,2,2,2,2
"CTSF",0,0,0,0,0,0
"GJB5",1,1,1,1,1,1
"XG",1,1,1,1,1,1
"KRT19",1,1,1,1,1,1
"SLPI",1,1,1,1,1,1
"WNT4",0,0,0,0,0,0
"NSRP1",2,2,2,2,2,2
"CD3EAP",1,1,1,1,1,1
"TGFB3",0,0,0,0,0,0
"LMBRD1",2,2,2,2,2,2
"SPATC1",1,1,1,1,1,1
"SMAD3",0,0,0,0,0,0
"GMPPA",2,2,2,2,2,2
"TSPYL1",2,2,2,2,2,2
"CCNE2",1,1,1,1,1,1
"ANAPC7",2,2,2,2,2,2
"FAM50A",1,1,1,1,1,1
"ROCK1",2,2,2,2,2,2
"PDCD7",2,2,2,2,2,2
"KIAA0408",0,0,0,0,0,0
"POLR1E",2,2,2,2,2,2
"KIFC2",1,1,1,1,1,1
"SORD",1,1,1,1,1,1
"C19ORF84",1,1,1,1,1,1
"TUBB6",0,0,0,0,0,0
"CGN",1,1,1,1,1,1
"ZBTB14",2,2,2,2,2,2
"PRCC",2,2,2,2,2,2
"RAB17",1,1,1,1,1,1
"PTRHD1",2,2,2,2,2,2
"AIFM2",1,1,1,1,1,1
"AFAP1",2,2,2,2,2,2
"MYLIP",0,0,0,0,0,0
"FAM173A",1,1,1,1,1,1
"PDZRN3",0,0,0,0,0,0
"PCDHB12",0,0,0,0,0,0
"PDGFD",0,0,0,0,0,0
"SSBP1",2,2,2,2,2,2
"IL36G",1,1,1,1,1,1
"ETS1",0,0,0,0,0,0
"GRM8",1,1,1,1,1,1
"DPF1",1,1,1,1,1,1
"SBF2",2,2,2,2,2,2
"RRAS",0,0,0,0,0,0
"TTC6",1,1,1,1,1,1
"FAAP100",2,2,2,2,2,2
"CLK4",2,2,2,2,2,2
"SENP7",0,0,0,0,0,0
"ITPR3",1,1,1,1,1,1
"INCA1",2,2,2,2,2,2
"SPINK6",1,1,1,1,1,1
"SIMC1",0,0,0,0,0,0
"PTGES3L",0,0,0,0,0,0
"PSMD2",2,2,2,2,2,2
"CPT1B",1,1,1,1,1,1
"UFD1",2,2,2,2,2,2
"COLGALT1",2,2,2,2,2,2
"MUM1",2,2,2,2,2,2
"FUT2",1,1,1,1,1,1
"CTNNBIP1",2,2,2,2,2,2
"RAB15",1,1,1,1,1,1
"CDK5R2",1,1,1,1,1,1
"ADPRH",0,0,0,0,0,0
"RGN",0,0,0,0,0,0
"ANO4",0,0,0,0,0,0
"UNC119",2,2,2,2,2,2
"C2ORF74",0,0,0,0,0,0
"APOC1",1,1,1,1,1,1
"INAVA",1,1,1,1,1,1
"ELOVL1",2,2,2,2,2,2
"FXYD3",1,1,1,1,1,1
"ANXA2",1,1,1,1,1,1
"AKAP12",0,0,0,0,0,0
"SPRR3",1,1,1,1,1,1
"C17ORF51",0,0,0,0,0,0
"ICA1",1,1,1,1,1,1
"CNBP",2,2,2,2,2,2
"SKI",2,2,2,2,2,2
"HIST1H4B",1,1,1,1,1,1
"MRS2",2,2,2,2,2,2
"SH3GLB1",2,2,2,2,2,2
"GRB14",1,1,1,1,1,1
"ARRB1",0,0,0,0,0,0
"CLIP4",0,0,0,0,0,0
"DEFB4A",1,1,1,1,1,1
"HSH2D",1,1,1,1,1,1
"HOOK2",1,1,1,1,1,1
"ZNRF1",2,2,2,2,2,2
"WDR44",2,2,2,2,2,2
"RRP9",2,2,2,2,2,2
"STX7",2,2,2,2,2,2
"WWTR1",0,0,0,0,0,0
"PDHX",2,2,2,2,2,2
"LRRC8E",1,1,1,1,1,1
"ZC3H3",2,2,2,2,2,2
"ZDHHC14",0,0,0,0,0,0
"P2RY12",0,0,0,0,0,0
"USP41",1,1,1,1,1,1
"DPM2",2,2,2,2,2,2
"CGGBP1",2,2,2,2,2,2
"HIST1H1D",1,1,1,1,1,1
"LTF",1,1,1,1,1,1
"PGK1",1,1,1,1,1,1
"SYCE3",1,1,1,1,1,1
"LSMEM2",0,0,0,0,0,0
"G6PD",1,1,1,1,1,1
"AACS",2,2,2,2,2,2
"MRPL3",2,2,2,2,2,2
"RNF208",1,1,1,1,1,1
"AIFM3",1,1,1,1,1,1
"NADSYN1",2,2,2,2,2,2
"SYT5",1,1,1,1,1,1
"FHL3",0,0,0,0,0,0
"PHF21A",2,2,2,2,2,2
"ONECUT1",1,1,1,1,1,1
"CDC42SE1",2,2,2,2,2,2
"VCAM1",0,0,0,0,0,0
"EGR2",0,0,0,0,0,0
"LYSMD4",2,2,2,2,2,2
"CFD",0,0,0,0,0,0
"CYTH2",2,2,2,2,2,2
"GPATCH2L",2,2,2,2,2,2
"RAB41",0,0,0,0,0,0
"CCDC124",2,2,2,2,2,2
"TWSG1",0,0,0,0,0,0
"PTRH2",2,2,2,2,2,2
"CKM",1,1,1,1,1,1
"VPS72",2,2,2,2,2,2
"CREB3L4",1,1,1,1,1,1
"FOXI1",1,1,1,1,1,1
"UAP1L1",1,1,1,1,1,1
"TNFRSF9",1,1,1,1,1,1
"MAB21L3",1,1,1,1,1,1
"EMP3",0,0,0,0,0,0
"ARF1",2,2,2,2,2,2
"TPRG1L",2,2,2,2,2,2
"RFC3",1,1,1,1,1,1
"ISLR",0,0,0,0,0,0
"ACACA",2,2,2,2,2,2
"NRDC",2,2,2,2,2,2
"TAF9",2,2,2,2,2,2
"RGMA",0,0,0,0,0,0
"ARL14EP",2,2,2,2,2,2
"SEC22C",2,2,2,2,2,2
"SPTBN1",2,2,2,2,2,2
"SNX9",2,2,2,2,2,2
"TIGAR",2,2,2,2,2,2
"ZNF208",0,0,0,0,0,0
"ZNF17",2,2,2,2,2,2
"ESM1",1,1,1,1,1,1
"C17ORF58",2,2,2,2,2,2
"CELSR3",1,1,1,1,1,1
"DPEP1",1,1,1,1,1,1
"TMEM184A",1,1,1,1,1,1
"XRCC3",2,2,2,2,2,2
"LRP4",1,1,1,1,1,1
"ITPRIP",0,0,0,0,0,0
"RAB11FIP2",0,0,0,0,0,0
"HMGCS2",1,1,1,1,1,1
"GMNN",1,1,1,1,1,1
"ANKS4B",1,1,1,1,1,1
"RFWD2",2,2,2,2,2,2
"CA5B",2,2,2,2,2,2
"COPS5",2,2,2,2,2,2
"AXIN1",2,2,2,2,2,2
"TSTD1",1,1,1,1,1,1
"CGNL1",0,0,0,0,0,0
