"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SLC1A4",2,2,2,2,2,2
"ARHGAP17",2,2,2,2,2,2
"GABRA6",1,1,1,1,1,1
"IGFL2",1,1,1,1,1,1
"MADCAM1",0,0,0,0,0,0
"PRKG2",0,0,0,0,0,0
"MAGEA8",0,0,0,0,0,0
"RIMBP2",1,1,1,1,1,1
"TRIM63",1,1,1,1,1,1
"CREB5",1,1,1,1,1,1
"ZNF75A",2,2,2,2,2,2
"CAPN6",0,0,0,0,0,0
"SGCB",2,2,2,2,2,2
"ZZEF1",2,2,2,2,2,2
"MRPL9",2,2,2,2,2,2
"NPLOC4",2,2,2,2,2,2
"TXNDC15",2,2,2,2,2,2
"TMEM132B",2,2,2,2,2,2
"ZNF689",2,2,2,2,2,2
"C19ORF57",2,2,2,2,2,2
"TMED8",2,2,2,2,2,2
"CABLES1",2,2,2,2,2,2
"RFX4",0,0,0,0,0,0
"ITM2A",2,2,2,2,2,2
"CDC34",2,2,2,2,2,2
"TWF1",2,2,2,2,2,2
"MIA3",2,2,2,2,2,2
"MARK4",2,2,2,2,2,2
"BBS4",2,2,2,2,2,2
"CELF5",1,1,1,1,1,1
"KIF21B",0,0,0,0,0,0
"FAAH",2,2,2,2,2,2
"NLN",2,2,2,2,2,2
"XRCC1",2,2,2,2,2,2
"SLC9A1",2,2,2,2,2,2
"NBEAL1",2,2,2,2,2,2
"NETO1",1,1,1,1,1,1
"KNDC1",2,2,2,2,2,2
"TCTEX1D4",2,2,2,2,2,2
"NOV",2,2,2,2,2,2
"TARSL2",2,2,2,2,2,2
"MED14OS",2,2,2,2,2,2
"LCN12",2,2,2,2,2,2
"ATXN7L3",2,2,2,2,2,2
"PARP11",2,2,2,2,2,2
"TUBA4A",2,2,2,2,2,2
"CPEB3",2,2,2,2,2,2
"NEU1",2,2,2,2,2,2
"PPP3CB",2,2,2,2,2,2
"LCA5L",2,2,2,2,2,2
"CXORF38",2,2,2,2,2,2
"RIOX2",2,2,2,2,2,2
"CLSTN2",0,0,0,0,0,0
"HPCAL4",1,1,1,1,1,1
"OR51E1",2,2,2,2,2,2
"BAG2",2,2,2,2,2,2
"UPF2",2,2,2,2,2,2
"ZNF280D",2,2,2,2,2,2
"TRIB3",1,1,1,1,1,1
"SH3GLB2",2,2,2,2,2,2
"EI24",2,2,2,2,2,2
"PHF13",2,2,2,2,2,2
"TM4SF1",1,1,1,1,1,1
"SUMO2",2,2,2,2,2,2
"IL2",0,0,0,0,0,0
"GOLGA8R",0,0,0,0,0,0
"ANKRD35",2,2,2,2,2,2
"RIC8B",2,2,2,2,2,2
"TCL1A",0,0,0,0,0,0
"NRBF2",2,2,2,2,2,2
"UFSP2",2,2,2,2,2,2
"MGA",2,2,2,2,2,2
"ATP8B2",2,2,2,2,2,2
"NDRG2",2,2,2,2,2,2
"MECOM",2,2,2,2,2,2
"SLC7A2",2,2,2,2,2,2
"GLRX3",2,2,2,2,2,2
"HNRNPUL2",2,2,2,2,2,2
"SFTPB",1,1,1,1,1,1
"FGFR3",1,1,1,1,1,1
"ATP10B",1,1,1,1,1,1
"SLC25A42",2,2,2,2,2,2
"TSGA10",2,2,2,2,2,2
"ANKRD13D",2,2,2,2,2,2
"SRPX2",1,1,1,1,1,1
"PKIA",2,2,2,2,2,2
"PRR32",1,1,1,1,1,1
"ACAA1",2,2,2,2,2,2
"EGR3",0,0,0,0,0,0
"AKNAD1",0,0,0,0,0,0
"TMEM56",2,2,2,2,2,2
"ZNF333",2,2,2,2,2,2
"GNB1",2,2,2,2,2,2
"TMEM30A",2,2,2,2,2,2
"ARL6",2,2,2,2,2,2
"TCEAL2",0,0,0,0,0,0
"NPY5R",0,0,0,0,0,0
"ISM1",0,0,0,0,0,0
"SCN3A",0,0,0,0,0,0
"DACT1",2,2,2,2,2,2
"CHD7",2,2,2,2,2,2
"SMPD3",2,2,2,2,2,2
"CAPN8",1,1,1,1,1,1
"RGS2",0,0,0,0,0,0
"TRPC4AP",2,2,2,2,2,2
"THAP6",2,2,2,2,2,2
"APOBEC3B",0,0,0,0,0,0
"P3H2",2,2,2,2,2,2
"ROR2",0,0,0,0,0,0
"SLC45A2",1,1,1,1,1,1
"UNC119B",2,2,2,2,2,2
"FBXO9",2,2,2,2,2,2
"SLC9A8",2,2,2,2,2,2
"GTF2H4",2,2,2,2,2,2
"TMC4",2,2,2,2,2,2
"DIO2",0,0,0,0,0,0
"OSBPL1A",2,2,2,2,2,2
"GRAP2",0,0,0,0,0,0
"TESPA1",0,0,0,0,0,0
"GCOM1",0,0,0,0,0,0
"PRR19",2,2,2,2,2,2
"ERCC6L2",2,2,2,2,2,2
"TRIM54",1,1,1,1,1,1
"XPNPEP3",2,2,2,2,2,2
"DGAT2L6",1,1,1,1,1,1
"KCNN3",2,2,2,2,2,2
"FAS",2,2,2,2,2,2
"TRPS1",2,2,2,2,2,2
"MTRF1",2,2,2,2,2,2
"DTHD1",0,0,0,0,0,0
"FAM71E1",2,2,2,2,2,2
"ITK",0,0,0,0,0,0
"MARCH11",1,1,1,1,1,1
"DLK2",2,2,2,2,2,2
"PSMA8",0,0,0,0,0,0
"NDNF",0,0,0,0,0,0
"MCFD2",2,2,2,2,2,2
"IRS4",0,0,0,0,0,0
"CDH11",1,1,1,1,1,1
"PCSK1",0,0,0,0,0,0
"ROPN1B",0,0,0,0,0,0
"NUP160",2,2,2,2,2,2
"CPEB4",2,2,2,2,2,2
"COL26A1",1,1,1,1,1,1
"RAB7A",2,2,2,2,2,2
"CACNB3",2,2,2,2,2,2
"FAM234B",2,2,2,2,2,2
"TLR3",2,2,2,2,2,2
"MTAP",2,2,2,2,2,2
"ZBTB26",2,2,2,2,2,2
"TEX47",0,0,0,0,0,0
"ST8SIA2",1,1,1,1,1,1
"ALG11",2,2,2,2,2,2
"UTS2R",0,0,0,0,0,0
"ADSS",2,2,2,2,2,2
"PLS3",2,2,2,2,2,2
"AHSG",1,1,1,1,1,1
"ZNF85",2,2,2,2,2,2
"ZNF654",2,2,2,2,2,2
"HLF",0,0,0,0,0,0
"EDNRA",2,2,2,2,2,2
"CARMIL2",0,0,0,0,0,0
"SH2D4B",0,0,0,0,0,0
"ANKS1A",2,2,2,2,2,2
"DOK6",0,0,0,0,0,0
"HACL1",2,2,2,2,2,2
"PGAP3",2,2,2,2,2,2
"CASR",0,0,0,0,0,0
"GK",2,2,2,2,2,2
"RAC1",2,2,2,2,2,2
"PER2",2,2,2,2,2,2
"OMG",2,2,2,2,2,2
"TMEM80",2,2,2,2,2,2
"SPTY2D1",2,2,2,2,2,2
"FCN3",2,2,2,2,2,2
"PAX5",0,0,0,0,0,0
"PABPC4",2,2,2,2,2,2
"LRMP",0,0,0,0,0,0
"NUDT19",2,2,2,2,2,2
"CACNA1D",2,2,2,2,2,2
"GFRA3",0,0,0,0,0,0
"CREB3L2",2,2,2,2,2,2
"BTNL8",0,0,0,0,0,0
"HIVEP3",2,2,2,2,2,2
"AMBRA1",2,2,2,2,2,2
"CNGB1",1,1,1,1,1,1
"FUT2",2,2,2,2,2,2
"STMN2",1,1,1,1,1,1
"WDR31",2,2,2,2,2,2
"LONP1",2,2,2,2,2,2
"TEX261",2,2,2,2,2,2
"TICAM2",2,2,2,2,2,2
"SLC25A45",2,2,2,2,2,2
"LGALS2",0,0,0,0,0,0
"CERS5",2,2,2,2,2,2
"PSG9",1,1,1,1,1,1
"PEX11A",2,2,2,2,2,2
"GNAL",2,2,2,2,2,2
"TMEM54",2,2,2,2,2,2
"FAM171B",1,1,1,1,1,1
"ANKRD31",2,2,2,2,2,2
"AC009779.3",2,2,2,2,2,2
"TACC2",2,2,2,2,2,2
"RGL3",2,2,2,2,2,2
"LCN1",1,1,1,1,1,1
"ALAS2",0,0,0,0,0,0
"BTG1",2,2,2,2,2,2
"METTL25",2,2,2,2,2,2
"ZBTB46",2,2,2,2,2,2
"RNF183",1,1,1,1,1,1
"PCDH11X",0,0,0,0,0,0
"ZSWIM4",2,2,2,2,2,2
"OSBPL10",2,2,2,2,2,2
"ADRA2C",1,1,1,1,1,1
"CYP17A1",0,0,0,0,0,0
"GPR155",2,2,2,2,2,2
"ROBO3",2,2,2,2,2,2
"LIMCH1",2,2,2,2,2,2
"ZNF286A",2,2,2,2,2,2
"IL16",0,0,0,0,0,0
"MYO1D",2,2,2,2,2,2
"CALCA",0,0,0,0,0,0
"CACUL1",2,2,2,2,2,2
"GFAP",1,1,1,1,1,1
"C17ORF113",2,2,2,2,2,2
"TMPRSS3",0,0,0,0,0,0
"FAM89A",2,2,2,2,2,2
"YAF2",2,2,2,2,2,2
"CCDC39",2,2,2,2,2,2
"TEFM",2,2,2,2,2,2
"DISP3",1,1,1,1,1,1
"USPL1",2,2,2,2,2,2
"ANKFY1",2,2,2,2,2,2
"WAC",2,2,2,2,2,2
"RBM23",2,2,2,2,2,2
"CCDC148",2,2,2,2,2,2
"TMEM243",2,2,2,2,2,2
"RXRA",2,2,2,2,2,2
"SMURF2",2,2,2,2,2,2
"ZKSCAN7",2,2,2,2,2,2
"IFFO2",2,2,2,2,2,2
"KANK2",2,2,2,2,2,2
"VWA5B2",2,2,2,2,2,2
"XDH",1,1,1,1,1,1
"KLHL26",2,2,2,2,2,2
"SNTG2",2,2,2,2,2,2
"TMEM51",2,2,2,2,2,2
"TRPM7",2,2,2,2,2,2
"CCDC65",2,2,2,2,2,2
"HELLS",2,2,2,2,2,2
"KCTD2",2,2,2,2,2,2
"ARPC5L",2,2,2,2,2,2
"ERVW-1",0,0,0,0,0,0
"RNF225",1,1,1,1,1,1
"PKP2",1,1,1,1,1,1
"GOLGA7B",1,1,1,1,1,1
"QRICH2",2,2,2,2,2,2
"SLC25A37",2,2,2,2,2,2
"PPT1",2,2,2,2,2,2
"TAGAP",0,0,0,0,0,0
"SLC18A2",1,1,1,1,1,1
"ANKRD30B",1,1,1,1,1,1
"ARX",1,1,1,1,1,1
"GPCPD1",2,2,2,2,2,2
"LRRC8A",2,2,2,2,2,2
"OLFML1",2,2,2,2,2,2
"DHCR7",2,2,2,2,2,2
"MXD1",2,2,2,2,2,2
"YBX3",2,2,2,2,2,2
"JAK2",2,2,2,2,2,2
"SCAF8",2,2,2,2,2,2
"COL4A6",0,0,0,0,0,0
"PEX12",2,2,2,2,2,2
"COL7A1",1,1,1,1,1,1
"TMEM39B",2,2,2,2,2,2
"PAQR3",2,2,2,2,2,2
"NAV2",2,2,2,2,2,2
"ATP10A",2,2,2,2,2,2
"CKS2",2,2,2,2,2,2
"SGPP2",2,2,2,2,2,2
"TRIM59",2,2,2,2,2,2
"DCUN1D1",2,2,2,2,2,2
"B4GALNT2",0,0,0,0,0,0
"CHST7",2,2,2,2,2,2
"BEX1",0,0,0,0,0,0
"WDR35",2,2,2,2,2,2
"MKRN2",2,2,2,2,2,2
"C17ORF58",2,2,2,2,2,2
"RNASE2",1,1,1,1,1,1
"MAST1",2,2,2,2,2,2
"FBLN2",2,2,2,2,2,2
"SKIV2L",2,2,2,2,2,2
"GOLGA8K",0,0,0,0,0,0
"PLEKHG4",2,2,2,2,2,2
"KCTD13",2,2,2,2,2,2
"SFXN2",2,2,2,2,2,2
"MTSS1",2,2,2,2,2,2
"INTS10",2,2,2,2,2,2
"ATF5",2,2,2,2,2,2
"ESYT1",2,2,2,2,2,2
"IGSF9",2,2,2,2,2,2
"COMMD8",2,2,2,2,2,2
"ACO1",2,2,2,2,2,2
"FDX1",2,2,2,2,2,2
"FAM216A",2,2,2,2,2,2
"RBM24",0,0,0,0,0,0
"ZNF343",2,2,2,2,2,2
"SELL",0,0,0,0,0,0
"TPST1",2,2,2,2,2,2
"S1PR2",2,2,2,2,2,2
"MTCH1",2,2,2,2,2,2
"EFL1",2,2,2,2,2,2
"C2ORF42",2,2,2,2,2,2
"PLEKHA1",2,2,2,2,2,2
"ARMC8",2,2,2,2,2,2
"FCF1",2,2,2,2,2,2
"DPPA4",0,0,0,0,0,0
"FAM189A1",0,0,0,0,0,0
"JUND",2,2,2,2,2,2
"MAN1B1",2,2,2,2,2,2
"RPS6KA3",2,2,2,2,2,2
"BCAS2",2,2,2,2,2,2
"INAFM2",2,2,2,2,2,2
"MOCOS",2,2,2,2,2,2
"XPA",2,2,2,2,2,2
"PPP1R42",2,2,2,2,2,2
"GRIK3",1,1,1,1,1,1
"CAMLG",2,2,2,2,2,2
"LPIN1",2,2,2,2,2,2
"ZFYVE21",2,2,2,2,2,2
"CEP162",2,2,2,2,2,2
"UCN",2,2,2,2,2,2
"ZNF429",2,2,2,2,2,2
"DAB1",0,0,0,0,0,0
"ZNF573",2,2,2,2,2,2
"ARHGAP27",2,2,2,2,2,2
"NCAM1",0,0,0,0,0,0
"MLXIPL",1,1,1,1,1,1
"FOLR3",0,0,0,0,0,0
"SLC26A9",0,0,0,0,0,0
"IKZF1",0,0,0,0,0,0
"MON2",2,2,2,2,2,2
"TIAM2",2,2,2,2,2,2
"CENPK",2,2,2,2,2,2
"KLHDC7B",1,1,1,1,1,1
"NT5DC2",2,2,2,2,2,2
"MAPKAPK2",2,2,2,2,2,2
"BEND4",0,0,0,0,0,0
"NLRP6",0,0,0,0,0,0
"PRKAG2",2,2,2,2,2,2
"WDR64",2,2,2,2,2,2
"DCAF16",2,2,2,2,2,2
"DNAJB5",2,2,2,2,2,2
"PDZD11",2,2,2,2,2,2
"S100B",1,1,1,1,1,1
"POU2F2",0,0,0,0,0,0
"MID1IP1",2,2,2,2,2,2
"GJA3",1,1,1,1,1,1
"CASP10",2,2,2,2,2,2
"TBC1D7",2,2,2,2,2,2
"FAM163A",0,0,0,0,0,0
"ZBTB32",2,2,2,2,2,2
"CSTB",2,2,2,2,2,2
"EFNA4",2,2,2,2,2,2
"PNPLA1",0,0,0,0,0,0
"MAP2",2,2,2,2,2,2
"FADD",2,2,2,2,2,2
"HCFC1R1",2,2,2,2,2,2
"TMEM229A",0,0,0,0,0,0
"PLCL2",2,2,2,2,2,2
"ACR",2,2,2,2,2,2
"CR1",0,0,0,0,0,0
"HOXB6",2,2,2,2,2,2
"GYG1",2,2,2,2,2,2
"BCL9",2,2,2,2,2,2
"COPS7B",2,2,2,2,2,2
"CRHR1",1,1,1,1,1,1
"ICE1",2,2,2,2,2,2
"IQGAP1",2,2,2,2,2,2
"ZNF518A",2,2,2,2,2,2
"PCSK2",1,1,1,1,1,1
"MGAM2",0,0,0,0,0,0
"ARHGAP21",2,2,2,2,2,2
"CAMK4",0,0,0,0,0,0
"SPRTN",2,2,2,2,2,2
"CCDC160",0,0,0,0,0,0
"KLHDC1",2,2,2,2,2,2
"C1QL1",1,1,1,1,1,1
"TMEM163",1,1,1,1,1,1
"RAB11FIP5",2,2,2,2,2,2
"ASB14",2,2,2,2,2,2
"ABLIM1",2,2,2,2,2,2
"NECTIN2",2,2,2,2,2,2
"WDR47",2,2,2,2,2,2
"HIGD1C",2,2,2,2,2,2
"KRT75",1,1,1,1,1,1
"GRIN3A",2,2,2,2,2,2
"SPDYE4",0,0,0,0,0,0
"SIK3",2,2,2,2,2,2
"POLR3H",2,2,2,2,2,2
"PPP4R1",2,2,2,2,2,2
"FOXN1",0,0,0,0,0,0
"CRHR2",1,1,1,1,1,1
"ALG12",2,2,2,2,2,2
"PLIN1",0,0,0,0,0,0
"FOXO1",2,2,2,2,2,2
"CAAP1",2,2,2,2,2,2
"MAPRE2",2,2,2,2,2,2
"VAMP8",2,2,2,2,2,2
"KIAA0319",1,1,1,1,1,1
"THBS4",1,1,1,1,1,1
"HTR1B",1,1,1,1,1,1
"PCSK9",1,1,1,1,1,1
"MIOS",2,2,2,2,2,2
"ACTR5",2,2,2,2,2,2
"IRX5",1,1,1,1,1,1
"KBTBD3",2,2,2,2,2,2
"FBXW12",2,2,2,2,2,2
"KPNA6",2,2,2,2,2,2
"TCTN3",2,2,2,2,2,2
"PAPD5",2,2,2,2,2,2
"TNRC6B",2,2,2,2,2,2
"SRSF4",2,2,2,2,2,2
"ZFP3",2,2,2,2,2,2
"CYSRT1",2,2,2,2,2,2
"SEC22C",2,2,2,2,2,2
"S100A13",2,2,2,2,2,2
"NBPF12",2,2,2,2,2,2
"DCSTAMP",1,1,1,1,1,1
"QTRT2",2,2,2,2,2,2
"INPP5F",2,2,2,2,2,2
"FEZ1",2,2,2,2,2,2
"NABP2",2,2,2,2,2,2
"RDH13",2,2,2,2,2,2
"DTL",2,2,2,2,2,2
"PNN",2,2,2,2,2,2
"BAHD1",2,2,2,2,2,2
"RHPN1",2,2,2,2,2,2
"LMAN2L",2,2,2,2,2,2
"CSMD2",2,2,2,2,2,2
"ANGPTL4",2,2,2,2,2,2
"SOD3",0,0,0,0,0,0
"AXIN2",2,2,2,2,2,2
"ZNF507",2,2,2,2,2,2
"CALCOCO1",2,2,2,2,2,2
"LAGE3",2,2,2,2,2,2
"RHOD",2,2,2,2,2,2
"NUMA1",2,2,2,2,2,2
"LGALS13",1,1,1,1,1,1
"RFC5",2,2,2,2,2,2
"FCGBP",0,0,0,0,0,0
"FMN2",0,0,0,0,0,0
"HMGXB3",2,2,2,2,2,2
"TMEM43",2,2,2,2,2,2
"MYOZ3",2,2,2,2,2,2
"SRSF7",2,2,2,2,2,2
"VAMP4",2,2,2,2,2,2
"PAPLN",2,2,2,2,2,2
"COL21A1",2,2,2,2,2,2
"GALNT13",1,1,1,1,1,1
"TRMT61B",2,2,2,2,2,2
"DEF8",2,2,2,2,2,2
"CD69",0,0,0,0,0,0
"GTF2H2C",2,2,2,2,2,2
"SOX21",0,0,0,0,0,0
"KIAA1683",2,2,2,2,2,2
"DCAF15",2,2,2,2,2,2
"PLCL1",2,2,2,2,2,2
"PLOD3",2,2,2,2,2,2
"SHPK",2,2,2,2,2,2
"TM7SF2",2,2,2,2,2,2
"ROR1",1,1,1,1,1,1
"MMP10",1,1,1,1,1,1
"PFKFB2",2,2,2,2,2,2
"MSH5-SAPCD1",2,2,2,2,2,2
"ZER1",2,2,2,2,2,2
"TCTE1",0,0,0,0,0,0
"GPR132",0,0,0,0,0,0
"FMO1",0,0,0,0,0,0
"IL11",1,1,1,1,1,1
"BASP1",2,2,2,2,2,2
"SHISA9",1,1,1,1,1,1
"CYTH1",2,2,2,2,2,2
"GRINA",2,2,2,2,2,2
"NRDE2",2,2,2,2,2,2
"QDPR",2,2,2,2,2,2
"RNPEPL1",2,2,2,2,2,2
"CD28",0,0,0,0,0,0
"SPATA25",2,2,2,2,2,2
"CXCR4",0,0,0,0,0,0
"CD24",2,2,2,2,2,2
"FBXO43",2,2,2,2,2,2
"BCL7A",2,2,2,2,2,2
"EPN2",2,2,2,2,2,2
"C16ORF52",2,2,2,2,2,2
"MAGEC3",1,1,1,1,1,1
"ZNF230",2,2,2,2,2,2
"ADGRB3",1,1,1,1,1,1
"LLGL2",2,2,2,2,2,2
"PYCR2",2,2,2,2,2,2
"STEAP2",2,2,2,2,2,2
"BMP8A",0,0,0,0,0,0
"ADRB3",1,1,1,1,1,1
"ACAD9",2,2,2,2,2,2
"MNT",2,2,2,2,2,2
"FUCA1",2,2,2,2,2,2
"NUDT16L1",2,2,2,2,2,2
"P4HTM",2,2,2,2,2,2
"C1ORF74",2,2,2,2,2,2
"STYK1",1,1,1,1,1,1
"LRRC29",2,2,2,2,2,2
"GLIPR1",2,2,2,2,2,2
"DNM3",2,2,2,2,2,2
"RORC",2,2,2,2,2,2
"METTL7A",2,2,2,2,2,2
"SZRD1",2,2,2,2,2,2
"PLA2G10",1,1,1,1,1,1
"RNF112",2,2,2,2,2,2
"DPP9",2,2,2,2,2,2
"PGGT1B",2,2,2,2,2,2
"TAF8",2,2,2,2,2,2
"ZNF217",2,2,2,2,2,2
"NHLRC4",2,2,2,2,2,2
"PHEX",1,1,1,1,1,1
"C1ORF194",0,0,0,0,0,0
"CD96",2,2,2,2,2,2
"OGG1",2,2,2,2,2,2
"MACROD2",1,1,1,1,1,1
"AGO3",2,2,2,2,2,2
"LEO1",2,2,2,2,2,2
"MAPK8IP2",2,2,2,2,2,2
"ST6GALNAC5",1,1,1,1,1,1
"NECAP2",2,2,2,2,2,2
"TYW3",2,2,2,2,2,2
"SEMA3D",0,0,0,0,0,0
"TNIP1",2,2,2,2,2,2
"ASCL5",1,1,1,1,1,1
"SCD5",2,2,2,2,2,2
"C1QTNF2",2,2,2,2,2,2
"RAB23",2,2,2,2,2,2
"C22ORF15",0,0,0,0,0,0
"MOV10",2,2,2,2,2,2
"TNFRSF13B",0,0,0,0,0,0
"OSCP1",2,2,2,2,2,2
"LRRC6",2,2,2,2,2,2
"CD52",0,0,0,0,0,0
"FAHD2B",2,2,2,2,2,2
"CEACAM6",1,1,1,1,1,1
"NFATC4",2,2,2,2,2,2
"PGBD2",2,2,2,2,2,2
"RGS22",0,0,0,0,0,0
"HAGHL",2,2,2,2,2,2
"INA",1,1,1,1,1,1
"DCX",0,0,0,0,0,0
"CEP290",2,2,2,2,2,2
"SAA2",1,1,1,1,1,1
"RP1",1,1,1,1,1,1
"FAM3B",0,0,0,0,0,0
"DDB1",2,2,2,2,2,2
"LINGO2",0,0,0,0,0,0
"SHQ1",2,2,2,2,2,2
"PUS7L",2,2,2,2,2,2
"CLLU1",0,0,0,0,0,0
"PRR29",2,2,2,2,2,2
"TCEAL6",0,0,0,0,0,0
"ZNF207",2,2,2,2,2,2
"TXK",2,2,2,2,2,2
"MYH11",0,0,0,0,0,0
"FOXJ3",2,2,2,2,2,2
"ZCCHC10",2,2,2,2,2,2
"OR2A42",0,0,0,0,0,0
"SHROOM2",2,2,2,2,2,2
"SELENOT",2,2,2,2,2,2
"RHOBTB2",2,2,2,2,2,2
"MID1",2,2,2,2,2,2
"C9ORF50",1,1,1,1,1,1
"RGS8",0,0,0,0,0,0
"PRIMPOL",2,2,2,2,2,2
"GSTO1",2,2,2,2,2,2
"WASF1",2,2,2,2,2,2
"WDR26",2,2,2,2,2,2
"YWHAH",2,2,2,2,2,2
"AP4M1",2,2,2,2,2,2
"CYYR1",2,2,2,2,2,2
"AANAT",2,2,2,2,2,2
"TNFAIP3",2,2,2,2,2,2
"ALOX5",1,1,1,1,1,1
"TNFAIP8",2,2,2,2,2,2
"C6ORF163",2,2,2,2,2,2
"SLC2A8",2,2,2,2,2,2
"RGS11",2,2,2,2,2,2
"ITGB1BP1",2,2,2,2,2,2
"HEY1",2,2,2,2,2,2
"PIMREG",2,2,2,2,2,2
"USP12",2,2,2,2,2,2
"PRICKLE2",2,2,2,2,2,2
"CXCR5",0,0,0,0,0,0
"PRPF4B",2,2,2,2,2,2
"EFCAB2",2,2,2,2,2,2
"FBXO36",2,2,2,2,2,2
"LENG9",2,2,2,2,2,2
"MSANTD4",2,2,2,2,2,2
"POC1A",2,2,2,2,2,2
"ZNF225",2,2,2,2,2,2
"MUC1",1,1,1,1,1,1
"ZNF555",2,2,2,2,2,2
"RNF187",2,2,2,2,2,2
"MBIP",2,2,2,2,2,2
"ERICH5",1,1,1,1,1,1
"GNA14",0,0,0,0,0,0
"RABIF",2,2,2,2,2,2
"C17ORF53",2,2,2,2,2,2
"DCTN2",2,2,2,2,2,2
"BPIFB1",1,1,1,1,1,1
"MPP5",2,2,2,2,2,2
"PODNL1",1,1,1,1,1,1
"PAPOLA",2,2,2,2,2,2
"FXR2",2,2,2,2,2,2
"STC2",2,2,2,2,2,2
"RTBDN",1,1,1,1,1,1
"CNN3",2,2,2,2,2,2
"CD37",0,0,0,0,0,0
"SMARCD2",2,2,2,2,2,2
"VEPH1",2,2,2,2,2,2
"CFL1",2,2,2,2,2,2
"MAPK8IP1",2,2,2,2,2,2
"TCF7L1",2,2,2,2,2,2
"VWA7",2,2,2,2,2,2
"PDE7A",2,2,2,2,2,2
"FAM118B",2,2,2,2,2,2
"SYTL2",2,2,2,2,2,2
"DCUN1D4",2,2,2,2,2,2
"CHID1",2,2,2,2,2,2
"C11ORF94",2,2,2,2,2,2
"BLOC1S6",2,2,2,2,2,2
"RNF32",2,2,2,2,2,2
"FCHO2",2,2,2,2,2,2
"ZNF674",2,2,2,2,2,2
"TINCR",1,1,1,1,1,1
"NANP",2,2,2,2,2,2
"SGK2",2,2,2,2,2,2
"NTMT1",2,2,2,2,2,2
"EEF1AKMT2",2,2,2,2,2,2
"VTCN1",1,1,1,1,1,1
"DDX17",2,2,2,2,2,2
"SERPINA5",0,0,0,0,0,0
"MYT1L",0,0,0,0,0,0
"ANO4",0,0,0,0,0,0
"BCAT1",1,1,1,1,1,1
"MINDY2",2,2,2,2,2,2
"GRSF1",2,2,2,2,2,2
"SERGEF",2,2,2,2,2,2
"RCC1",2,2,2,2,2,2
"EHMT1",2,2,2,2,2,2
"CAPZA1",2,2,2,2,2,2
"SP3",2,2,2,2,2,2
"DDX46",2,2,2,2,2,2
"ARPC3",2,2,2,2,2,2
"FAM189A2",2,2,2,2,2,2
"NDUFAF7",2,2,2,2,2,2
"ELF4",2,2,2,2,2,2
"FCAMR",0,0,0,0,0,0
"ADHFE1",2,2,2,2,2,2
"SOS1",2,2,2,2,2,2
"HMCN2",0,0,0,0,0,0
"ELOVL6",2,2,2,2,2,2
"HLA-G",1,1,1,1,1,1
"HGD",0,0,0,0,0,0
"CCDC92",2,2,2,2,2,2
"RNF208",2,2,2,2,2,2
"CYP2J2",2,2,2,2,2,2
"MRPS25",2,2,2,2,2,2
"SLC1A5",2,2,2,2,2,2
"HIPK3",2,2,2,2,2,2
"CPNE4",1,1,1,1,1,1
"PEX19",2,2,2,2,2,2
"HSPB2-C11ORF52",2,2,2,2,2,2
"TMEM123",2,2,2,2,2,2
"TRAPPC3L",1,1,1,1,1,1
"TEC",2,2,2,2,2,2
"THUMPD1",2,2,2,2,2,2
"ING5",2,2,2,2,2,2
"SLC16A1",2,2,2,2,2,2
"PTPRK",2,2,2,2,2,2
"NOC2L",2,2,2,2,2,2
"AADAC",0,0,0,0,0,0
"GTF2IRD2B",2,2,2,2,2,2
"SGPP1",2,2,2,2,2,2
"MTMR7",2,2,2,2,2,2
"PRKAR2B",2,2,2,2,2,2
"SLC45A1",2,2,2,2,2,2
"GBP3",2,2,2,2,2,2
"DUSP23",2,2,2,2,2,2
"COG5",2,2,2,2,2,2
"NRGN",2,2,2,2,2,2
"GAS1",0,0,0,0,0,0
"ZNF222",2,2,2,2,2,2
"OSGEP",2,2,2,2,2,2
"STMN1",2,2,2,2,2,2
"TM9SF4",2,2,2,2,2,2
"C1ORF116",2,2,2,2,2,2
"XKRX",1,1,1,1,1,1
"VRTN",0,0,0,0,0,0
"TRIM58",0,0,0,0,0,0
"IDS",2,2,2,2,2,2
"CKLF-CMTM1",2,2,2,2,2,2
"DDTL",2,2,2,2,2,2
"MATN4",0,0,0,0,0,0
"GAREM2",2,2,2,2,2,2
"IL17D",2,2,2,2,2,2
"PSD",2,2,2,2,2,2
"TMEM185A",2,2,2,2,2,2
"NUP58",2,2,2,2,2,2
"PLEKHM1",2,2,2,2,2,2
"APBA1",2,2,2,2,2,2
"C5ORF63",2,2,2,2,2,2
"RPS4X",2,2,2,2,2,2
"FAM69A",2,2,2,2,2,2
"WBP4",2,2,2,2,2,2
"SLC25A48",1,1,1,1,1,1
"HECTD1",2,2,2,2,2,2
"CAMSAP3",2,2,2,2,2,2
"LRRC20",2,2,2,2,2,2
"SAMD15",2,2,2,2,2,2
"HMGCLL1",0,0,0,0,0,0
"GGN",2,2,2,2,2,2
"CCL28",2,2,2,2,2,2
"STEAP4",2,2,2,2,2,2
"ARSH",1,1,1,1,1,1
"PCNA",2,2,2,2,2,2
"FAH",2,2,2,2,2,2
"RNF128",2,2,2,2,2,2
"PSEN2",2,2,2,2,2,2
"NHS",2,2,2,2,2,2
"CCL2",0,0,0,0,0,0
"CRYBG3",2,2,2,2,2,2
